episode,reward,r_acc,r_action
377,-1270.872559,-1203.111099,-67.761454
378,-1033.947754,-984.222240,-49.725500
379,-960.074341,-897.777781,-62.296588
380,-811.639404,-744.222214,-67.417160
381,-388.580353,-303.000001,-85.580360
382,-488.449005,-415.777781,-72.671230
383,-486.004669,-424.000000,-62.004635
384,-600.408142,-539.111113,-61.297061
385,-554.209229,-495.999996,-58.209191
386,-557.234619,-492.333340,-64.901317
387,-595.461975,-551.000010,-44.461988
388,-477.234650,-400.777779,-76.456892
389,-617.571716,-530.999998,-86.571735
390,-463.034393,-408.111114,-54.923294
391,-429.277496,-353.666668,-75.610803
392,-551.199646,-469.777773,-81.421928
393,-401.133850,-347.111112,-54.022742
394,-653.958801,-596.222216,-57.736600
395,-814.223083,-754.000006,-60.223103
396,-572.303406,-507.111111,-65.192304
397,-594.752808,-528.222229,-66.530579
398,-448.821472,-386.777775,-62.043699
399,-824.203369,-743.444446,-80.758899
400,-557.267273,-459.555553,-97.711711
401,-332.253876,-267.888893,-64.364987
402,-265.388031,-197.777779,-67.610268
403,-302.846832,-246.777776,-56.069069
404,-286.841187,-213.555553,-73.285646
405,-277.430511,-213.555559,-63.874969
406,-290.013916,-221.111111,-68.902790
407,-314.003357,-233.111107,-80.892282
408,-318.663483,-223.888895,-94.774588
409,-228.585526,-157.333334,-71.252185
410,-409.202789,-338.000004,-71.202774
411,-215.038925,-153.777775,-61.261137
412,-345.369019,-295.555561,-49.813450
413,-272.266388,-206.333336,-65.933041
414,-249.615326,-197.888891,-51.726439
415,-277.445007,-211.888887,-65.556122
416,-270.450134,-215.888890,-54.561228
417,-265.677582,-181.777775,-83.899817
418,-242.292877,-193.111114,-49.181758
419,-478.958435,-410.222223,-68.736225
420,-314.148041,-237.777775,-76.370243
421,-286.460602,-214.555560,-71.905032
422,-331.741089,-285.999997,-45.741095
423,-341.557190,-257.666667,-83.890520
424,-320.065643,-241.777776,-78.287870
425,-280.767761,-215.000004,-65.767751
426,-246.162033,-172.222223,-73.939799
427,-342.887329,-257.777782,-85.109545
428,-346.624725,-268.333333,-78.291423
429,-392.125671,-303.666666,-88.458998
430,-426.431488,-353.888886,-72.542617
431,-225.636765,-157.555556,-68.081202
432,-317.509155,-260.444443,-57.064698
433,-289.947479,-240.333332,-49.614164
434,-267.408508,-215.000006,-52.408488
435,-249.442841,-193.000000,-56.442851
436,-325.993713,-242.555560,-83.438156
437,-301.945953,-224.666668,-77.279283
438,-336.165222,-261.444440,-74.720771
439,-315.775543,-242.111109,-73.664423
440,-330.125793,-254.555555,-75.570227
441,-309.851318,-247.444444,-62.406887
442,-306.852753,-246.000004,-60.852748
443,-341.216370,-271.555549,-69.660828
444,-339.094177,-250.777777,-88.316411
445,-361.629303,-278.555553,-83.073749
446,-268.238739,-213.111114,-55.127607
447,-365.365021,-266.777773,-98.587253
448,-423.804993,-352.555560,-71.249418
449,-346.348511,-276.555553,-69.792943
450,-297.628082,-232.222224,-65.405868
451,-374.656799,-315.444440,-59.212339
452,-290.657959,-225.666665,-64.991308
453,-288.813599,-214.777776,-74.035824
454,-320.767548,-248.000002,-72.767549
455,-374.136475,-281.111112,-93.025361
456,-325.549072,-262.999994,-62.549079
457,-290.808350,-224.777776,-66.030583
458,-272.880432,-209.666667,-63.213744
459,-373.608795,-312.666668,-60.942118
460,-331.584717,-243.555556,-88.029149
461,-355.129944,-291.555555,-63.574381
462,-337.156891,-258.999998,-78.156917
463,-322.291443,-258.666664,-63.624799
464,-312.018860,-236.555556,-75.463295
465,-318.245483,-252.555555,-65.689923
466,-390.863190,-320.999996,-69.863182
467,-342.777161,-282.666671,-60.110474
468,-419.262482,-354.777776,-64.484679
469,-354.422333,-295.777779,-58.644559
470,-303.710815,-240.777782,-62.933028
471,-367.885925,-280.888885,-86.997036
472,-354.573883,-294.666668,-59.907215
473,-278.993561,-216.555559,-62.438007
474,-329.548889,-262.444444,-67.104444
475,-387.610321,-335.666662,-51.943647
476,-329.441254,-272.777770,-56.663477
477,-340.521057,-299.888891,-40.632153
478,-443.992432,-386.444441,-57.548006
479,-337.750916,-269.222227,-68.528679
480,-338.765778,-256.444443,-82.321333
481,-407.496918,-324.222223,-83.274671
482,-261.990906,-199.888890,-62.102001
483,-375.709839,-268.444441,-107.265400
484,-283.303040,-216.777782,-66.525236
485,-323.289948,-252.666664,-70.623299
486,-309.624969,-256.999998,-52.624985
487,-302.949524,-221.111116,-81.838416
488,-366.530121,-285.222223,-81.307896
489,-356.507111,-290.666671,-65.840423
490,-331.508362,-274.444441,-57.063920
491,-361.917145,-289.333336,-72.583801
492,-418.988556,-346.666672,-72.321910
493,-328.702911,-232.666668,-96.036257
494,-369.610291,-299.111117,-70.499197
495,-337.041351,-253.888889,-83.152443
496,-294.818481,-234.111113,-60.707353
497,-348.417908,-291.888889,-56.529005
498,-359.782227,-281.666664,-78.115554
499,-278.695496,-223.888890,-54.806609
500,-408.256439,-334.333334,-73.923091
501,-274.645752,-237.111113,-37.534640
502,-319.886108,-242.888889,-76.997234
503,-353.260895,-279.222226,-74.038663
504,-355.008423,-252.777775,-102.230659
505,-323.130157,-261.888887,-61.241259
506,-339.836914,-271.444449,-68.392464
507,-335.492676,-257.555553,-77.937120
508,-243.842407,-158.000002,-85.842398
509,-330.816589,-261.111114,-69.705481
510,-356.318024,-289.666664,-66.651356
511,-357.957550,-275.111113,-82.846442
512,-266.372040,-205.444447,-60.927586
513,-290.357483,-227.444444,-62.913046
514,-340.090088,-263.666670,-76.423415
515,-239.494995,-185.444445,-54.050549
516,-327.749481,-251.444445,-76.305030
517,-370.453278,-292.666665,-77.786597
518,-281.585846,-235.777779,-45.808059
519,-304.384460,-232.333334,-72.051162
520,-290.782684,-225.555552,-65.227129
521,-402.342804,-326.777779,-75.565046
522,-326.209717,-260.444440,-65.765283
523,-301.386108,-250.222224,-51.163885
524,-352.744476,-271.777781,-80.966690
525,-294.884033,-236.000001,-58.884043
526,-277.353210,-211.888886,-65.464316
527,-266.254486,-197.888894,-68.365566
528,-279.092987,-216.444445,-62.648550
529,-377.775940,-305.000000,-72.775913
530,-300.743866,-223.111111,-77.632746
531,-316.911041,-250.999997,-65.911052
532,-353.307159,-306.444439,-46.862724
533,-342.677948,-274.111109,-68.566813
534,-330.070496,-244.777767,-85.292732
535,-320.795532,-239.666667,-81.128885
536,-280.894958,-218.999998,-61.894979
537,-315.748627,-250.555553,-65.193082
538,-363.329437,-278.999996,-84.329456
539,-264.271362,-182.888887,-81.382482
540,-251.841019,-186.000003,-65.841021
541,-314.009888,-256.000000,-58.009877
542,-310.519379,-258.222219,-52.297168
543,-292.581635,-230.666669,-61.914955
544,-343.989349,-279.000003,-64.989343
545,-300.944641,-232.444444,-68.500187
546,-254.066940,-200.999999,-53.066945
547,-330.863312,-265.111109,-65.752191
548,-302.498962,-232.666670,-69.832306
549,-345.587250,-264.222223,-81.365034
550,-314.961700,-248.888889,-66.072808
551,-252.604370,-187.333337,-65.271030
552,-323.050262,-251.555554,-71.494703
553,-232.588623,-168.777779,-63.810851
554,-342.154236,-267.222214,-74.932011
555,-419.715485,-346.555555,-73.159935
556,-344.135468,-255.222226,-88.913248
557,-321.748871,-269.333338,-52.415512
558,-281.795654,-216.666664,-65.128997
559,-342.113861,-296.000002,-46.113867
560,-341.229736,-288.444446,-52.785304
561,-264.403381,-202.444445,-61.958941
562,-332.846771,-285.444443,-47.402329
563,-326.472351,-273.222221,-53.250131
564,-356.342377,-290.888895,-65.453485
565,-308.463074,-254.444444,-54.018649
566,-336.772705,-283.777781,-52.994921
567,-307.431213,-247.555552,-59.875665
568,-335.006134,-273.555552,-61.450546
569,-272.812988,-196.000003,-76.812968
570,-373.131958,-329.222219,-43.909731
571,-379.596741,-317.333334,-62.263383
572,-328.827698,-275.666668,-53.161035
573,-276.286743,-216.000004,-60.286744
574,-416.438782,-340.888885,-75.549875
575,-388.001160,-317.111115,-70.890056
576,-370.756531,-283.222225,-87.534325
577,-316.475586,-235.777775,-80.697828
578,-326.335541,-262.777775,-63.557758
579,-291.205933,-195.999996,-95.205934
580,-316.157623,-264.999997,-51.157611
581,-258.579132,-207.888893,-50.690241
582,-318.566498,-265.888893,-52.677611
583,-326.711884,-269.666666,-57.045214
584,-315.087158,-253.333334,-61.753814
585,-359.092560,-293.555548,-65.537010
586,-352.140350,-271.555555,-80.584785
587,-311.004272,-255.444447,-55.559825
588,-289.189972,-226.333330,-62.856659
589,-325.527924,-268.444439,-57.083510
590,-299.629395,-253.555553,-46.073819
591,-361.724182,-275.666668,-86.057514
592,-338.045349,-279.999999,-58.045357
593,-281.354431,-234.777784,-46.576654
594,-273.114685,-222.111114,-51.003586
595,-262.808624,-198.000000,-64.808636
596,-244.875336,-192.000001,-52.875333
597,-274.395203,-229.111116,-45.284114
598,-343.727448,-285.666662,-58.060769
599,-267.307739,-200.444445,-66.863298
600,-301.309784,-209.222224,-92.087575
601,-221.012146,-168.222221,-52.789928
602,-326.940613,-246.888893,-80.051724
603,-338.986511,-275.666672,-63.319816
604,-373.602417,-302.999998,-70.602417
605,-318.877350,-258.999998,-59.877321
606,-315.695892,-217.888889,-97.806985
607,-390.500580,-327.333334,-63.167239
608,-358.062439,-276.333336,-81.729102
609,-309.924896,-227.888885,-82.036017
610,-297.432373,-227.222218,-70.210152
611,-370.526245,-289.111110,-81.415162
612,-373.190186,-300.444441,-72.745748
613,-239.480667,-187.444444,-52.036223
614,-306.427338,-246.222219,-60.205131
615,-286.350159,-229.666664,-56.683490
616,-441.881836,-385.555553,-56.326268
617,-414.922516,-338.888889,-76.033631
618,-322.883911,-267.777777,-55.106141
619,-267.575714,-211.666668,-55.909036
620,-331.212097,-253.000004,-78.212097
621,-296.571869,-234.444447,-62.127415
622,-324.476257,-261.777779,-62.698464
623,-305.496643,-243.000000,-62.496656
624,-482.062347,-423.333334,-58.729014
625,-392.981049,-303.333332,-89.647714
626,-333.663483,-261.888887,-71.774604
627,-335.025208,-249.555557,-85.469662
628,-327.528076,-275.555559,-51.972520
629,-278.146393,-222.222218,-55.924182
630,-343.682495,-279.555550,-64.126942
631,-409.428284,-335.333330,-74.094960
632,-380.826782,-331.111113,-49.715682
633,-383.381256,-313.666670,-69.714608
634,-331.708435,-263.888893,-67.819529
635,-336.745117,-257.111112,-79.634005
636,-391.121216,-298.777782,-92.343434
637,-352.062958,-296.888889,-55.174049
638,-296.001831,-209.888889,-86.112938
639,-264.020203,-202.222221,-61.797969
640,-194.753082,-149.777779,-44.975306
641,-273.687958,-220.999998,-52.687967
642,-266.079590,-203.666671,-62.412919
643,-305.864624,-257.222221,-48.642409
644,-309.924835,-242.222218,-67.702614
645,-260.323059,-198.888889,-61.434170
646,-275.042084,-211.111109,-63.930988
647,-284.765228,-215.777779,-68.987436
648,-231.045609,-176.333332,-54.712274
649,-327.411743,-245.888893,-81.522846
650,-295.387573,-243.444443,-51.943136
651,-348.845490,-291.111111,-57.734393
652,-298.015686,-244.444448,-53.571246
653,-346.742371,-274.888885,-71.853475
654,-263.740631,-205.555554,-58.185080
655,-308.718475,-219.777779,-88.940697
656,-260.613525,-174.555555,-86.057971
657,-302.201874,-234.111109,-68.090771
658,-319.230804,-245.222225,-74.008575
659,-333.371857,-273.999998,-59.371872
660,-413.240540,-340.333326,-72.907181
661,-256.740265,-187.555557,-69.184698
662,-319.201630,-270.333339,-48.868301
663,-212.802948,-151.333330,-61.469621
664,-293.614197,-234.666668,-58.947540
665,-331.443329,-273.333330,-58.110004
