episode,reward,r_acc,r_action
96,-1979.888794,-1979.888893,-120.620508
97,-1952.777710,-1952.777756,-107.877120
98,-2082.333252,-2082.333374,-132.196764
99,-2577.000000,-2577.000000,-127.964065
100,-2003.111206,-2003.111115,-83.821367
101,-2304.222412,-2304.222229,-109.593159
102,-2193.333252,-2193.333305,-104.094069
103,-2869.444336,-2869.444427,-100.085664
104,-2142.222168,-2142.222229,-77.971985
105,-2161.222168,-2161.222198,-102.110464
106,-2100.555664,-2100.555573,-141.945792
107,-2564.777832,-2564.777802,-92.133304
108,-2000.333496,-2000.333344,-100.588670
109,-1969.666626,-1969.666687,-89.359857
110,-2623.110840,-2623.111099,-104.508182
111,-2140.222168,-2140.222206,-81.152072
112,-2445.333252,-2445.333359,-117.038173
113,-2453.222168,-2453.222183,-114.049621
114,-2058.444336,-2058.444427,-81.460738
115,-2135.000000,-2135.000000,-105.278272
116,-2137.555664,-2137.555573,-84.546265
117,-2426.222168,-2426.222183,-87.587908
118,-2815.111084,-2815.111084,-100.702566
119,-2044.444458,-2044.444412,-110.820063
120,-2666.111084,-2666.111130,-102.302597
121,-2529.111084,-2529.111130,-73.200874
122,-2872.777832,-2872.777725,-145.187628
123,-2594.444580,-2594.444427,-105.023422
124,-2447.000000,-2446.999954,-108.843192
125,-2572.000000,-2571.999969,-89.572005
126,-2099.444580,-2099.444473,-106.292802
127,-2051.222412,-2051.222214,-105.868277
128,-2847.111084,-2847.111115,-110.093235
129,-2682.555420,-2682.555481,-103.751851
130,-2184.333496,-2184.333328,-136.235340
131,-2229.222168,-2229.222221,-109.140604
132,-2498.333496,-2498.333344,-100.989300
133,-2531.777832,-2531.777740,-94.637521
134,-2324.666748,-2324.666702,-94.859762
135,-2185.000000,-2185.000031,-78.826884
136,-2323.777832,-2323.777786,-134.085787
137,-2964.999756,-2964.999954,-121.738565
138,-2537.444336,-2537.444443,-115.201164
139,-2688.333252,-2688.333252,-100.105167
140,-2536.222168,-2536.222290,-81.950265
141,-2478.444336,-2478.444458,-82.498903
142,-1961.555664,-1961.555542,-101.015117
143,-2261.222168,-2261.222198,-142.933700
144,-2510.777832,-2510.777786,-95.547157
145,-2306.222168,-2306.222229,-105.519134
146,-2189.444336,-2189.444427,-99.758895
147,-2516.666748,-2516.666672,-106.534360
148,-2599.888672,-2599.888931,-116.952929
149,-2027.222168,-2027.222183,-108.709261
150,-2643.000000,-2643.000000,-119.031059
151,-2364.333496,-2364.333344,-100.149135
152,-1926.666748,-1926.666664,-74.551372
153,-2371.000000,-2371.000023,-108.774906
154,-2986.888916,-2986.888885,-62.140866
155,-2554.777832,-2554.777786,-94.410263
156,-2520.888916,-2520.888885,-85.846249
157,-2153.000000,-2153.000000,-113.388296
158,-2524.888916,-2524.888931,-75.095520
159,-2044.333374,-2044.333344,-77.279067
160,-2154.111084,-2154.111099,-141.235008
161,-2470.222168,-2470.222229,-95.812603
162,-2366.888916,-2366.888916,-86.080213
163,-2267.222168,-2267.222244,-94.241821
164,-2157.888916,-2157.888908,-128.100116
165,-2366.333252,-2366.333313,-89.863381
166,-2002.222290,-2002.222229,-111.032536
167,-2319.555420,-2319.555496,-93.465839
168,-2128.888916,-2128.888855,-102.005841
169,-1944.666626,-1944.666672,-125.434206
170,-2418.444580,-2418.444489,-105.029874
171,-2080.777832,-2080.777756,-98.583972
172,-2353.000000,-2353.000008,-139.981039
173,-2220.555664,-2220.555527,-131.550219
174,-2198.111084,-2198.111115,-81.251448
175,-2560.555664,-2560.555542,-79.695698
176,-2384.666748,-2384.666641,-99.215168
177,-2366.888916,-2366.888885,-104.781444
178,-2507.555664,-2507.555573,-95.300459
179,-2371.000000,-2371.000015,-86.773329
180,-2640.222168,-2640.222244,-114.372208
181,-2271.888916,-2271.888855,-96.808141
182,-2025.111084,-2025.111084,-110.149683
183,-2616.666748,-2616.666641,-130.454980
184,-2836.000000,-2836.000000,-117.280866
185,-2424.222168,-2424.222198,-98.956748
186,-2410.111084,-2410.111130,-105.861014
187,-2865.222168,-2865.222229,-120.517438
188,-2354.888916,-2354.888901,-109.314764
189,-2244.444336,-2244.444443,-120.014359
190,-2547.555664,-2547.555542,-123.188098
191,-3016.333496,-3016.333389,-106.029356
192,-2577.666504,-2577.666656,-127.261283
193,-2524.888916,-2524.888885,-114.457579
194,-2852.555664,-2852.555573,-126.288095
195,-2217.222168,-2217.222198,-89.877774
196,-2704.666748,-2704.666656,-71.475098
197,-2957.889160,-2957.888885,-118.341026
198,-2489.444336,-2489.444427,-97.158843
199,-2880.111084,-2880.111115,-93.087498
200,-2593.333252,-2593.333313,-97.335615
201,-2435.888916,-2435.888885,-125.941562
202,-2624.333252,-2624.333313,-104.087549
203,-2577.333496,-2577.333328,-113.695499
204,-2490.666748,-2490.666672,-111.695086
205,-2079.444336,-2079.444427,-88.113058
206,-2346.333496,-2346.333298,-95.720048
207,-2557.111084,-2557.111084,-95.438030
208,-2292.777832,-2292.777740,-76.996244
209,-2876.888916,-2876.888901,-79.348046
210,-2286.666748,-2286.666687,-94.579335
211,-2765.777832,-2765.777863,-107.708244
212,-2134.111084,-2134.111115,-90.031793
213,-2559.222168,-2559.222183,-82.006800
214,-2389.555420,-2389.555542,-105.638669
215,-2438.222168,-2438.222260,-99.849214
216,-2188.111084,-2188.111115,-114.529329
217,-2930.000000,-2930.000000,-84.182512
218,-2328.444336,-2328.444427,-97.002261
219,-2479.666748,-2479.666687,-108.026711
220,-2820.444580,-2820.444519,-110.603579
221,-2842.777832,-2842.777740,-127.188355
222,-2265.222168,-2265.222229,-136.103828
223,-2909.111328,-2909.111099,-84.861616
224,-2293.888916,-2293.888916,-115.266960
225,-2661.666748,-2661.666718,-111.166315
226,-2173.666748,-2173.666656,-100.737999
227,-2524.777832,-2524.777817,-131.508983
228,-2320.666748,-2320.666702,-112.830501
229,-2756.111084,-2756.111130,-78.441834
230,-2249.333252,-2249.333313,-128.990501
231,-2775.222168,-2775.222198,-86.215776
232,-2686.333252,-2686.333344,-98.951016
233,-2415.222168,-2415.222275,-125.718932
234,-2659.555664,-2659.555527,-106.944278
235,-2455.111084,-2455.111115,-115.763418
236,-2545.777832,-2545.777756,-105.061109
237,-2849.777588,-2849.777740,-129.522307
238,-2640.777588,-2640.777740,-54.843275
239,-2575.666504,-2575.666664,-99.440749
240,-2618.000000,-2618.000000,-115.249615
241,-1918.000000,-1918.000015,-105.003832
242,-2326.555664,-2326.555573,-88.599446
243,-2547.111084,-2547.111099,-98.129735
244,-2518.888672,-2518.888824,-80.083145
245,-2395.555664,-2395.555588,-98.016205
246,-2266.222168,-2266.222198,-130.242959
247,-2555.666504,-2555.666656,-109.762435
248,-2528.333252,-2528.333267,-100.990612
249,-2295.888672,-2295.888885,-93.214745
250,-2714.111084,-2714.111145,-97.885104
251,-2718.555664,-2718.555618,-94.097791
252,-2056.777832,-2056.777802,-122.727007
253,-2244.111084,-2244.111084,-79.228298
254,-2694.444580,-2694.444458,-86.966652
255,-2363.333252,-2363.333389,-75.156843
256,-2465.444336,-2465.444427,-145.329019
257,-2199.888916,-2199.888901,-81.702622
258,-2717.777832,-2717.777786,-94.517694
259,-2028.111084,-2028.111099,-97.312084
260,-2400.111084,-2400.111115,-79.091726
261,-2671.777832,-2671.777771,-117.844251
262,-2879.888672,-2879.888855,-90.496887
263,-2427.888916,-2427.888893,-77.316759
264,-2560.111084,-2560.111084,-104.031747
265,-2826.000000,-2826.000000,-101.530582
266,-2706.110840,-2706.111099,-99.761046
267,-2754.444336,-2754.444412,-102.361273
268,-2540.444336,-2540.444397,-121.474685
269,-3421.333496,-3421.333389,-118.361886
270,-3059.444336,-3059.444427,-120.586754
271,-2737.777832,-2737.777740,-113.600594
272,-2581.000000,-2581.000000,-115.123775
273,-2615.111084,-2615.111115,-78.798113
274,-2420.111084,-2420.111084,-124.589505
275,-2769.777832,-2769.777817,-96.380379
276,-2625.333496,-2625.333351,-97.669256
277,-2482.222168,-2482.222260,-78.386813
278,-2685.666748,-2685.666626,-132.591839
279,-3013.777588,-3013.777740,-100.159733
280,-2854.222168,-2854.222168,-104.777542
281,-2882.666992,-2882.666748,-157.100592
282,-2759.222168,-2759.222214,-101.819790
283,-2398.444336,-2398.444489,-118.941552
284,-2219.111084,-2219.111084,-118.028206
285,-3291.222412,-3291.222275,-95.753684
286,-1952.000000,-1951.999992,-100.859781
287,-2413.444580,-2413.444458,-96.748455
288,-2687.000000,-2686.999969,-140.152418
289,-2121.889160,-2121.888901,-116.327697
290,-2425.666504,-2425.666672,-124.895030
291,-2597.000000,-2597.000046,-87.970830
292,-2303.222168,-2303.222191,-80.424994
293,-2814.666504,-2814.666687,-87.936574
294,-3229.666504,-3229.666634,-152.182332
295,-2953.111084,-2953.111115,-120.863241
296,-2219.555420,-2219.555542,-55.155658
297,-2824.111084,-2824.111145,-53.262903
298,-2156.222168,-2156.222214,-102.745303
299,-2673.666504,-2673.666626,-77.857725
300,-2726.111328,-2726.111069,-117.616638
301,-2387.222412,-2387.222229,-125.188344
302,-2180.666504,-2180.666672,-97.419284
303,-2379.444580,-2379.444473,-96.142480
304,-2515.666748,-2515.666687,-91.205206
305,-2399.111084,-2399.111084,-90.236745
306,-2418.555420,-2418.555527,-111.916927
307,-3108.222168,-3108.222229,-114.787558
308,-3023.111084,-3023.111145,-117.501268
309,-2199.888916,-2199.888931,-117.417863
310,-2110.555420,-2110.555542,-120.286382
311,-2552.666504,-2552.666626,-102.622687
312,-2493.222412,-2493.222260,-75.571772
313,-2708.777588,-2708.777740,-82.158325
314,-2521.555664,-2521.555588,-92.585160
315,-2484.333252,-2484.333328,-144.159389
316,-2324.222168,-2324.222214,-125.186497
317,-2292.666748,-2292.666687,-115.411411
318,-1943.777832,-1943.777771,-92.510791
319,-2392.555664,-2392.555573,-107.607269
320,-2723.110840,-2723.111069,-94.204825
321,-2541.888916,-2541.888947,-96.090326
322,-2920.888672,-2920.888885,-77.497295
323,-2688.000000,-2687.999985,-137.618875
324,-2198.555664,-2198.555542,-126.453336
325,-2841.333252,-2841.333298,-132.384877
326,-2730.555664,-2730.555603,-96.183820
327,-2219.888916,-2219.888855,-90.029502
328,-3067.444336,-3067.444427,-110.627854
329,-2450.222168,-2450.222229,-110.801087
330,-2788.222168,-2788.222198,-105.442532
331,-2252.666504,-2252.666687,-116.634637
332,-2465.333496,-2465.333313,-83.563631
333,-2577.888916,-2577.888916,-113.135597
334,-2399.333496,-2399.333344,-98.724928
335,-3216.555664,-3216.555603,-100.193029
336,-2908.222168,-2908.222214,-113.567281
337,-1768.222168,-1768.222198,-97.815376
338,-2528.000000,-2528.000031,-104.625088
339,-2235.777832,-2235.777786,-113.689687
340,-2344.777832,-2344.777771,-104.128402
341,-3120.999756,-3120.999924,-139.855219
342,-2707.222412,-2707.222244,-133.417446
343,-3284.888916,-3284.888885,-123.005075
344,-2263.888916,-2263.888916,-99.754600
345,-2671.222168,-2671.222137,-118.949921
346,-2662.000000,-2662.000000,-100.103290
347,-2421.888916,-2421.888924,-119.681033
348,-2667.222168,-2667.222229,-72.620132
349,-2191.222168,-2191.222214,-115.704706
350,-2465.000244,-2465.000031,-107.940011
351,-2775.777832,-2775.777786,-96.083105
352,-2922.111084,-2922.111084,-104.671306
353,-2497.777832,-2497.777786,-112.325486
354,-2564.777588,-2564.777725,-103.766673
355,-2925.333496,-2925.333313,-124.314611
356,-2483.555664,-2483.555573,-113.107968
357,-2357.000000,-2356.999985,-102.936776
358,-3375.555664,-3375.555511,-109.359442
359,-2143.444580,-2143.444427,-94.455452
360,-2716.444580,-2716.444458,-117.440075
361,-2492.444580,-2492.444427,-114.740261
362,-3074.222168,-3074.222260,-69.184687
363,-2417.888916,-2417.888901,-110.698387
364,-2620.000000,-2619.999924,-125.413031
365,-2853.111328,-2853.111115,-159.603504
366,-2016.666626,-2016.666656,-106.057559
367,-2985.000244,-2985.000031,-114.262368
368,-2450.888672,-2450.888931,-91.028875
369,-2053.888916,-2053.888885,-99.296408
370,-2120.222168,-2120.222229,-148.893207
371,-2425.444336,-2425.444443,-80.179850
372,-2447.777832,-2447.777832,-119.488162
373,-2660.333496,-2660.333328,-81.782063
374,-3168.222412,-3168.222198,-91.070442
375,-2448.444336,-2448.444489,-100.725562
376,-2318.222168,-2318.222198,-137.850554
377,-2859.444336,-2859.444458,-96.767132
378,-3138.111084,-3138.111084,-96.111925
379,-2381.110840,-2381.111084,-148.739678
380,-2431.666504,-2431.666687,-89.119263
381,-2996.000000,-2996.000000,-89.656168
382,-1852.000000,-1851.999985,-113.133206
383,-2475.666504,-2475.666702,-130.486196
384,-2565.222168,-2565.222198,-111.003423
385,-2226.666748,-2226.666687,-107.442177
386,-2015.444458,-2015.444412,-110.328705
387,-2250.666748,-2250.666702,-103.456017
388,-2316.111084,-2316.111115,-158.792976
389,-2742.888672,-2742.888855,-77.072688
390,-2512.222412,-2512.222290,-101.712777
391,-2088.000000,-2088.000031,-97.163169
392,-2588.888916,-2588.888855,-107.051148
393,-3018.222168,-3018.222229,-111.140164
394,-2504.000000,-2503.999969,-88.065283
395,-2649.777832,-2649.777771,-117.915388
396,-2285.444580,-2285.444397,-110.121951
397,-3025.888916,-3025.888947,-81.337199
398,-2457.666504,-2457.666656,-111.852224
399,-2533.000000,-2532.999985,-126.035254
400,-2293.888916,-2293.888855,-123.069802
401,-2896.555420,-2896.555573,-75.975963
402,-3057.666748,-3057.666733,-153.823786
403,-2063.333252,-2063.333344,-109.164902
404,-2973.222168,-2973.222198,-94.587432
405,-2825.000000,-2825.000015,-101.884594
406,-2620.444580,-2620.444458,-172.350721
407,-2568.777832,-2568.777756,-102.149850
408,-2900.777588,-2900.777771,-117.000857
409,-3111.110840,-3111.111130,-147.640810
410,-2312.000000,-2312.000000,-94.317225
411,-2524.777832,-2524.777847,-118.185777
412,-2402.555664,-2402.555588,-92.304213
413,-2966.444580,-2966.444427,-93.301351
414,-2308.222168,-2308.222260,-105.234495
415,-2281.666748,-2281.666656,-99.014071
416,-2344.111084,-2344.111069,-106.721195
417,-2707.777832,-2707.777740,-102.436555
418,-2530.333496,-2530.333344,-132.718259
419,-1932.666626,-1932.666649,-119.156047
420,-2699.000244,-2699.000031,-156.191833
421,-2980.888916,-2980.888947,-83.251427
422,-2423.555420,-2423.555542,-138.007780
423,-2084.111084,-2084.111153,-110.443777
424,-2049.111084,-2049.111084,-130.111907
425,-2472.000000,-2472.000031,-106.294754
426,-2855.000000,-2855.000000,-92.585666
427,-1895.888916,-1895.888885,-82.391532
428,-2344.222168,-2344.222198,-153.166736
429,-2401.777832,-2401.777817,-128.772893
430,-1584.666626,-1584.666672,-118.904969
431,-2506.888672,-2506.888855,-133.474932
432,-2049.000000,-2049.000031,-131.757116
433,-2193.777832,-2193.777817,-97.359797
434,-1942.555420,-1942.555557,-92.971532
435,-2171.333496,-2171.333328,-67.619503
436,-2002.222168,-2002.222214,-106.021127
437,-2291.222412,-2291.222214,-109.322370
438,-2545.000000,-2545.000015,-121.519932
439,-2334.222168,-2334.222214,-102.360829
440,-2458.666748,-2458.666687,-111.991969
441,-1918.000000,-1918.000000,-118.518548
442,-2488.333496,-2488.333298,-126.291110
443,-2192.444336,-2192.444473,-114.325971
444,-2287.555420,-2287.555557,-108.185770
445,-2756.777588,-2756.777725,-91.292855
446,-2013.222290,-2013.222229,-145.649731
447,-2093.666748,-2093.666626,-94.181511
448,-1612.222290,-1612.222214,-105.869118
449,-2268.111084,-2268.111115,-82.716739
450,-2011.777832,-2011.777832,-84.990030
451,-2493.777832,-2493.777802,-110.718748
452,-2341.888916,-2341.888870,-117.150178
453,-2767.222168,-2767.222214,-108.651142
454,-3009.000000,-3009.000000,-106.989022
455,-2485.222168,-2485.222229,-145.424978
456,-2773.444336,-2773.444458,-124.113402
457,-2504.666504,-2504.666687,-135.802653
458,-3031.555664,-3031.555557,-118.095232
459,-2295.666748,-2295.666656,-105.539874
460,-2250.888916,-2250.888885,-80.277078
461,-2204.333252,-2204.333351,-111.672385
462,-1950.222290,-1950.222275,-118.548293
463,-2167.777832,-2167.777802,-98.425150
464,-2132.222168,-2132.222260,-107.158682
465,-2025.000000,-2025.000000,-138.257419
466,-2664.555664,-2664.555557,-111.085782
467,-1894.777832,-1894.777786,-89.691144
468,-1902.444580,-1902.444458,-133.673657
469,-2200.222168,-2200.222229,-108.170176
470,-1990.666626,-1990.666656,-125.606887
471,-1893.555542,-1893.555542,-106.047993
472,-2604.444336,-2604.444458,-98.757965
473,-2868.555664,-2868.555542,-121.503317
474,-1969.999878,-1969.999969,-90.489930
475,-2240.111084,-2240.111084,-121.261670
476,-1989.555542,-1989.555557,-95.179624
477,-2047.666748,-2047.666718,-98.897826
478,-2185.666748,-2185.666656,-117.552456
479,-2081.444580,-2081.444397,-129.466926
480,-1729.333252,-1729.333313,-84.209054
481,-1878.666626,-1878.666626,-131.044655
482,-2095.888672,-2095.888885,-120.418224
483,-2022.333252,-2022.333374,-86.040010
484,-1776.777710,-1776.777771,-109.590219
485,-2184.111084,-2184.111099,-114.774653
486,-1556.444458,-1556.444458,-121.281856
487,-2183.666748,-2183.666656,-101.061388
488,-1963.777710,-1963.777802,-107.629203
489,-1790.555542,-1790.555557,-82.399272
490,-1465.666626,-1465.666664,-130.160601
491,-2165.888916,-2165.888947,-133.101957
492,-1502.111206,-1502.111130,-119.588211
493,-1698.333374,-1698.333359,-105.316288
494,-1572.444580,-1572.444458,-163.133110
495,-1844.555664,-1844.555557,-114.821834
496,-1786.888916,-1786.888893,-93.001048
497,-1630.444458,-1630.444443,-139.998582
498,-1315.444458,-1315.444458,-123.184559
499,-1930.777710,-1930.777802,-124.496477
500,-1735.888916,-1735.888885,-88.925101
501,-1842.555542,-1842.555573,-90.406133
502,-1832.444580,-1832.444412,-82.599532
503,-1241.333252,-1241.333313,-129.408806
504,-1713.222290,-1713.222244,-137.816545
505,-1390.000000,-1390.000015,-124.558485
506,-1648.333374,-1648.333359,-131.593732
507,-1620.444458,-1620.444412,-119.647311
508,-1811.222290,-1811.222221,-77.917973
509,-1298.222290,-1298.222244,-101.197336
510,-1642.666626,-1642.666656,-93.274697
511,-1930.666748,-1930.666687,-94.711203
512,-2441.888672,-2441.888901,-86.041216
513,-2073.555420,-2073.555542,-96.387338
514,-1691.999878,-1691.999985,-104.897255
515,-1662.000000,-1661.999985,-90.032021
516,-2164.666748,-2164.666672,-110.035336
517,-2368.888672,-2368.888885,-118.423381
518,-1726.555664,-1726.555580,-102.542250
519,-2090.000000,-2090.000000,-119.778543
520,-1887.444580,-1887.444458,-132.688434
521,-2136.000000,-2136.000015,-119.242411
522,-1716.555542,-1716.555542,-123.124073
523,-1586.444336,-1586.444427,-88.749073
524,-2098.444336,-2098.444427,-123.342146
525,-2164.999756,-2164.999985,-164.855634
526,-1922.555542,-1922.555527,-107.691315
527,-1800.000122,-1799.999985,-70.928683
528,-1558.777832,-1558.777771,-98.488682
529,-1577.110962,-1577.111099,-112.516609
530,-1918.000000,-1918.000031,-119.795205
531,-1899.555664,-1899.555542,-95.016851
532,-1355.444458,-1355.444458,-111.532522
533,-1768.555420,-1768.555542,-111.532126
534,-1456.444336,-1456.444443,-163.356081
535,-1217.000000,-1217.000008,-122.957184
536,-1879.444336,-1879.444443,-159.979677
537,-1757.555542,-1757.555573,-108.125897
538,-1807.444458,-1807.444397,-139.738116
539,-1381.777832,-1381.777802,-116.708240
540,-1448.555664,-1448.555557,-140.123934
541,-1550.888794,-1550.888870,-94.156436
542,-1352.111084,-1352.111122,-87.008252
543,-1726.333374,-1726.333359,-122.077467
544,-1722.333252,-1722.333321,-126.961620
545,-2079.888916,-2079.888885,-129.545768
546,-1711.444336,-1711.444443,-105.641914
547,-1229.666626,-1229.666656,-66.581692
548,-1800.111206,-1800.111122,-133.243307
549,-1479.888916,-1479.888916,-110.443783
550,-1314.888916,-1314.888885,-104.584115
551,-1622.555420,-1622.555573,-116.654155
552,-1168.555542,-1168.555557,-99.540251
553,-1614.666748,-1614.666672,-122.752345
554,-1704.222290,-1704.222214,-115.663755
555,-1269.333374,-1269.333336,-86.393084
556,-2131.222168,-2131.222229,-90.511378
557,-1319.555420,-1319.555573,-168.989165
558,-1261.222168,-1261.222206,-106.790845
559,-2096.666504,-2096.666656,-89.095189
560,-1956.999878,-1957.000000,-87.461957
561,-1181.222290,-1181.222229,-115.813662
562,-1117.666748,-1117.666656,-112.434988
563,-1544.444458,-1544.444443,-94.442277
564,-1487.555664,-1487.555580,-120.376498
565,-1420.444580,-1420.444473,-112.584920
566,-1744.666748,-1744.666672,-105.657664
567,-1427.444580,-1427.444458,-144.298090
568,-1633.333252,-1633.333313,-96.914074
569,-1975.555664,-1975.555542,-83.671289
570,-1549.111084,-1549.111115,-110.748059
571,-1396.888916,-1396.888885,-136.147208
572,-1418.333374,-1418.333336,-131.098794
573,-1508.555420,-1508.555573,-85.921125
574,-1521.888916,-1521.888885,-104.325478
575,-1576.888916,-1576.888916,-78.191746
576,-1643.555664,-1643.555557,-124.460478
577,-1057.555542,-1057.555550,-100.199770
578,-1318.333252,-1318.333328,-141.828660
579,-1815.888916,-1815.888885,-101.244565
580,-1525.555664,-1525.555557,-103.116318
581,-1438.000000,-1438.000015,-73.092469
582,-1532.666626,-1532.666656,-115.864960
583,-1700.999878,-1701.000015,-88.310995
584,-1133.000122,-1133.000000,-101.242658
585,-954.222229,-954.222229,-108.861347
586,-1615.666748,-1615.666641,-114.759411
587,-1487.666504,-1487.666656,-128.857672
588,-1618.666748,-1618.666649,-79.389932
589,-2149.111084,-2149.111069,-113.848439
590,-866.777771,-866.777794,-91.365579
591,-1229.777832,-1229.777786,-131.575971
592,-1151.888916,-1151.888908,-90.163405
593,-1190.666626,-1190.666656,-143.465549
594,-1231.000000,-1230.999992,-142.663853
595,-1569.555542,-1569.555557,-91.842146
596,-1402.000000,-1401.999985,-112.170797
597,-1197.222168,-1197.222229,-104.025296
598,-1431.111206,-1431.111145,-140.354569
599,-1546.777832,-1546.777802,-136.620716
600,-1157.889038,-1157.888916,-103.186574
601,-989.333374,-989.333344,-92.288142
602,-1137.444458,-1137.444443,-93.648370
603,-1202.222168,-1202.222229,-145.460774
604,-1125.222168,-1125.222214,-117.465099
605,-970.777771,-970.777771,-113.269217
606,-1008.777771,-1008.777779,-122.833282
607,-1261.777832,-1261.777763,-105.364605
608,-1105.555542,-1105.555542,-130.872730
609,-1327.000000,-1327.000000,-163.441444
610,-1317.111084,-1317.111107,-137.224369
611,-1197.444458,-1197.444443,-97.040341
612,-1108.888916,-1108.888878,-109.042434
613,-1243.333374,-1243.333351,-119.853169
614,-1044.555542,-1044.555565,-108.078101
615,-1047.777832,-1047.777779,-91.440484
616,-1355.333252,-1355.333313,-104.906757
617,-1061.000000,-1061.000000,-124.523141
618,-1188.222168,-1188.222214,-135.922938
619,-1116.666748,-1116.666672,-97.256174
620,-1446.333374,-1446.333344,-96.851092
621,-892.777771,-892.777794,-118.474962
622,-1045.000000,-1045.000008,-148.285744
623,-1038.111084,-1038.111115,-115.573363
624,-1029.333252,-1029.333313,-116.894442
625,-1139.222168,-1139.222214,-92.051375
626,-732.444397,-732.444435,-103.576719
627,-1094.555664,-1094.555542,-99.632576
628,-1018.888916,-1018.888893,-142.854066
629,-1027.444458,-1027.444458,-85.998906
630,-724.555481,-724.555557,-112.671549
631,-871.666748,-871.666672,-140.553138
632,-1011.666687,-1011.666672,-98.243878
633,-1345.888916,-1345.888893,-139.265173
634,-1247.666748,-1247.666672,-120.637276
635,-1135.222168,-1135.222229,-135.727499
