episode,reward,r_acc,r_action
99,-2702.889160,-2702.888855,-125.217852
100,-3195.333252,-3195.333252,-77.514271
101,-2397.555420,-2397.555511,-99.365453
102,-2142.111084,-2142.111115,-105.226458
103,-2314.555664,-2314.555511,-110.333274
104,-2609.444580,-2609.444489,-82.655653
105,-2558.333496,-2558.333313,-99.270207
106,-2251.666504,-2251.666687,-115.889383
107,-2660.555664,-2660.555588,-76.400818
108,-2174.444336,-2174.444443,-122.054650
109,-2374.888916,-2374.888885,-106.116190
110,-2151.000000,-2151.000015,-76.219661
111,-2047.777832,-2047.777802,-111.525616
112,-2497.555664,-2497.555542,-79.397929
113,-2540.666748,-2540.666702,-89.812104
114,-2899.777588,-2899.777725,-91.577354
115,-2326.444580,-2326.444443,-90.181723
116,-1910.555420,-1910.555542,-107.836447
117,-2612.222168,-2612.222229,-75.969310
118,-2003.000122,-2002.999969,-86.530181
119,-2477.333496,-2477.333344,-116.476523
120,-2087.444336,-2087.444458,-82.467178
121,-2355.555664,-2355.555588,-104.614998
122,-1966.444458,-1966.444443,-105.014119
123,-2745.111084,-2745.111069,-114.104837
124,-2719.888916,-2719.888893,-122.534766
125,-2084.777832,-2084.777786,-83.342409
126,-2153.333252,-2153.333313,-126.497358
127,-2285.444336,-2285.444458,-109.003011
128,-2417.777832,-2417.777802,-100.004908
129,-2281.777832,-2281.777740,-89.379454
130,-2677.333496,-2677.333313,-118.585274
131,-2022.444336,-2022.444420,-100.618028
132,-2470.444336,-2470.444427,-105.031204
133,-2476.666504,-2476.666687,-105.203685
134,-2925.444580,-2925.444473,-130.922527
135,-2306.111084,-2306.111084,-78.294130
136,-2350.777832,-2350.777786,-113.664095
137,-2093.000000,-2092.999985,-97.698189
138,-1783.000000,-1783.000000,-72.650223
139,-2125.444336,-2125.444427,-98.766395
140,-2414.777588,-2414.777756,-93.113514
141,-2678.333252,-2678.333313,-145.594191
142,-2410.111084,-2410.111130,-93.881287
143,-2472.000000,-2471.999969,-111.543724
144,-2385.888916,-2385.888901,-134.472692
145,-2677.777832,-2677.777740,-118.849785
146,-2504.777832,-2504.777802,-98.091361
147,-2008.666626,-2008.666641,-95.396938
148,-2366.333496,-2366.333313,-102.356930
149,-2593.666748,-2593.666656,-106.832384
150,-2554.333496,-2554.333313,-74.628334
151,-3489.555664,-3489.555511,-78.118447
152,-2273.888916,-2273.888855,-117.424689
153,-2067.555420,-2067.555573,-109.198311
154,-1982.111084,-1982.111099,-111.080287
155,-2249.333252,-2249.333298,-80.797165
156,-2459.333496,-2459.333344,-113.738469
157,-2774.999756,-2774.999939,-86.502694
158,-2460.888916,-2460.888916,-129.172669
159,-2455.333252,-2455.333298,-108.800717
160,-2332.000000,-2331.999969,-85.337625
161,-2367.333252,-2367.333313,-109.476874
162,-2679.110840,-2679.111130,-163.214318
163,-2806.222168,-2806.222229,-94.127709
164,-2234.444336,-2234.444473,-99.782226
165,-1892.111206,-1892.111145,-93.872755
166,-1880.333374,-1880.333359,-71.543405
167,-2334.444580,-2334.444443,-87.666691
168,-2161.666748,-2161.666672,-84.331038
169,-2321.111084,-2321.111145,-66.124174
170,-2272.111084,-2272.111084,-92.864931
171,-2265.555420,-2265.555542,-83.387702
172,-2086.333496,-2086.333328,-101.695293
173,-2569.111084,-2569.111061,-140.987686
174,-2544.888672,-2544.888855,-130.185322
175,-2066.555664,-2066.555542,-96.558857
176,-2494.111084,-2494.111137,-83.786470
177,-1983.000000,-1982.999985,-96.265313
178,-2415.222168,-2415.222229,-134.048513
179,-2239.888916,-2239.888885,-84.588717
180,-1912.555542,-1912.555557,-87.618784
181,-2243.444336,-2243.444473,-94.088340
182,-1781.222168,-1781.222214,-93.536769
183,-1819.333496,-1819.333374,-118.317213
184,-1751.333374,-1751.333344,-156.304792
185,-2264.000000,-2263.999985,-124.054123
186,-1738.444458,-1738.444473,-95.499669
187,-2113.666504,-2113.666656,-92.756044
188,-1693.666504,-1693.666656,-87.903197
189,-2685.333252,-2685.333389,-101.886980
190,-1915.888794,-1915.888885,-95.194665
191,-1892.777832,-1892.777802,-120.480867
192,-1687.444580,-1687.444458,-90.550866
193,-1957.777710,-1957.777756,-105.759346
194,-2315.000000,-2314.999985,-136.756180
195,-2365.111084,-2365.111115,-94.061624
196,-2255.555420,-2255.555573,-83.042127
197,-2380.444580,-2380.444427,-95.553251
198,-2000.333374,-2000.333344,-123.072915
199,-2094.000000,-2093.999985,-96.236267
200,-1856.555420,-1856.555573,-107.269574
201,-1828.888916,-1828.888901,-122.131851
202,-1722.999878,-1722.999985,-116.201519
203,-1970.888794,-1970.888885,-103.489087
204,-1493.888916,-1493.888893,-92.506974
205,-1757.555420,-1757.555573,-112.856988
206,-1975.000000,-1974.999985,-114.424450
207,-2179.777832,-2179.777740,-116.634001
208,-1620.666626,-1620.666656,-98.789787
209,-1871.444580,-1871.444458,-131.325509
210,-2174.333496,-2174.333359,-84.228395
211,-1622.111084,-1622.111099,-104.512933
212,-2502.888916,-2502.888885,-101.876920
213,-1890.000000,-1890.000000,-101.513358
214,-2090.111328,-2090.111145,-71.092720
215,-2012.555664,-2012.555542,-91.022809
216,-1505.555542,-1505.555557,-56.777708
217,-2219.888916,-2219.888901,-97.239898
218,-2011.888916,-2011.888916,-99.546687
219,-1647.111084,-1647.111084,-86.625273
220,-2090.444336,-2090.444397,-77.287967
221,-1662.777832,-1662.777779,-96.156352
222,-1621.666626,-1621.666672,-108.971259
223,-2288.000000,-2287.999985,-112.780808
224,-1822.888916,-1822.888931,-126.674420
225,-1920.222168,-1920.222229,-81.027494
226,-1449.333252,-1449.333328,-135.636546
227,-1540.888916,-1540.888885,-113.916983
228,-1625.555420,-1625.555557,-105.298317
229,-1636.666748,-1636.666687,-84.072809
230,-1897.111206,-1897.111115,-133.146861
231,-1900.666626,-1900.666687,-89.118425
232,-1867.555542,-1867.555542,-82.536986
233,-2065.666748,-2065.666687,-85.772416
234,-1849.222168,-1849.222183,-110.621625
235,-1419.333374,-1419.333298,-88.335726
236,-2048.444336,-2048.444443,-83.981675
237,-1896.000000,-1896.000031,-121.110742
238,-1477.111084,-1477.111122,-89.102673
239,-1757.777710,-1757.777771,-114.451639
240,-1934.444336,-1934.444427,-86.557634
241,-2399.222168,-2399.222214,-85.862192
242,-1582.777710,-1582.777771,-85.783873
243,-1595.333252,-1595.333313,-115.057215
244,-1386.222290,-1386.222214,-102.632891
245,-1679.888916,-1679.888885,-78.193604
246,-2088.666504,-2088.666687,-106.541051
247,-1639.000000,-1639.000015,-113.363354
248,-1846.444580,-1846.444458,-101.033667
249,-2168.333252,-2168.333313,-150.882371
250,-1823.111084,-1823.111107,-123.766577
251,-1294.666626,-1294.666672,-142.501131
252,-1588.888916,-1588.888916,-86.207879
253,-1357.000000,-1356.999985,-114.504158
254,-1671.444458,-1671.444427,-137.764536
255,-1897.333252,-1897.333359,-103.861070
256,-1497.111084,-1497.111130,-120.428432
257,-1787.000000,-1787.000008,-120.385867
258,-2050.000000,-2050.000000,-151.620803
259,-1998.111084,-1998.111099,-146.844130
260,-1974.777832,-1974.777771,-85.694059
261,-1517.666626,-1517.666660,-106.822398
262,-1322.555542,-1322.555557,-86.707440
263,-1458.111206,-1458.111107,-98.888570
264,-1154.333252,-1154.333344,-117.716102
265,-1718.000000,-1717.999969,-69.578034
266,-1786.444458,-1786.444420,-119.874887
267,-1188.444336,-1188.444435,-136.455757
268,-1911.444336,-1911.444443,-148.612729
269,-1669.555542,-1669.555557,-95.388884
270,-1477.000000,-1477.000015,-104.954858
271,-1463.333374,-1463.333344,-102.687533
272,-1560.222290,-1560.222275,-100.080065
273,-1385.888794,-1385.888893,-98.573080
274,-1513.111206,-1513.111130,-109.390280
275,-1101.666626,-1101.666656,-95.306684
276,-1449.555664,-1449.555565,-87.197204
277,-1362.888916,-1362.888851,-90.310717
278,-1235.000000,-1234.999992,-109.806275
279,-1643.555542,-1643.555550,-111.864365
280,-1867.444458,-1867.444443,-93.746191
281,-1816.444458,-1816.444443,-132.310227
282,-1292.555542,-1292.555565,-116.259350
283,-1715.888916,-1715.888870,-107.547791
284,-1614.777710,-1614.777779,-112.334401
285,-1581.333374,-1581.333336,-116.888028
286,-1299.222290,-1299.222221,-114.475181
287,-1658.666626,-1658.666687,-111.085589
288,-1519.888916,-1519.888893,-104.400715
289,-932.555542,-932.555546,-94.447817
290,-1729.555542,-1729.555534,-115.360865
291,-1350.333252,-1350.333328,-79.463760
292,-1660.111084,-1660.111084,-108.509631
293,-1831.666748,-1831.666672,-76.703778
294,-1432.222168,-1432.222229,-95.466893
295,-1547.555664,-1547.555561,-84.911528
296,-1269.555420,-1269.555557,-75.952621
297,-1330.000000,-1330.000000,-99.088626
298,-1290.222290,-1290.222214,-102.493300
299,-1512.111206,-1512.111115,-122.520700
300,-1528.777832,-1528.777802,-100.362188
301,-1652.333374,-1652.333374,-119.721258
302,-1613.888916,-1613.888901,-90.019733
303,-1583.555664,-1583.555546,-114.192491
304,-1257.777832,-1257.777779,-112.739029
305,-1139.333374,-1139.333328,-100.239026
306,-1695.777710,-1695.777786,-104.964071
307,-1145.888916,-1145.888878,-88.410533
308,-1808.222168,-1808.222260,-100.502173
309,-1945.111084,-1945.111099,-104.976657
310,-1664.111206,-1664.111130,-94.860581
311,-1280.444336,-1280.444443,-104.162668
312,-1265.888916,-1265.888887,-95.880985
313,-1225.333252,-1225.333336,-98.910467
314,-1350.333374,-1350.333344,-86.803875
315,-1087.222168,-1087.222229,-66.955833
316,-1684.222168,-1684.222198,-93.974209
317,-1494.111084,-1494.111092,-149.033924
318,-1367.888916,-1367.888870,-102.870117
319,-1466.444336,-1466.444458,-103.258754
320,-1612.888916,-1612.888931,-141.309299
321,-1211.555542,-1211.555557,-77.404860
322,-1161.444458,-1161.444450,-135.477594
323,-1364.222168,-1364.222214,-120.408674
324,-1325.000000,-1324.999985,-92.552399
325,-955.555542,-955.555555,-94.087101
326,-959.666687,-959.666672,-114.810385
327,-1396.889038,-1396.888893,-131.157418
328,-1226.444458,-1226.444458,-127.397099
329,-1004.333313,-1004.333336,-90.082053
330,-1330.333252,-1330.333313,-108.876967
331,-1159.777710,-1159.777748,-93.035862
332,-1332.555542,-1332.555573,-108.508611
333,-1686.444458,-1686.444473,-103.435403
334,-1374.444336,-1374.444427,-129.264366
335,-1232.555664,-1232.555565,-113.445433
336,-1084.222168,-1084.222214,-89.565724
337,-1114.222290,-1114.222221,-99.955125
338,-1508.888916,-1508.888855,-108.741753
339,-1347.444458,-1347.444427,-138.602518
340,-1111.555542,-1111.555557,-110.385354
341,-1065.555664,-1065.555550,-94.616055
342,-1021.888916,-1021.888882,-98.848710
343,-1290.888916,-1290.888901,-126.190122
344,-1395.777710,-1395.777760,-104.970843
345,-1006.666687,-1006.666679,-105.356546
346,-1128.777832,-1128.777782,-109.454857
347,-896.555603,-896.555553,-128.097190
348,-1055.444458,-1055.444447,-132.367203
349,-1217.555542,-1217.555542,-135.496767
350,-906.555542,-906.555557,-148.372886
351,-765.777771,-765.777756,-127.628721
352,-914.000000,-914.000000,-113.193888
353,-1150.222168,-1150.222237,-123.304364
354,-966.555542,-966.555542,-100.976824
355,-1154.000000,-1153.999981,-109.848611
356,-922.777832,-922.777775,-133.672467
357,-815.222168,-815.222218,-88.526754
358,-1136.666626,-1136.666664,-102.169156
359,-958.777771,-958.777779,-134.218804
360,-1289.111084,-1289.111076,-122.345565
361,-1369.333374,-1369.333328,-113.309815
362,-1362.333374,-1362.333332,-94.423942
363,-984.000000,-984.000008,-107.945446
364,-847.666748,-847.666668,-86.100211
365,-1059.000000,-1059.000011,-75.609714
366,-1147.111084,-1147.111115,-69.113477
367,-1065.333374,-1065.333336,-128.228977
368,-892.222168,-892.222206,-96.048176
369,-1038.666626,-1038.666672,-134.721200
370,-1000.333313,-1000.333336,-93.518688
371,-1078.555542,-1078.555567,-93.761903
372,-1147.666748,-1147.666687,-107.016260
373,-1336.666748,-1336.666670,-90.390329
374,-1006.888916,-1006.888893,-122.113710
375,-976.000061,-976.000015,-105.560795
376,-1388.777710,-1388.777782,-111.515426
377,-967.888916,-967.888893,-117.690826
378,-1044.444458,-1044.444466,-107.874547
379,-1118.111084,-1118.111099,-140.005978
380,-1146.555542,-1146.555542,-79.785776
381,-1015.222290,-1015.222210,-90.007009
382,-914.222229,-914.222214,-90.466145
383,-729.333313,-729.333321,-107.986049
384,-714.777832,-714.777775,-93.337722
385,-1106.444336,-1106.444431,-110.096821
386,-959.222229,-959.222210,-89.089387
387,-722.777771,-722.777775,-92.886889
388,-1119.000000,-1118.999992,-108.162650
389,-984.333374,-984.333351,-102.034554
390,-753.555542,-753.555569,-91.330688
391,-1115.000000,-1114.999992,-85.244842
392,-1050.444458,-1050.444458,-83.248473
393,-895.000000,-894.999992,-115.500540
394,-790.111084,-790.111107,-127.315206
395,-1332.000000,-1332.000008,-118.471600
396,-1020.555542,-1020.555557,-112.239809
397,-679.000000,-678.999992,-124.111877
398,-1066.555542,-1066.555571,-116.021146
399,-531.333374,-531.333328,-102.339602
400,-1000.555603,-1000.555569,-92.753933
401,-968.666687,-968.666670,-136.743570
402,-843.666687,-843.666660,-116.851588
403,-704.777771,-704.777788,-93.315607
404,-641.222168,-641.222223,-103.418246
405,-781.444458,-781.444442,-154.043537
406,-644.555542,-644.555561,-128.640618
407,-826.999939,-826.999992,-117.122072
408,-942.666687,-942.666693,-107.595713
409,-770.111084,-770.111103,-117.114400
410,-759.222229,-759.222229,-110.797231
411,-629.333313,-629.333334,-115.319004
412,-858.111084,-858.111115,-131.674033
413,-534.111084,-534.111115,-107.894038
414,-787.666687,-787.666652,-111.733290
415,-1026.888916,-1026.888889,-129.118736
416,-682.555542,-682.555552,-126.859950
417,-774.555542,-774.555557,-91.678359
418,-731.555542,-731.555550,-91.869629
419,-548.000000,-548.000006,-88.152742
420,-717.888916,-717.888882,-132.295844
421,-858.555481,-858.555538,-117.035930
422,-647.333374,-647.333336,-113.111110
423,-620.000000,-620.000011,-113.230794
424,-446.444458,-446.444441,-95.261976
425,-724.222290,-724.222240,-110.460907
426,-460.111115,-460.111118,-96.459594
427,-487.555542,-487.555553,-100.710761
428,-644.777771,-644.777779,-105.464234
429,-455.222198,-455.222216,-98.947538
430,-525.111084,-525.111103,-113.232521
431,-546.444458,-546.444435,-109.316336
432,-394.000031,-394.000006,-99.446577
433,-668.777771,-668.777794,-90.332248
434,-590.000000,-589.999992,-112.680721
435,-622.777771,-622.777764,-97.687041
436,-496.444458,-496.444450,-135.799671
437,-431.000000,-430.999990,-100.488658
438,-600.555542,-600.555557,-91.508724
439,-497.111084,-497.111107,-116.050930
440,-686.555542,-686.555557,-132.892556
441,-570.000000,-569.999998,-145.126921
442,-685.666687,-685.666664,-109.999404
443,-308.444427,-308.444442,-108.674868
444,-588.555542,-588.555553,-109.478280
445,-493.555542,-493.555556,-99.497595
446,-556.333374,-556.333341,-112.590089
447,-321.444427,-321.444438,-113.360952
448,-419.000000,-419.000000,-118.324134
449,-388.777771,-388.777781,-153.536577
450,-425.666687,-425.666663,-99.968786
451,-637.444458,-637.444457,-126.142339
452,-489.111084,-489.111109,-136.192393
453,-378.444458,-378.444447,-139.437109
454,-461.555542,-461.555561,-98.845633
455,-485.888885,-485.888887,-98.265261
456,-598.777771,-598.777765,-106.476057
457,-441.111115,-441.111115,-137.098828
458,-261.888885,-261.888894,-112.781144
459,-324.555573,-324.555561,-96.368190
460,-392.555542,-392.555555,-145.328663
461,-257.555542,-257.555553,-135.491988
462,-160.555557,-160.555555,-85.816027
463,-204.000000,-203.999999,-114.306775
464,-164.777786,-164.777782,-104.581010
465,-352.222229,-352.222215,-90.876025
466,-299.555542,-299.555556,-78.804711
467,-376.333313,-376.333334,-126.392494
468,-249.000000,-249.000002,-104.146044
469,-185.777786,-185.777777,-134.043040
470,-277.444458,-277.444448,-99.988813
471,-288.666687,-288.666668,-70.205408
472,-303.333313,-303.333336,-90.582807
473,-385.333344,-385.333340,-84.413228
474,-326.000031,-326.000002,-86.357264
475,-287.444427,-287.444437,-124.696714
476,-248.555573,-248.555557,-116.584886
477,-335.222198,-335.222226,-101.739000
478,-285.555542,-285.555557,-102.753176
479,-242.333328,-242.333334,-98.949533
480,-269.777771,-269.777779,-129.725545
481,-222.222214,-222.222223,-89.467007
482,-259.000000,-258.999997,-78.837195
483,-163.777771,-163.777777,-116.842148
484,-256.777771,-256.777779,-95.869553
485,-256.555542,-256.555557,-92.016163
486,-397.555573,-397.555551,-102.254357
487,-267.333344,-267.333336,-93.182877
488,-214.111115,-214.111112,-70.885645
489,-251.888885,-251.888885,-121.076461
490,-309.222229,-309.222219,-84.993434
491,-248.777771,-248.777775,-91.849371
492,-200.222214,-200.222220,-103.882821
493,-250.777786,-250.777780,-110.902871
494,-165.555557,-165.555554,-115.833914
495,-260.777771,-260.777779,-92.626228
496,-215.444443,-215.444443,-88.839798
497,-462.666687,-462.666668,-115.482230
498,-172.888885,-172.888888,-89.552267
499,-258.888885,-258.888890,-119.281522
500,-226.333344,-226.333330,-81.572877
501,-242.444443,-242.444446,-85.324118
502,-323.666656,-323.666666,-122.887743
503,-217.555557,-217.555555,-71.004894
504,-213.000000,-213.000001,-69.417628
505,-184.333328,-184.333331,-71.122600
506,-215.111115,-215.111112,-104.445433
507,-224.333328,-224.333333,-80.763251
508,-242.000000,-241.999994,-99.466300
509,-199.777771,-199.777773,-89.410416
510,-151.222229,-151.222220,-94.166364
511,-245.000000,-245.000000,-145.662075
512,-208.777771,-208.777778,-73.092627
513,-151.000000,-151.000001,-117.673550
514,-221.444458,-221.444451,-114.276081
515,-161.444458,-161.444444,-106.487633
516,-191.555557,-191.555555,-115.918469
517,-239.444443,-239.444447,-129.461192
518,-145.555557,-145.555555,-77.833074
519,-206.222229,-206.222224,-113.221202
520,-239.444443,-239.444445,-91.040889
521,-138.111099,-138.111110,-82.689263
522,-194.222214,-194.222223,-82.539519
523,-213.666672,-213.666666,-106.914201
524,-197.555557,-197.555555,-110.534395
525,-164.666672,-164.666666,-94.202780
526,-203.666656,-203.666668,-126.517234
527,-194.444443,-194.444441,-86.912093
528,-175.444427,-175.444444,-87.991323
529,-201.222229,-201.222225,-103.593948
530,-123.000000,-123.000000,-107.378974
531,-196.777786,-196.777782,-121.167559
532,-166.333328,-166.333331,-110.057106
533,-180.333313,-180.333334,-97.094728
534,-147.555557,-147.555556,-87.191838
535,-198.777771,-198.777782,-94.851643
536,-208.444458,-208.444447,-102.869716
537,-252.777771,-252.777773,-75.412779
538,-222.111115,-222.111111,-136.434138
539,-237.777786,-237.777779,-104.145699
540,-270.444458,-270.444449,-88.749534
541,-140.555557,-140.555557,-65.158416
542,-183.888885,-183.888885,-90.639976
543,-174.000000,-174.000000,-105.328967
544,-223.555542,-223.555553,-74.008355
545,-184.888885,-184.888889,-101.757950
546,-243.777771,-243.777783,-108.023590
547,-181.555542,-181.555552,-81.024641
548,-211.444443,-211.444445,-78.808055
549,-285.222229,-285.222219,-110.525452
550,-159.666656,-159.666666,-67.645066
551,-212.000000,-211.999997,-114.306964
552,-142.000000,-141.999999,-65.549729
553,-209.888870,-209.888886,-103.692177
554,-139.111115,-139.111111,-79.481084
555,-214.222229,-214.222225,-67.359901
556,-202.222214,-202.222224,-78.695778
557,-168.999985,-168.999996,-90.202709
558,-137.666672,-137.666670,-102.757593
559,-133.555557,-133.555556,-75.436215
560,-212.888885,-212.888891,-76.940764
561,-211.222214,-211.222222,-62.032103
562,-225.555557,-225.555554,-80.853041
563,-227.777786,-227.777781,-123.318627
564,-147.777771,-147.777774,-86.339373
565,-249.000000,-248.999994,-105.062008
566,-141.888885,-141.888886,-94.684455
567,-173.444443,-173.444444,-75.531621
568,-185.111115,-185.111109,-88.052384
569,-221.222229,-221.222221,-94.825766
570,-163.000000,-163.000000,-102.754178
571,-183.444427,-183.444445,-78.631310
572,-205.666672,-205.666669,-85.364825
573,-198.777756,-198.777773,-109.973575
574,-196.666672,-196.666664,-84.598084
575,-227.333344,-227.333335,-101.551770
576,-197.444443,-197.444443,-91.741994
577,-160.777786,-160.777781,-112.391827
578,-168.666672,-168.666663,-74.558579
579,-159.555557,-159.555557,-98.266015
580,-190.000015,-190.000002,-91.504942
581,-196.888885,-196.888888,-110.777249
582,-195.999985,-196.000002,-71.008430
583,-148.555557,-148.555556,-93.471394
584,-165.777786,-165.777780,-76.356282
585,-224.555557,-224.555555,-84.747439
586,-203.111115,-203.111110,-112.424813
587,-186.000000,-186.000000,-88.785562
588,-180.444458,-180.444448,-116.809857
589,-166.222229,-166.222221,-75.319088
590,-269.222229,-269.222222,-102.137606
591,-168.888885,-168.888892,-106.683219
592,-274.777771,-274.777779,-111.763330
593,-195.555557,-195.555554,-90.147666
594,-160.333313,-160.333333,-85.408662
595,-191.555542,-191.555556,-82.457240
596,-247.666656,-247.666668,-86.940402
597,-145.666656,-145.666669,-81.669125
598,-141.000000,-141.000001,-80.283968
599,-159.555557,-159.555556,-90.907598
600,-172.888885,-172.888889,-118.119351
601,-148.333328,-148.333333,-71.527539
602,-204.222229,-204.222227,-130.737663
603,-221.000000,-221.000002,-99.761563
604,-164.111115,-164.111112,-93.123278
605,-210.666672,-210.666670,-101.946263
606,-274.333344,-274.333335,-111.042202
607,-219.111115,-219.111113,-96.972017
608,-201.666656,-201.666666,-88.579279
609,-232.000000,-232.000001,-92.960585
610,-168.222214,-168.222222,-117.128742
611,-212.111115,-212.111112,-78.767270
612,-172.222214,-172.222221,-78.824379
613,-265.777771,-265.777778,-88.851443
614,-254.333313,-254.333334,-85.687144
615,-169.333344,-169.333337,-105.516482
616,-219.111115,-219.111113,-79.632855
617,-156.111115,-156.111112,-71.604724
618,-217.777771,-217.777772,-130.275430
619,-227.111115,-227.111111,-105.986953
620,-204.222198,-204.222219,-93.514312
621,-275.888916,-275.888895,-92.488581
622,-267.777771,-267.777776,-77.374354
623,-222.666656,-222.666666,-86.151926
624,-192.444443,-192.444445,-147.672629
625,-188.666656,-188.666670,-84.438808
626,-403.333313,-403.333325,-106.641969
627,-186.111115,-186.111111,-107.600809
628,-184.333344,-184.333336,-124.266160
629,-190.888885,-190.888889,-108.796635
630,-258.555542,-258.555556,-95.438684
631,-197.666672,-197.666666,-96.611479
632,-222.333344,-222.333336,-96.375824
633,-208.888885,-208.888886,-82.247477
634,-178.444443,-178.444447,-127.431352
635,-212.888885,-212.888889,-89.310663
636,-182.222229,-182.222224,-102.742995
637,-283.888885,-283.888888,-100.454246
638,-202.777786,-202.777775,-102.525123
639,-218.111115,-218.111111,-122.144002
640,-205.444458,-205.444447,-89.899081
641,-253.777786,-253.777777,-75.112787
642,-321.888885,-321.888889,-128.962760
643,-258.000000,-258.000002,-101.853541
644,-247.555542,-247.555553,-96.710969
645,-192.888885,-192.888888,-117.627097
646,-252.666672,-252.666666,-109.145630
647,-237.333328,-237.333335,-122.451638
648,-362.000000,-361.999996,-95.834576
649,-321.444458,-321.444443,-103.639377
650,-311.666656,-311.666673,-91.996109
651,-198.333344,-198.333335,-91.442880
652,-189.777786,-189.777781,-111.678719
653,-278.666687,-278.666661,-90.641704
654,-263.777771,-263.777773,-100.738934
655,-261.111115,-261.111115,-122.782475
656,-313.777771,-313.777776,-100.918198
657,-350.000000,-349.999999,-101.731420
658,-242.000000,-242.000000,-83.867220
659,-180.777786,-180.777777,-100.338527
660,-309.777771,-309.777776,-113.360411
661,-334.111145,-334.111107,-122.109274
