12.0,0.0,6.0,7.0,4.0,0.0,15.0,18.0,5.0
15.0,19.0,6.0,18.0,15.0,6.0,21.0,32.0,4.0
11.0,5.0,9.0,17.0,14.0,11.0,17.0,24.0,7.0
8.0,13.0,12.0,15.0,7.0,11.0,16.0,19.0,11.0
10.0,18.0,7.0,19.0,11.0,8.0,16.0,29.0,5.0
14.0,8.0,14.0,19.0,12.0,5.0,16.0,29.0,3.0
