episode,reward,r_acc,r_action
54,-2989.666748,-2989.666702,-99.327799
55,-2368.444580,-2368.444412,-116.214251
56,-1987.222168,-1987.222214,-107.871099
57,-3638.111084,-3638.111115,-95.640370
58,-2456.000000,-2456.000046,-106.583001
59,-2485.111084,-2485.111099,-95.220627
60,-3026.000000,-3026.000011,-81.252182
61,-2565.555420,-2565.555603,-90.391168
62,-2865.333496,-2865.333328,-99.104606
63,-1956.333252,-1956.333344,-84.117486
64,-2469.777832,-2469.777817,-79.318520
65,-3040.000000,-3040.000031,-66.567452
66,-2073.222412,-2073.222275,-106.106410
67,-2552.000244,-2552.000031,-100.141010
68,-2373.777832,-2373.777771,-109.337475
69,-2885.111084,-2885.111145,-116.031059
70,-2200.777832,-2200.777786,-90.810568
71,-2205.555420,-2205.555557,-84.737889
72,-2971.444336,-2971.444443,-87.766341
73,-2392.555664,-2392.555588,-103.267504
74,-2914.777832,-2914.777740,-79.316319
75,-2391.777832,-2391.777786,-137.521040
76,-2411.444336,-2411.444443,-80.563214
77,-2720.222168,-2720.222198,-119.685145
78,-2378.444336,-2378.444443,-120.899004
79,-2631.000000,-2631.000031,-79.220001
80,-2779.555664,-2779.555573,-85.233082
81,-2297.222168,-2297.222206,-128.107598
82,-2598.555664,-2598.555557,-102.144056
83,-2962.000000,-2962.000046,-120.215744
84,-2367.555420,-2367.555557,-88.829965
85,-2803.777832,-2803.777740,-75.685386
86,-2060.000000,-2059.999969,-85.875159
87,-2299.000000,-2299.000000,-130.562643
88,-2673.666748,-2673.666656,-104.394730
89,-2576.333496,-2576.333344,-89.804328
90,-2485.000000,-2484.999969,-95.765763
91,-2311.111084,-2311.111145,-115.687870
92,-2535.889160,-2535.888916,-106.483272
93,-2373.777832,-2373.777756,-100.688367
94,-2679.000000,-2679.000023,-84.887092
95,-2480.333496,-2480.333374,-61.567964
96,-2430.777832,-2430.777771,-142.570696
97,-2343.666748,-2343.666641,-119.434785
98,-2888.111328,-2888.111160,-100.852733
99,-2341.555664,-2341.555542,-92.954082
100,-2981.000000,-2980.999954,-108.540947
101,-2519.111084,-2519.111145,-91.357354
102,-2837.999756,-2838.000015,-109.398755
103,-2614.222412,-2614.222229,-110.515273
104,-2295.333252,-2295.333344,-87.106803
105,-2428.000000,-2427.999969,-131.995542
106,-2394.333496,-2394.333344,-88.127236
107,-2145.000000,-2145.000015,-89.816934
108,-2854.777832,-2854.777756,-78.579443
109,-1910.888916,-1910.888924,-66.497650
110,-2403.222412,-2403.222198,-106.887608
111,-2326.444336,-2326.444427,-112.329027
112,-2724.000000,-2724.000015,-75.885849
113,-2396.666504,-2396.666687,-90.882052
114,-2771.333252,-2771.333282,-106.816120
115,-2568.777832,-2568.777771,-108.293478
116,-2798.111328,-2798.111160,-100.210226
117,-2708.888672,-2708.888916,-107.834277
118,-2490.888916,-2490.888901,-80.680675
119,-2324.111084,-2324.111084,-125.588151
120,-2172.777832,-2172.777802,-102.961223
121,-2492.777832,-2492.777786,-137.783076
122,-2154.222168,-2154.222221,-84.655126
123,-2336.777832,-2336.777748,-103.047117
124,-2901.444336,-2901.444397,-93.491796
125,-2421.444336,-2421.444458,-77.824124
126,-2340.111084,-2340.111099,-112.413566
127,-2466.555420,-2466.555542,-130.806487
128,-2407.111084,-2407.111115,-74.277391
129,-2746.555664,-2746.555588,-99.590647
130,-2632.888916,-2632.888931,-58.396394
131,-2372.777832,-2372.777802,-107.455532
132,-2686.222168,-2686.222191,-140.235320
133,-2781.777588,-2781.777817,-129.317655
134,-2264.555664,-2264.555573,-98.322690
135,-2293.444336,-2293.444489,-101.165630
136,-1858.222168,-1858.222214,-95.831812
137,-2337.444336,-2337.444427,-64.655822
138,-2801.000000,-2800.999954,-82.841968
139,-2076.777832,-2076.777817,-116.912893
140,-2316.111084,-2316.111084,-109.032287
141,-2588.555420,-2588.555496,-110.841494
142,-2446.222412,-2446.222198,-113.207866
143,-3185.444336,-3185.444496,-84.236017
144,-2907.333496,-2907.333344,-95.041278
145,-2494.555664,-2494.555573,-81.162437
146,-2424.222168,-2424.222275,-116.603177
147,-2643.888916,-2643.888870,-102.171252
148,-2191.444336,-2191.444427,-92.193555
149,-2541.222168,-2541.222198,-107.190202
150,-2627.444580,-2627.444473,-111.307234
151,-2682.222412,-2682.222206,-102.289747
152,-2775.888916,-2775.888870,-100.973235
153,-2655.555420,-2655.555527,-81.193418
154,-2653.555664,-2653.555573,-88.128563
155,-2866.333496,-2866.333328,-87.486689
156,-2667.000000,-2666.999969,-101.021019
157,-2352.666748,-2352.666611,-141.686294
158,-2797.111084,-2797.111115,-129.390374
159,-2777.222168,-2777.222244,-113.051302
160,-2475.555664,-2475.555588,-89.483798
161,-3155.111084,-3155.111069,-114.171070
162,-3193.777588,-3193.777786,-85.127768
163,-3228.222168,-3228.222229,-109.380560
164,-3122.777832,-3122.777740,-118.799685
165,-2691.666504,-2691.666672,-106.990766
166,-2902.777832,-2902.777763,-84.017257
167,-3062.111084,-3062.111069,-82.414081
168,-3283.444336,-3283.444427,-101.823949
169,-2283.888916,-2283.888901,-98.112299
170,-2313.888916,-2313.888908,-91.048811
171,-2595.888672,-2595.888916,-101.647282
172,-2447.666748,-2447.666702,-84.126335
173,-2300.222168,-2300.222198,-124.933366
174,-3165.444336,-3165.444366,-86.358450
175,-3525.555664,-3525.555588,-85.419455
176,-2706.888916,-2706.888947,-126.700988
177,-2900.222168,-2900.222153,-78.575094
178,-3277.333496,-3277.333313,-106.331932
179,-2384.888672,-2384.888824,-84.719776
180,-3009.333008,-3009.333328,-90.642240
181,-2266.555420,-2266.555542,-114.794713
182,-2596.444336,-2596.444397,-138.909926
183,-2621.333496,-2621.333282,-93.166708
184,-2850.111084,-2850.111084,-122.784382
185,-2265.444336,-2265.444427,-91.523237
186,-2332.777832,-2332.777756,-108.965587
187,-3430.222168,-3430.222229,-104.845323
188,-2783.222168,-2783.222229,-121.950044
189,-2560.000000,-2560.000000,-98.385524
190,-2585.555664,-2585.555557,-84.952300
191,-3109.666748,-3109.666656,-89.125176
192,-2725.000000,-2724.999969,-79.338409
193,-2913.333252,-2913.333328,-69.986421
194,-2888.333252,-2888.333359,-117.928523
195,-2223.777832,-2223.777779,-115.632598
196,-2842.666504,-2842.666595,-100.969336
197,-2897.111084,-2897.111115,-100.053441
198,-3460.777588,-3460.777809,-140.202978
199,-2357.444336,-2357.444427,-101.648776
200,-2371.333252,-2371.333313,-83.365186
201,-2805.888916,-2805.888885,-118.636146
202,-2925.777832,-2925.777802,-109.587916
203,-2351.777832,-2351.777771,-123.605325
204,-2579.888916,-2579.888901,-98.122418
205,-2708.000000,-2707.999939,-118.802449
206,-2584.777832,-2584.777828,-89.558595
207,-3210.555420,-3210.555527,-104.174174
208,-2763.444580,-2763.444458,-108.245421
209,-2813.111084,-2813.111137,-115.303384
210,-3036.888916,-3036.888916,-80.029554
211,-2453.111084,-2453.111130,-125.568002
212,-2353.111084,-2353.111092,-146.271811
213,-3362.666748,-3362.666672,-81.732091
214,-3167.222168,-3167.222229,-93.487638
215,-3174.333252,-3174.333344,-90.182472
216,-2644.000000,-2643.999969,-90.029919
217,-2552.222168,-2552.222214,-127.893927
218,-3008.222168,-3008.222260,-94.949870
219,-2826.555664,-2826.555557,-74.108833
220,-2475.111328,-2475.111099,-110.049833
221,-2752.333252,-2752.333412,-116.089584
222,-3194.777832,-3194.777756,-109.504307
223,-2954.444336,-2954.444458,-104.037909
224,-2379.000000,-2378.999954,-97.849003
225,-2468.666748,-2468.666656,-101.918121
226,-1992.222290,-1992.222244,-107.158593
227,-2476.888916,-2476.888916,-63.486306
228,-2200.222168,-2200.222183,-99.981394
229,-2857.666504,-2857.666656,-99.059827
230,-2624.555664,-2624.555573,-104.008705
231,-2423.777832,-2423.777786,-121.788955
232,-2826.000244,-2826.000031,-99.645564
233,-2392.888916,-2392.888897,-121.146216
234,-3045.000000,-3044.999969,-138.013263
235,-2544.000000,-2543.999954,-93.368138
236,-2763.666748,-2763.666687,-93.482280
237,-2418.111084,-2418.111115,-78.372611
238,-2685.777832,-2685.777771,-91.034688
239,-2886.555420,-2886.555527,-86.227567
240,-2913.111084,-2913.111115,-122.800749
241,-1879.444458,-1879.444443,-101.127210
242,-2967.888916,-2967.888870,-107.264111
243,-2233.000000,-2232.999969,-100.719729
244,-2598.888916,-2598.888885,-75.581344
245,-2404.333252,-2404.333313,-88.988442
246,-3242.666748,-3242.666656,-89.774553
247,-2139.333252,-2139.333351,-78.893821
248,-2543.333252,-2543.333328,-90.393061
249,-3577.888916,-3577.888916,-75.390895
250,-2679.777832,-2679.777802,-112.201369
251,-2773.444580,-2773.444504,-143.337756
252,-2465.111084,-2465.111099,-93.759158
253,-1900.222168,-1900.222206,-113.351826
254,-2691.333252,-2691.333282,-109.763786
255,-2456.000000,-2455.999985,-105.895895
256,-3001.111084,-3001.111099,-116.324028
257,-2887.666504,-2887.666611,-116.957318
258,-2476.555664,-2476.555580,-101.361113
259,-2684.666748,-2684.666641,-116.514615
260,-2088.222168,-2088.222198,-121.606102
261,-2531.777832,-2531.777740,-85.420577
262,-2715.777588,-2715.777740,-102.142451
263,-2524.777832,-2524.777779,-131.691215
264,-2989.111084,-2989.111099,-81.367160
265,-2215.111084,-2215.111130,-118.578476
266,-2274.444336,-2274.444443,-106.411923
267,-2144.555664,-2144.555557,-72.387774
268,-2040.888916,-2040.888878,-102.484982
269,-3077.555664,-3077.555511,-85.627440
270,-2671.333496,-2671.333374,-118.417021
271,-2739.000000,-2738.999962,-95.455557
272,-2147.444336,-2147.444458,-120.888366
273,-2728.222168,-2728.222168,-93.045869
274,-2481.111328,-2481.111099,-116.350481
275,-2283.000000,-2282.999985,-76.646913
276,-2683.444336,-2683.444458,-92.882549
277,-2510.000000,-2510.000000,-130.217743
278,-2357.333252,-2357.333313,-109.337702
279,-2794.888916,-2794.888878,-103.954432
280,-2743.222168,-2743.222229,-120.568609
281,-1934.333374,-1934.333351,-98.156511
282,-2279.888916,-2279.888878,-71.496440
283,-2751.888916,-2751.888969,-91.686895
284,-2880.000000,-2880.000015,-66.864693
285,-2475.555664,-2475.555542,-108.412403
286,-2218.444336,-2218.444412,-121.240662
287,-2447.888916,-2447.888855,-113.770053
288,-2299.666748,-2299.666660,-94.399992
289,-2423.888916,-2423.888855,-104.478916
290,-2208.333252,-2208.333336,-129.328893
291,-2845.222168,-2845.222198,-92.601465
292,-2696.111084,-2696.111099,-100.328398
293,-2726.111084,-2726.111084,-103.197871
294,-2658.777832,-2658.777740,-122.414458
295,-2202.777832,-2202.777771,-118.791656
296,-2076.222168,-2076.222198,-98.627672
297,-2748.666992,-2748.666672,-102.986796
298,-2340.222168,-2340.222191,-96.222333
299,-2495.000000,-2495.000000,-134.067642
300,-2654.888672,-2654.888855,-141.398278
301,-2625.555664,-2625.555557,-71.017384
302,-2715.555664,-2715.555573,-116.315097
303,-3081.555420,-3081.555542,-97.772942
304,-2435.000000,-2435.000000,-116.944119
305,-2385.111084,-2385.111160,-109.539850
306,-1979.888794,-1979.888901,-93.755874
307,-2566.777588,-2566.777779,-102.055056
308,-2385.333252,-2385.333313,-84.569457
309,-2380.000000,-2380.000000,-117.378053
310,-2443.333252,-2443.333298,-86.049024
311,-2095.111084,-2095.111137,-73.393124
312,-2049.111084,-2049.111130,-97.250597
313,-2789.333252,-2789.333305,-107.986797
314,-2237.222168,-2237.222214,-87.348266
315,-2554.444336,-2554.444458,-135.763136
316,-2820.333496,-2820.333359,-136.246952
317,-2969.555664,-2969.555557,-129.978710
318,-2154.222412,-2154.222244,-120.373410
319,-2658.333252,-2658.333298,-110.656511
320,-1989.000122,-1989.000000,-111.379506
321,-2758.777832,-2758.777786,-117.156596
322,-2435.555664,-2435.555603,-99.539999
323,-2287.444580,-2287.444458,-130.836705
324,-2370.444336,-2370.444405,-93.954271
325,-2330.444336,-2330.444458,-134.479965
326,-2715.777832,-2715.777832,-127.113232
327,-2688.111084,-2688.111115,-137.932934
328,-2234.222168,-2234.222229,-117.833175
329,-2653.222168,-2653.222183,-75.115558
330,-2431.111084,-2431.111149,-92.573109
331,-2433.555420,-2433.555527,-92.887236
332,-2360.888916,-2360.888855,-115.806931
333,-2252.111084,-2252.111130,-95.431761
334,-2661.222412,-2661.222229,-90.939411
335,-2676.555420,-2676.555573,-113.464252
336,-2674.333252,-2674.333351,-89.913398
337,-2578.888916,-2578.888878,-88.374678
338,-2319.333496,-2319.333359,-94.722887
339,-2415.444580,-2415.444397,-90.890383
340,-2851.666748,-2851.666626,-97.621891
341,-2119.000000,-2119.000031,-94.250138
342,-2938.666748,-2938.666718,-114.226683
343,-2739.555420,-2739.555519,-84.446302
344,-2065.333252,-2065.333336,-133.025428
345,-2724.555664,-2724.555557,-124.020425
346,-2652.555420,-2652.555557,-87.368678
347,-2646.222168,-2646.222260,-116.071738
348,-3180.000000,-3180.000076,-153.413065
349,-2383.333252,-2383.333336,-103.741895
350,-2394.555664,-2394.555527,-106.945244
351,-2203.000000,-2202.999969,-110.859279
352,-2623.222168,-2623.222290,-103.654489
353,-2897.110840,-2897.111053,-122.901846
354,-2030.111084,-2030.111099,-91.007284
355,-2933.666748,-2933.666679,-98.455725
356,-1876.777710,-1876.777763,-121.422079
357,-2649.666504,-2649.666687,-104.862511
358,-2263.444336,-2263.444458,-99.269302
359,-2667.777832,-2667.777802,-106.566119
360,-2309.333252,-2309.333340,-90.845685
361,-2042.222168,-2042.222198,-137.227654
362,-2421.777832,-2421.777802,-102.495662
363,-2502.000000,-2502.000000,-105.470065
364,-2514.333496,-2514.333321,-111.239350
365,-2486.111328,-2486.111153,-87.631297
366,-1808.777710,-1808.777790,-106.050667
367,-2230.555664,-2230.555542,-93.701806
368,-2062.777832,-2062.777794,-118.676927
369,-2825.111084,-2825.111122,-94.028047
370,-2650.111084,-2650.111130,-88.731130
371,-2771.555664,-2771.555466,-105.557972
372,-2113.444336,-2113.444427,-81.854690
373,-2619.111084,-2619.111130,-91.114999
374,-1682.222168,-1682.222214,-152.163971
375,-2303.333252,-2303.333282,-102.840174
376,-2616.000000,-2615.999969,-118.048031
377,-2175.666504,-2175.666672,-108.563417
378,-2612.111084,-2612.111069,-125.740152
379,-2586.000000,-2585.999924,-93.919707
380,-2142.888916,-2142.888905,-93.223522
381,-2907.888916,-2907.888885,-90.363505
382,-2400.555664,-2400.555588,-107.346358
383,-2190.444580,-2190.444443,-102.053839
384,-2372.888916,-2372.888893,-108.131052
385,-2235.111084,-2235.111099,-138.521412
386,-2186.333252,-2186.333351,-127.501956
387,-2360.777832,-2360.777809,-96.885278
388,-2502.888916,-2502.888870,-112.510866
389,-2153.222168,-2153.222214,-119.966027
390,-2198.888672,-2198.888878,-108.709312
391,-2688.888672,-2688.888870,-118.589562
392,-2745.666504,-2745.666763,-100.191336
393,-2009.000000,-2009.000031,-101.868183
394,-2329.111084,-2329.111061,-105.407356
395,-2228.555664,-2228.555573,-136.564299
396,-2330.000000,-2330.000050,-102.187392
397,-2398.000000,-2398.000000,-137.267528
398,-1935.555542,-1935.555511,-113.822508
399,-2162.777832,-2162.777786,-69.351331
400,-2435.666504,-2435.666634,-107.205313
401,-2238.888916,-2238.888931,-123.547733
402,-2601.555664,-2601.555611,-128.040063
403,-2357.777832,-2357.777771,-120.654097
404,-2163.666504,-2163.666687,-96.282154
405,-2439.333496,-2439.333359,-90.158966
406,-2162.777832,-2162.777779,-114.151341
407,-2042.555542,-2042.555534,-81.154268
408,-2839.777832,-2839.777779,-84.713331
409,-2301.444336,-2301.444447,-86.893161
410,-1893.555542,-1893.555550,-103.945876
411,-2422.000000,-2422.000015,-124.910936
412,-2366.666748,-2366.666672,-104.077852
413,-2218.222168,-2218.222198,-102.954938
414,-2043.666748,-2043.666679,-134.592977
415,-2254.333252,-2254.333344,-86.824430
416,-2463.222168,-2463.222183,-108.478653
417,-2497.777832,-2497.777740,-88.173331
418,-2285.444336,-2285.444466,-86.030677
419,-1907.666748,-1907.666672,-83.510028
420,-1792.444458,-1792.444420,-105.158233
421,-2402.111084,-2402.111099,-109.004851
422,-1861.444336,-1861.444427,-101.199890
423,-2497.000000,-2497.000031,-105.378252
424,-2024.222168,-2024.222244,-117.854463
425,-2225.222168,-2225.222183,-106.058814
426,-2128.888916,-2128.888885,-136.085755
427,-2007.111084,-2007.111115,-135.348626
428,-2085.555420,-2085.555542,-130.936438
429,-2057.666748,-2057.666664,-132.800545
430,-1692.333374,-1692.333321,-106.888169
431,-2069.333252,-2069.333321,-106.052882
432,-1925.777710,-1925.777748,-90.915256
433,-1971.111084,-1971.111099,-117.143895
434,-1885.666626,-1885.666679,-97.841123
435,-2668.333496,-2668.333366,-87.146647
436,-1534.333252,-1534.333313,-103.413826
437,-2392.444336,-2392.444496,-107.438981
438,-2024.444580,-2024.444458,-95.592797
439,-2073.555664,-2073.555573,-111.273572
440,-1900.777710,-1900.777740,-105.906492
441,-2027.888916,-2027.888885,-99.316013
442,-2270.777832,-2270.777786,-114.425575
443,-2077.111084,-2077.111080,-130.714511
444,-1706.777710,-1706.777771,-88.946210
445,-1915.888794,-1915.888885,-109.952643
446,-2029.555542,-2029.555557,-107.322698
447,-2109.777832,-2109.777779,-109.473835
448,-2254.555664,-2254.555588,-82.998152
449,-2299.777832,-2299.777817,-105.973785
450,-2415.000000,-2414.999985,-96.940959
451,-1915.000000,-1914.999985,-87.401293
452,-2414.888916,-2414.888847,-88.006083
453,-2315.000000,-2314.999977,-129.495099
454,-1856.888916,-1856.888885,-85.689753
455,-1938.555542,-1938.555542,-83.535725
456,-2121.555664,-2121.555542,-91.782030
457,-2038.111206,-2038.111130,-101.978836
458,-2096.000000,-2096.000015,-105.971753
459,-2076.222168,-2076.222229,-114.485571
460,-2038.444336,-2038.444397,-66.829828
461,-1830.777832,-1830.777771,-97.960272
462,-2043.888916,-2043.888908,-83.853530
463,-2198.000000,-2198.000038,-95.760706
464,-2220.000000,-2219.999962,-136.595025
465,-2218.000000,-2218.000015,-95.543565
466,-2229.777832,-2229.777779,-115.022717
467,-2113.666748,-2113.666672,-83.359420
468,-1858.666626,-1858.666664,-71.860384
469,-2335.888916,-2335.888855,-112.879107
470,-2288.333252,-2288.333313,-119.177509
471,-2333.111084,-2333.111115,-126.648382
472,-2117.555664,-2117.555557,-126.707392
473,-2392.444580,-2392.444504,-130.736809
474,-1939.111084,-1939.111099,-106.741825
475,-1908.110962,-1908.111099,-90.889261
476,-2196.333496,-2196.333313,-111.302652
477,-1895.111084,-1895.111118,-80.542025
478,-2118.000000,-2118.000031,-131.958744
479,-1765.666748,-1765.666656,-86.859931
480,-1989.777832,-1989.777763,-138.137872
481,-2465.000000,-2465.000015,-110.407554
482,-1944.000000,-1944.000000,-104.185127
483,-1993.777832,-1993.777802,-78.147034
484,-2062.222168,-2062.222244,-92.682915
485,-2146.111084,-2146.111084,-76.510781
486,-1893.222168,-1893.222198,-122.044792
487,-1582.111084,-1582.111092,-103.236012
488,-1935.555542,-1935.555565,-95.709010
489,-2127.666748,-2127.666672,-103.623380
490,-1736.333374,-1736.333309,-118.136181
491,-1561.000000,-1560.999985,-99.592419
492,-2028.666626,-2028.666626,-99.765372
493,-1731.666626,-1731.666672,-98.293463
494,-1803.444458,-1803.444443,-97.100283
495,-2016.222168,-2016.222198,-86.439906
496,-2028.666748,-2028.666695,-108.606413
497,-2000.333252,-2000.333321,-105.384583
498,-2016.777832,-2016.777832,-112.997991
499,-1686.666748,-1686.666664,-101.088146
500,-1775.111084,-1775.111130,-97.172815
501,-1897.444336,-1897.444435,-125.427143
502,-1916.111084,-1916.111122,-97.857867
503,-1917.666626,-1917.666641,-91.723791
504,-1700.111084,-1700.111118,-103.366352
505,-1494.444458,-1494.444466,-98.112371
506,-2038.000000,-2038.000015,-101.123423
507,-1794.555542,-1794.555573,-90.318165
508,-1860.000000,-1859.999962,-126.329820
509,-1793.555420,-1793.555542,-112.339943
510,-1939.777832,-1939.777786,-73.400885
511,-1667.444458,-1667.444456,-120.452612
512,-1653.000000,-1652.999992,-118.820961
513,-1495.444336,-1495.444458,-87.321949
514,-2136.333252,-2136.333328,-83.385997
515,-2093.333496,-2093.333359,-114.623796
516,-1885.333374,-1885.333344,-82.552965
517,-1822.888916,-1822.888893,-92.183921
518,-2020.111084,-2020.111107,-89.148989
519,-2023.000000,-2022.999969,-118.508977
520,-1551.444458,-1551.444435,-94.779071
521,-1547.333252,-1547.333340,-104.114415
522,-1496.666748,-1496.666687,-128.795285
523,-1833.222168,-1833.222252,-117.109524
524,-1910.444580,-1910.444473,-93.798645
525,-1589.555664,-1589.555588,-99.606636
526,-1946.666748,-1946.666679,-117.809188
527,-1649.000000,-1648.999977,-113.362029
528,-1302.777710,-1302.777763,-129.971011
529,-1152.666626,-1152.666672,-104.124678
530,-2352.333252,-2352.333328,-106.041823
531,-2112.666748,-2112.666653,-125.750736
532,-1641.666626,-1641.666664,-81.132252
533,-1307.666748,-1307.666695,-101.599624
534,-1544.110962,-1544.111084,-80.837732
535,-1225.555542,-1225.555565,-120.880157
536,-1674.222168,-1674.222210,-91.668656
537,-1439.666626,-1439.666626,-94.869115
538,-1418.444458,-1418.444408,-123.011999
539,-1473.888794,-1473.888885,-103.031605
540,-1903.000000,-1902.999996,-146.308021
541,-1810.111084,-1810.111088,-117.074882
542,-1173.333252,-1173.333321,-82.721080
543,-1445.111084,-1445.111115,-123.118204
544,-1563.333252,-1563.333340,-122.780629
545,-1307.666748,-1307.666660,-120.775021
546,-1540.111084,-1540.111084,-107.987438
547,-1402.000000,-1401.999985,-131.514935
548,-1343.555664,-1343.555576,-91.262451
549,-1474.333374,-1474.333344,-89.459465
550,-1638.222290,-1638.222221,-91.217992
551,-1306.111084,-1306.111115,-109.857826
552,-1436.888916,-1436.888901,-83.707303
553,-1182.777832,-1182.777752,-105.592518
554,-1411.000000,-1410.999992,-82.555446
555,-1348.000000,-1348.000004,-107.456629
556,-1023.333313,-1023.333336,-119.523188
557,-1398.888794,-1398.888878,-101.975518
558,-1528.888916,-1528.888885,-101.097855
559,-1245.666748,-1245.666683,-108.689877
560,-1299.333252,-1299.333336,-159.776443
561,-1222.444336,-1222.444439,-111.096143
562,-899.777771,-899.777773,-101.796784
563,-1339.888916,-1339.888916,-81.393986
564,-1038.666626,-1038.666660,-99.363303
565,-1674.777832,-1674.777817,-118.889505
566,-831.111145,-831.111107,-134.270507
567,-1236.666626,-1236.666636,-121.907242
568,-1115.666626,-1115.666656,-103.635571
569,-1075.222290,-1075.222229,-128.692646
570,-1302.000000,-1301.999992,-126.920786
571,-1058.777832,-1058.777798,-88.801518
572,-1120.555542,-1120.555555,-123.362064
573,-1074.555542,-1074.555565,-132.416215
574,-1131.222168,-1131.222221,-99.578712
575,-1613.666626,-1613.666687,-100.897525
576,-1015.888855,-1015.888878,-87.366267
577,-1146.444458,-1146.444435,-108.630165
578,-1300.111084,-1300.111111,-99.216168
579,-1164.555542,-1164.555542,-128.120839
580,-890.111145,-890.111130,-97.007157
581,-1133.111206,-1133.111135,-85.575670
582,-1155.666626,-1155.666668,-108.983671
583,-801.777771,-801.777779,-108.133972
584,-819.333313,-819.333328,-92.906757
585,-842.888855,-842.888879,-111.829221
586,-884.333374,-884.333345,-138.238958
587,-994.222229,-994.222244,-101.353622
588,-1004.222229,-1004.222229,-107.611623
589,-911.000000,-910.999992,-87.439314
590,-776.555542,-776.555559,-124.527668
591,-1080.666626,-1080.666668,-111.937984
592,-942.555542,-942.555550,-112.972929
593,-1226.333374,-1226.333344,-137.969862
594,-1055.555542,-1055.555550,-123.154285
595,-1274.444458,-1274.444443,-94.373944
596,-1018.666687,-1018.666695,-99.567144
597,-1143.333374,-1143.333338,-118.267939
598,-902.555542,-902.555546,-109.487643
599,-1115.222290,-1115.222210,-124.729810
600,-858.555542,-858.555553,-105.881871
601,-743.222229,-743.222225,-105.455832
602,-467.333344,-467.333328,-92.472601
603,-574.666626,-574.666663,-112.890245
604,-951.888916,-951.888882,-117.567634
605,-742.000000,-741.999986,-95.480348
606,-616.777771,-616.777773,-103.916255
607,-942.666626,-942.666676,-123.501422
608,-971.777832,-971.777767,-82.401758
609,-612.444458,-612.444437,-109.713570
610,-651.555542,-651.555550,-109.768692
611,-974.888855,-974.888866,-87.891806
612,-760.777771,-760.777767,-94.005189
613,-752.555603,-752.555550,-95.208213
614,-616.888916,-616.888893,-87.109862
615,-559.333374,-559.333344,-107.730658
616,-531.222229,-531.222229,-91.430164
617,-581.333313,-581.333323,-100.729618
618,-849.666626,-849.666668,-93.194806
619,-672.777771,-672.777778,-108.432693
620,-667.000000,-667.000009,-128.179367
621,-735.333374,-735.333334,-108.034538
622,-471.777771,-471.777775,-142.690455
623,-401.888885,-401.888884,-95.652171
624,-437.555542,-437.555552,-108.175798
625,-674.666687,-674.666670,-128.766745
626,-655.000000,-655.000016,-97.009734
627,-687.666626,-687.666653,-106.085283
628,-586.444458,-586.444445,-112.758929
629,-871.222290,-871.222227,-132.961931
630,-352.111145,-352.111118,-150.853175
631,-546.222229,-546.222225,-115.102779
632,-571.777832,-571.777792,-91.629311
633,-774.666687,-774.666691,-113.483635
634,-871.777771,-871.777773,-90.147184
635,-494.777771,-494.777777,-115.765753
636,-697.777710,-697.777761,-86.353230
637,-416.777771,-416.777776,-90.936846
638,-457.666687,-457.666656,-108.127415
639,-680.666626,-680.666660,-89.635767
