episode,reward,r_acc,r_action
108,-2456.889893,-2394.000031,-62.889868
109,-2699.909424,-2662.111130,-37.798233
110,-2493.819580,-2443.666656,-50.152965
111,-2175.138184,-2127.111099,-48.027037
112,-2415.700195,-2361.777771,-53.922393
113,-2791.674316,-2746.999939,-44.674695
114,-2558.165527,-2492.555557,-65.609904
115,-2060.266113,-2004.222214,-56.043849
116,-2864.932861,-2806.888947,-58.043713
117,-2821.019531,-2774.999939,-46.019459
118,-2430.004395,-2370.888870,-59.115608
119,-2864.392822,-2799.555603,-64.837147
120,-2477.255615,-2428.555603,-48.700033
121,-2309.149414,-2260.777817,-48.371621
122,-2807.319092,-2766.444458,-40.874583
123,-2775.890137,-2728.000000,-47.890262
124,-2961.008789,-2903.444489,-57.564221
125,-3304.329834,-3256.666641,-47.663247
126,-2098.299805,-2063.666656,-34.633268
127,-2952.239746,-2885.444366,-66.795350
128,-3103.360352,-3051.999969,-51.360424
129,-2577.414795,-2530.222275,-47.192502
130,-2658.708984,-2608.111145,-50.597756
131,-2614.928955,-2567.777740,-47.151320
132,-2080.920410,-2033.444427,-47.475908
133,-2203.702637,-2146.222198,-57.480383
134,-2289.580322,-2231.333313,-58.247014
135,-2634.271729,-2583.444397,-50.827264
136,-2520.026611,-2465.222229,-54.804394
137,-2802.197754,-2748.666733,-53.530969
138,-2914.080078,-2875.333374,-38.746734
139,-2487.586426,-2440.000000,-47.586298
140,-2659.334473,-2619.888855,-39.445625
141,-3007.379150,-2937.333313,-70.045900
142,-2850.027344,-2790.888916,-59.138467
143,-2358.174316,-2312.222198,-45.952227
144,-3242.299561,-3181.666656,-60.632843
145,-2152.360840,-2098.000000,-54.360760
146,-2006.260132,-1956.000015,-50.260114
147,-2105.685547,-2047.333328,-58.352351
148,-2416.522461,-2368.111130,-48.411196
149,-2500.071289,-2447.333313,-52.737789
150,-2412.718262,-2349.111145,-63.607265
151,-2761.769531,-2718.333313,-43.436223
152,-2870.559082,-2813.777802,-56.781306
153,-2433.298828,-2393.000000,-40.298769
154,-2109.004150,-2051.444427,-57.559890
155,-2011.958984,-1958.888916,-53.070107
156,-3123.325195,-3079.777756,-43.547370
157,-2400.269043,-2342.888855,-57.380247
158,-3394.416504,-3343.666687,-50.749663
159,-2779.300049,-2728.666626,-50.633487
160,-2860.160400,-2797.777771,-62.382746
161,-1964.070801,-1909.666687,-54.404035
162,-2049.857910,-1991.444489,-58.413430
163,-2116.673096,-2054.222198,-62.450696
164,-2071.419434,-2018.888931,-52.530480
165,-2137.590332,-2081.000031,-56.590219
166,-2618.567383,-2566.333389,-52.233890
167,-2550.802490,-2504.333313,-46.469315
168,-2338.562012,-2287.111130,-51.450958
169,-2135.429688,-2080.111130,-55.318598
170,-2252.455566,-2210.111115,-42.344445
171,-2830.663818,-2777.444473,-53.219336
172,-1951.144287,-1894.777763,-56.366511
173,-1963.919678,-1897.111145,-66.808662
174,-2551.361572,-2493.777802,-57.583738
175,-2208.466309,-2147.555557,-60.910692
176,-2235.531006,-2185.000046,-50.530991
177,-2603.127930,-2561.444427,-41.683446
178,-2368.967041,-2318.777756,-50.189220
179,-2374.766113,-2323.444489,-51.321494
180,-2300.806885,-2242.444427,-58.362417
181,-2472.960938,-2425.666656,-47.294325
182,-2122.279053,-2073.222229,-49.056831
183,-2403.042480,-2348.222260,-54.820212
184,-2070.353516,-1996.777786,-73.575823
185,-1942.229370,-1878.000015,-64.229235
186,-2550.486084,-2504.222229,-46.263701
187,-1994.699463,-1928.666687,-66.032707
188,-2207.542725,-2155.000000,-52.542644
189,-2211.620361,-2165.000000,-46.620308
190,-2529.567383,-2474.666664,-54.900921
191,-1896.548584,-1841.555557,-54.992957
192,-2566.464355,-2517.555573,-48.908581
193,-2640.940918,-2589.444458,-51.496239
194,-2312.214844,-2254.444458,-57.770357
195,-2115.491455,-2043.888885,-71.602591
196,-1947.559204,-1879.444443,-68.114842
197,-2032.858521,-1972.333328,-60.525074
198,-2773.540771,-2724.333344,-49.207583
199,-2562.501465,-2499.888947,-62.612559
200,-2076.823975,-2009.444412,-67.379579
201,-2580.866455,-2523.999969,-56.866384
202,-2230.411865,-2178.000031,-52.411803
203,-2080.747559,-2028.000015,-52.747475
204,-2246.111328,-2185.777740,-60.333386
205,-2626.505127,-2571.333344,-55.171808
206,-2022.468994,-1955.777786,-66.691266
207,-2205.429932,-2139.777740,-65.652103
208,-2199.094727,-2131.333359,-67.761392
209,-2169.252686,-2107.222229,-62.030457
210,-2668.253174,-2608.666718,-59.586474
211,-2580.677490,-2514.666672,-66.010742
212,-2339.013672,-2286.222275,-52.791326
213,-2553.224609,-2513.222229,-40.002412
214,-2241.298828,-2180.000000,-61.298836
215,-1981.089844,-1901.333344,-79.756376
216,-1951.207764,-1886.666672,-64.541148
217,-2793.386719,-2730.333313,-63.053168
218,-1990.142578,-1924.222244,-65.920230
219,-2322.123047,-2260.777771,-61.345248
220,-2261.474121,-2207.777771,-53.696146
221,-2076.694092,-2026.666656,-50.027609
222,-2109.694092,-2044.888901,-64.805215
223,-1898.874146,-1837.888885,-60.985267
224,-2193.781738,-2127.777802,-66.003863
225,-1773.402466,-1706.999985,-66.402394
226,-2486.245850,-2428.555542,-57.690190
227,-2025.204834,-1966.777786,-58.427028
228,-2337.541016,-2281.333359,-56.207567
229,-2530.693359,-2468.888916,-61.804425
230,-2155.530029,-2094.888916,-60.641173
231,-2263.153076,-2219.666687,-43.486372
232,-1968.485474,-1921.444443,-47.041010
233,-2485.940430,-2424.000046,-61.940643
234,-2344.117188,-2276.666641,-67.450463
235,-2004.902832,-1944.333328,-60.569493
236,-2060.165527,-2008.222214,-51.943485
237,-2737.681152,-2676.888885,-60.792361
238,-1734.811035,-1669.222198,-65.588878
239,-2060.920898,-2005.999954,-54.920874
240,-2757.182373,-2682.000000,-75.182137
241,-2251.305420,-2173.666672,-77.638837
242,-2779.564941,-2717.555542,-62.009413
243,-2290.158203,-2225.555542,-64.602639
244,-2444.591064,-2383.444427,-61.146577
245,-2605.309082,-2521.999969,-83.309064
246,-2542.034668,-2477.666626,-64.368000
247,-2468.162842,-2397.000000,-71.162705
248,-2107.699463,-2052.000031,-55.699180
249,-1986.238892,-1913.333359,-72.905517
250,-2087.700928,-2028.333328,-59.367491
251,-2193.238281,-2137.555603,-55.682558
252,-2188.882812,-2118.333374,-70.549347
253,-2323.370605,-2265.222198,-58.148355
254,-2900.789307,-2828.222168,-72.566990
255,-2358.906738,-2297.222229,-61.684656
256,-2652.512695,-2596.111053,-56.401616
257,-2615.726562,-2557.000000,-58.726765
258,-2207.594971,-2153.777786,-53.817041
259,-2060.686523,-2002.555542,-58.130943
260,-2327.617188,-2258.555557,-69.061635
261,-2138.485840,-2071.111130,-67.374689
262,-2481.634521,-2412.555557,-69.078923
263,-2114.716553,-2052.555573,-62.161043
264,-2257.055664,-2194.555542,-62.500168
265,-2325.222656,-2256.777817,-68.444691
266,-2387.230713,-2324.888916,-62.341771
267,-2901.890869,-2849.666672,-52.224137
268,-2146.849609,-2083.444443,-63.405106
269,-2499.320312,-2422.111084,-77.209360
270,-2867.802734,-2803.333359,-64.469118
271,-2178.424316,-2115.111107,-63.313369
272,-2312.467773,-2247.000000,-65.467668
273,-2208.475098,-2154.555542,-53.919521
274,-1906.260254,-1844.222214,-62.038029
275,-2663.687012,-2600.777802,-62.909153
276,-2199.409912,-2143.555542,-55.854494
277,-2709.401367,-2649.999985,-59.401449
278,-2271.110352,-2204.000000,-67.110403
279,-2429.731934,-2365.333359,-64.398653
280,-1528.584473,-1439.777756,-88.806883
281,-2222.123047,-2164.333359,-57.789788
282,-2324.906982,-2250.666656,-74.240207
283,-2164.890625,-2110.111107,-54.779465
284,-2715.478516,-2653.222168,-62.256328
285,-1778.006958,-1709.666672,-68.340296
286,-2536.112061,-2462.777771,-73.334276
287,-2453.690674,-2389.111145,-64.579675
288,-2078.338867,-2005.999969,-72.338867
289,-2507.447510,-2440.444458,-67.003068
290,-1937.821777,-1880.777740,-57.044015
291,-2548.227539,-2478.888916,-69.338482
292,-2364.292725,-2294.666641,-69.626045
293,-2342.197266,-2275.111099,-67.086229
294,-2586.823975,-2518.444458,-68.379803
295,-2276.513672,-2205.555511,-70.958123
296,-2025.377319,-1959.333282,-66.044098
297,-2137.883545,-2069.333313,-68.550180
298,-2623.311035,-2538.333313,-84.977686
299,-2203.192627,-2143.888947,-59.303762
300,-2404.577637,-2347.777771,-56.799846
301,-1938.329468,-1880.222229,-58.107148
302,-1880.304810,-1822.888870,-57.415872
303,-2427.956299,-2364.333344,-63.622929
304,-2327.655273,-2246.000000,-81.655398
305,-2587.048828,-2520.000000,-67.048757
306,-2124.747314,-2056.222214,-68.525058
307,-2288.282959,-2233.333313,-54.949719
308,-2070.406738,-1997.000046,-73.406572
309,-2179.978271,-2112.777786,-67.200641
310,-1815.272095,-1727.111115,-88.161026
311,-2361.823486,-2294.666656,-67.157068
312,-2309.099609,-2238.777771,-70.321919
313,-2718.170166,-2649.111069,-69.059376
314,-2721.608154,-2649.777786,-71.830328
315,-2424.751465,-2345.888885,-78.862434
316,-2208.883057,-2152.333344,-56.549768
317,-1958.721313,-1890.444427,-68.276928
318,-2259.665527,-2180.888916,-78.776501
319,-1978.287964,-1923.333313,-54.954529
320,-2083.255859,-2030.000000,-53.255762
321,-1743.522705,-1687.999985,-55.522640
322,-1981.284668,-1927.888916,-53.395736
323,-2264.896240,-2200.666626,-64.229646
324,-2297.074219,-2231.666687,-65.407549
325,-2986.790039,-2928.111099,-58.678948
326,-2514.086426,-2442.333359,-71.753223
327,-2105.999512,-2054.666641,-51.332988
328,-2037.576538,-1967.222260,-70.354258
329,-1979.939331,-1902.888901,-77.050512
330,-2151.928955,-2076.222198,-75.706767
331,-2241.173340,-2182.888885,-58.284494
332,-2183.193359,-2095.333344,-87.860004
333,-2124.074463,-2054.222214,-69.852368
334,-2260.284912,-2186.111115,-74.173872
335,-1966.545776,-1889.444427,-77.101225
336,-2122.512695,-2052.666641,-69.846159
337,-2183.060059,-2110.666626,-72.393276
338,-2093.586914,-2028.444443,-65.142414
339,-2089.094727,-2031.444420,-57.650174
340,-2045.308105,-1971.888901,-73.419180
341,-2237.900146,-2167.666649,-70.233655
342,-2423.318848,-2375.666702,-47.652212
343,-1764.888672,-1700.111130,-64.777623
344,-2597.447021,-2537.555573,-59.891615
345,-2105.807373,-2033.555573,-72.251774
346,-2527.569336,-2459.333328,-68.235997
347,-1962.991089,-1901.555496,-61.435557
348,-2527.220215,-2452.666656,-74.553373
349,-2098.248779,-2034.555542,-63.693245
350,-2525.062256,-2459.111115,-65.950934
351,-1877.780762,-1799.555573,-78.225102
352,-1984.516968,-1926.444443,-58.072596
353,-2479.110352,-2411.111099,-67.999357
354,-2120.012695,-2047.111099,-72.901599
355,-1986.645996,-1913.222198,-73.423812
356,-2249.484131,-2191.222198,-58.262105
357,-1926.451050,-1862.888847,-63.562272
358,-2162.010742,-2098.222229,-63.788498
359,-2269.119385,-2200.777740,-68.341525
360,-2390.232666,-2331.222214,-59.010318
361,-2373.421143,-2312.444473,-60.976655
362,-1884.340576,-1831.222214,-53.118462
363,-2125.401367,-2066.333344,-59.067895
364,-2816.971191,-2741.888885,-75.082267
365,-1812.274292,-1732.777794,-79.496463
366,-2130.126709,-2060.555588,-69.571149
367,-2375.671875,-2300.777786,-74.894201
368,-1933.061890,-1869.333328,-63.728624
369,-2321.641846,-2262.555573,-59.086173
370,-1833.831665,-1775.111069,-58.720648
371,-2173.388672,-2104.000000,-69.388805
372,-2509.125977,-2447.222229,-61.903597
373,-2436.947754,-2371.666656,-65.281027
374,-2247.834961,-2178.777740,-69.057298
375,-2190.189453,-2109.111084,-81.078404
376,-2535.523438,-2461.888885,-73.634515
377,-2335.612793,-2276.555588,-59.057176
378,-1946.661011,-1884.111107,-62.549956
379,-2298.880859,-2229.333313,-69.547698
380,-2231.625977,-2181.333344,-50.292624
381,-2124.788330,-2053.000000,-71.788181
382,-1951.230713,-1886.666656,-64.564088
383,-2061.810059,-1986.888885,-74.921167
384,-3363.843018,-3295.555603,-68.287209
385,-1981.001465,-1922.555573,-58.445912
386,-2533.134033,-2468.666656,-64.467332
387,-2544.194824,-2473.555557,-70.639078
388,-1931.624512,-1862.555557,-69.068852
389,-2247.858887,-2174.777802,-73.081050
390,-2293.282715,-2232.777786,-60.504940
391,-1755.785645,-1679.888870,-75.896706
392,-2166.270996,-2094.222229,-72.048677
393,-1988.868042,-1923.555580,-65.312478
394,-1996.327271,-1919.000015,-77.327259
395,-1889.988647,-1819.555557,-70.433144
396,-1894.252441,-1843.111084,-51.141372
397,-2487.878906,-2424.333344,-63.545562
398,-1936.104004,-1863.888901,-72.215066
399,-2370.643555,-2302.333313,-68.310298
400,-2169.927734,-2092.333344,-77.594431
401,-1937.316528,-1850.666656,-86.649854
402,-2353.475342,-2290.666656,-62.808676
403,-2280.496826,-2215.111084,-65.385593
404,-1572.764893,-1505.999985,-66.764969
405,-1711.572510,-1647.888901,-63.683577
406,-2588.762695,-2524.888870,-63.873881
407,-2744.163574,-2679.444427,-64.719069
408,-2172.434570,-2110.333351,-62.101152
409,-2038.461060,-1986.666687,-51.794390
410,-2543.291748,-2457.222198,-86.069563
411,-2417.379150,-2351.666656,-65.712655
412,-1364.592285,-1295.888916,-68.703341
413,-2285.861816,-2210.333344,-75.528515
414,-1778.405640,-1709.444427,-68.961231
415,-2088.446045,-2018.111115,-70.334900
416,-1742.699829,-1690.555573,-52.144285
417,-1813.127319,-1751.222229,-61.905116
418,-1935.202148,-1881.666687,-53.535486
419,-2540.324951,-2480.666687,-59.658299
420,-2459.699951,-2390.555557,-69.144456
421,-1670.726074,-1598.111137,-72.614934
422,-2535.604980,-2468.222229,-67.382885
423,-1587.595581,-1502.666664,-84.928953
424,-2496.499268,-2427.888885,-68.610467
425,-1183.826782,-1126.333332,-57.493406
426,-1911.512207,-1840.111145,-71.400934
427,-1344.984253,-1280.111107,-64.873181
428,-1641.396362,-1566.111092,-75.285234
429,-1609.378540,-1558.555580,-50.822963
430,-1628.372437,-1537.888901,-90.483564
431,-1862.055176,-1803.999969,-58.055221
432,-2081.502197,-2010.333298,-71.168914
433,-2479.791016,-2422.777740,-57.013278
434,-1615.258667,-1543.333344,-71.925346
435,-1836.662598,-1774.666687,-61.995924
436,-1904.225952,-1832.666672,-71.559246
437,-1637.014160,-1548.777786,-88.236417
438,-1755.370239,-1689.444427,-65.925906
439,-1387.136841,-1322.777771,-64.359040
440,-1663.333008,-1609.555542,-53.777499
441,-1575.217773,-1497.888863,-77.328958
442,-1198.240601,-1108.111115,-90.129479
443,-1552.706665,-1480.444458,-72.262171
444,-1293.550659,-1236.444427,-57.106204
445,-1370.578369,-1306.222244,-64.356200
446,-1553.763672,-1484.888901,-68.874821
447,-1176.445435,-1105.888893,-70.556514
448,-1333.549683,-1272.888878,-60.660885
449,-1541.469849,-1480.888885,-60.580960
450,-1320.149048,-1247.888885,-72.260111
451,-1486.152100,-1425.000023,-61.152078
452,-1212.345825,-1162.777786,-49.568029
453,-1701.949707,-1625.000000,-76.949642
454,-1040.622070,-976.555542,-64.066534
455,-1395.457642,-1310.777779,-84.679947
456,-1553.397217,-1503.000000,-50.397309
457,-1438.884277,-1367.777809,-71.106477
458,-1295.929321,-1218.555565,-77.373734
459,-1312.392822,-1243.888901,-68.503920
460,-1201.259766,-1106.555542,-94.704159
461,-1092.102051,-1023.888893,-68.213167
462,-1193.929565,-1114.444466,-79.485146
463,-1088.298584,-1017.666664,-70.631948
464,-901.840210,-825.444439,-76.395759
465,-1062.415894,-985.888870,-76.527072
466,-1053.537231,-995.777779,-57.759523
467,-979.480347,-920.555573,-58.924766
468,-922.311218,-849.555550,-72.755666
469,-1200.333008,-1119.111122,-81.221918
470,-1237.134155,-1170.666672,-66.467458
471,-1455.239746,-1385.999985,-69.239833
472,-1068.338867,-1001.555573,-66.783350
473,-1294.183350,-1215.555557,-78.627775
474,-1109.515869,-1040.111115,-69.404702
475,-1227.577637,-1162.888893,-64.688706
476,-1054.536865,-991.666664,-62.870229
477,-1310.208862,-1228.000000,-82.208865
478,-1036.795898,-966.222237,-70.573680
479,-904.182251,-823.777779,-80.404431
480,-1594.042236,-1520.777786,-73.264499
481,-1297.272217,-1209.222229,-88.049927
482,-1347.751831,-1276.888885,-70.862943
483,-1266.017578,-1198.333359,-67.684319
484,-938.094116,-880.444447,-57.649652
485,-823.914673,-759.555565,-64.359118
486,-860.232300,-788.555557,-71.676797
487,-686.238098,-621.888893,-64.349199
488,-964.234497,-879.888901,-84.345598
489,-712.512390,-641.000000,-71.512424
490,-653.173401,-582.222219,-70.951197
491,-855.602356,-781.777771,-73.824581
492,-1100.718262,-1047.333344,-53.384882
493,-806.166382,-715.888885,-90.277476
494,-1202.360474,-1133.000008,-69.360405
495,-923.271606,-847.666679,-75.604953
496,-686.661499,-621.555546,-65.105935
497,-749.032349,-677.111111,-71.921247
498,-1176.614990,-1098.888893,-77.726116
499,-829.782349,-773.111099,-56.671243
500,-922.905396,-851.333344,-71.572025
501,-512.047058,-436.888885,-75.158212
502,-523.958435,-454.111107,-69.847293
503,-576.076904,-499.666674,-76.410245
504,-684.044800,-608.999990,-75.044839
505,-860.396240,-799.333338,-61.062878
506,-738.484436,-690.444447,-48.040038
507,-581.028870,-503.444451,-77.584387
508,-532.771851,-469.888884,-62.882932
509,-853.031921,-792.777786,-60.254123
510,-532.224609,-434.666672,-97.557913
511,-634.409424,-551.000008,-83.409435
512,-605.306763,-510.222231,-95.084562
513,-694.495667,-638.222225,-56.273491
514,-644.134644,-554.888889,-89.245750
515,-555.153442,-461.444433,-93.709020
516,-714.050537,-654.444458,-59.606110
517,-507.444031,-453.777767,-53.666239
518,-845.124390,-772.222231,-72.902164
519,-712.996033,-650.888893,-62.107151
520,-503.740051,-427.000003,-76.740071
521,-449.963409,-362.777779,-87.185633
522,-380.951447,-305.111118,-75.840330
523,-500.057983,-427.111121,-72.946875
524,-316.164703,-221.777781,-94.386902
525,-384.248413,-301.444439,-82.803977
526,-345.805023,-272.444441,-73.360561
527,-325.077332,-267.000004,-58.077337
528,-371.618225,-275.000002,-96.618192
529,-462.066132,-401.000000,-61.066103
530,-272.806763,-207.444445,-65.362311
531,-382.704529,-301.333330,-81.371202
532,-426.994934,-358.777779,-68.217174
533,-320.031555,-240.222222,-79.809325
534,-388.361725,-314.444437,-73.917284
535,-393.129639,-318.555561,-74.574081
536,-356.843994,-271.777781,-85.066218
537,-268.574860,-216.444444,-52.130419
538,-305.311737,-228.111112,-77.200608
539,-674.702271,-604.222214,-70.480092
540,-379.126678,-284.777769,-94.348911
541,-282.372345,-212.888885,-69.483467
542,-344.216553,-266.000000,-78.216572
543,-405.303528,-325.111112,-80.192419
544,-420.514008,-322.777781,-97.736209
545,-296.711029,-237.222219,-59.488806
546,-317.438843,-259.999999,-57.438848
547,-321.794037,-254.222221,-67.571824
548,-327.156982,-262.999996,-64.157000
549,-258.836548,-191.555552,-67.281006
550,-321.250275,-250.444447,-70.805810
551,-241.216354,-193.111114,-48.105244
552,-325.585358,-245.333336,-80.252015
553,-325.403717,-248.222224,-77.181493
554,-267.055420,-203.444443,-63.610991
555,-391.521271,-322.888885,-68.632372
556,-249.757080,-190.555553,-59.201526
557,-307.352081,-241.555557,-65.796528
558,-298.812225,-240.222217,-58.590010
559,-306.685974,-246.666668,-60.019291
560,-328.831757,-263.222220,-65.609528
561,-385.327393,-283.555553,-101.771821
562,-313.177094,-230.555554,-82.621540
563,-276.740295,-213.444446,-63.295836
564,-384.067932,-293.999995,-90.067941
565,-357.950256,-285.555553,-72.394724
566,-341.570343,-269.888885,-71.681441
567,-333.992035,-271.333338,-62.658712
568,-251.641891,-188.555557,-63.086337
569,-276.915253,-207.111109,-69.804147
570,-277.947876,-193.222223,-84.725662
571,-287.622650,-201.666668,-85.955990
572,-353.260437,-269.222228,-84.038203
573,-314.216217,-241.111111,-73.105099
574,-304.505188,-236.333332,-68.171875
575,-342.673676,-276.555555,-66.118106
576,-402.768066,-330.666664,-72.101421
577,-346.983215,-289.999996,-56.983225
578,-346.975739,-253.777777,-93.197943
579,-306.685638,-220.222223,-86.463399
580,-345.123718,-251.444449,-93.679288
581,-301.319977,-240.000002,-61.319959
582,-339.771027,-261.999996,-77.771012
583,-368.853058,-302.000004,-66.853047
584,-423.696106,-310.222226,-113.473897
585,-252.981705,-200.444448,-52.537248
586,-352.767792,-295.444447,-57.323353
587,-368.982147,-303.222221,-65.759922
588,-322.062561,-258.888893,-63.173684
589,-322.756958,-247.888887,-74.868087
590,-279.877991,-218.333332,-61.544654
591,-323.730743,-242.222222,-81.508538
592,-284.858612,-197.444445,-87.414151
593,-313.863312,-242.666664,-71.196666
594,-280.248474,-202.888892,-77.359575
595,-364.366516,-290.111114,-74.255403
596,-280.645020,-194.888888,-85.756145
597,-271.636627,-219.111113,-52.525528
598,-299.992981,-213.666668,-86.326292
599,-345.304077,-277.111113,-68.192948
600,-332.357239,-266.777777,-65.579445
601,-355.332123,-282.222223,-73.109891
602,-361.314209,-288.777775,-72.536448
603,-343.961456,-275.888891,-68.072554
604,-276.975311,-221.333334,-55.641967
605,-326.451111,-259.555559,-66.895570
606,-362.647736,-270.111113,-92.536628
607,-409.737427,-309.111111,-100.626283
608,-278.500641,-194.000002,-84.500653
609,-368.928772,-289.666666,-79.262098
610,-260.405334,-195.333333,-65.072002
611,-377.804260,-286.222227,-91.582053
612,-421.351349,-320.333334,-101.018020
613,-298.530121,-245.333332,-53.196791
614,-321.070618,-247.111107,-73.959497
615,-394.761139,-312.000000,-82.761114
616,-279.346771,-204.000000,-75.346763
617,-354.270569,-281.333332,-72.937243
618,-396.802399,-299.222216,-97.580170
619,-423.066559,-327.777782,-95.288791
620,-351.521454,-269.888888,-81.632573
621,-342.163116,-267.666662,-74.496457
622,-335.011719,-259.666669,-75.345035
623,-373.899323,-273.222221,-100.677101
624,-337.718658,-261.777780,-75.940861
625,-305.327820,-223.333336,-81.994466
626,-357.973969,-274.777775,-83.196198
627,-315.647339,-237.777781,-77.869570
628,-301.342010,-237.333336,-64.008667
629,-297.767883,-187.777780,-109.990122
630,-334.947174,-245.000006,-89.947161
631,-322.364258,-227.333334,-95.030927
632,-367.329681,-297.222217,-70.107445
633,-307.352600,-222.444441,-84.908141
634,-348.893433,-271.666668,-77.226741
635,-349.413818,-277.222224,-72.191605
636,-255.824036,-176.555555,-79.268473
637,-431.494904,-346.666670,-84.828219
638,-343.700653,-248.000001,-95.700656
639,-284.317017,-211.333331,-72.983686
640,-304.944580,-208.888884,-96.055670
641,-326.672455,-237.555552,-89.116914
642,-372.594330,-295.111111,-77.483230
643,-286.486420,-219.000000,-67.486416
644,-360.104492,-269.333336,-90.771159
645,-422.747101,-355.444439,-67.302661
646,-369.284210,-281.111115,-88.173087
647,-343.908020,-269.222226,-74.685780
648,-310.313171,-243.666672,-66.646508
649,-287.806732,-200.333331,-87.473383
650,-344.495667,-246.999999,-97.495664
