episode,reward,r_acc,r_action
666,-226.888885,-226.888886,-71.481741
667,-234.333344,-234.333337,-95.483879
668,-184.444443,-184.444449,-103.702480
669,-203.333328,-203.333334,-82.806049
670,-214.555542,-214.555553,-106.844417
671,-240.777771,-240.777773,-90.259506
672,-207.666656,-207.666665,-76.574868
673,-166.777771,-166.777779,-70.836185
674,-190.222214,-190.222218,-75.456086
675,-213.444443,-213.444443,-112.162156
676,-155.333344,-155.333334,-98.843090
677,-177.555573,-177.555557,-108.998861
678,-199.444443,-199.444446,-77.443208
679,-212.333313,-212.333337,-92.639354
680,-156.888885,-156.888891,-102.834316
681,-254.777786,-254.777784,-91.301064
682,-190.555557,-190.555555,-68.123985
683,-190.777771,-190.777779,-73.952247
684,-221.888885,-221.888892,-92.622326
685,-159.000000,-158.999999,-76.247859
686,-238.333344,-238.333335,-79.637491
687,-229.000000,-229.000002,-88.214536
688,-254.333344,-254.333333,-86.617207
689,-168.222214,-168.222219,-86.398183
690,-217.555542,-217.555552,-112.873457
691,-196.555557,-196.555554,-63.362281
692,-198.555542,-198.555555,-74.096940
693,-240.000000,-239.999996,-124.089124
694,-185.111099,-185.111113,-92.159860
695,-218.333344,-218.333333,-89.421152
696,-172.111099,-172.111109,-102.419408
697,-222.555573,-222.555560,-111.826794
698,-227.222214,-227.222218,-100.502069
699,-160.666656,-160.666667,-79.321964
700,-177.333328,-177.333334,-98.561449
701,-214.222229,-214.222225,-50.403876
702,-184.111115,-184.111115,-117.831373
703,-151.666672,-151.666668,-91.931202
704,-210.333328,-210.333332,-133.408699
705,-195.555557,-195.555559,-84.173421
706,-349.222198,-349.222222,-117.640373
707,-244.888885,-244.888885,-122.339852
708,-215.444443,-215.444445,-93.770268
709,-170.444427,-170.444446,-96.772310
710,-170.111115,-170.111115,-89.477702
711,-208.444443,-208.444445,-64.218323
712,-149.444443,-149.444445,-69.620077
713,-191.111115,-191.111109,-128.246039
714,-215.111115,-215.111109,-97.102281
715,-181.000000,-180.999996,-61.558804
716,-181.666656,-181.666667,-61.116808
717,-190.000000,-189.999995,-68.616303
718,-204.333328,-204.333339,-75.410901
719,-138.444443,-138.444445,-103.081548
720,-145.888901,-145.888888,-99.104301
721,-241.444443,-241.444445,-80.158489
722,-281.888885,-281.888887,-59.270455
723,-195.000000,-194.999999,-94.592620
724,-287.222229,-287.222221,-97.713033
725,-247.444458,-247.444446,-87.608663
726,-178.777771,-178.777777,-54.012216
727,-211.444443,-211.444446,-111.708368
728,-268.777771,-268.777781,-99.354082
729,-199.888885,-199.888887,-90.929444
730,-221.000000,-220.999996,-96.653491
731,-246.666672,-246.666666,-80.118577
732,-180.444458,-180.444447,-97.580550
733,-164.222214,-164.222223,-101.806966
734,-171.888901,-171.888889,-77.866688
735,-205.444443,-205.444442,-119.448349
736,-181.888885,-181.888886,-79.595803
737,-233.666656,-233.666667,-73.604714
738,-175.666672,-175.666668,-88.902552
739,-228.666656,-228.666669,-119.106461
740,-199.222229,-199.222224,-108.916234
741,-303.000000,-302.999998,-67.040544
742,-238.111115,-238.111112,-63.091192
743,-299.666687,-299.666676,-89.594402
744,-241.222198,-241.222221,-73.329260
745,-246.333344,-246.333334,-92.703847
746,-204.444458,-204.444442,-110.768267
747,-287.777771,-287.777780,-97.379198
748,-229.000000,-229.000004,-95.307351
749,-216.111099,-216.111112,-83.950999
750,-182.888885,-182.888886,-70.118294
751,-240.444443,-240.444450,-90.004758
752,-247.000000,-246.999998,-117.035686
753,-224.000000,-224.000000,-66.428158
754,-276.888885,-276.888891,-89.981295
755,-264.555573,-264.555557,-98.235745
756,-227.666687,-227.666668,-84.373392
757,-192.111115,-192.111112,-84.076941
758,-271.666656,-271.666668,-84.098194
759,-198.333344,-198.333335,-72.918205
760,-302.777802,-302.777776,-90.275576
761,-248.111099,-248.111107,-109.374463
762,-190.222229,-190.222226,-87.878964
763,-225.333313,-225.333332,-87.344148
764,-221.111115,-221.111111,-72.747485
765,-269.888885,-269.888885,-87.498004
766,-264.222229,-264.222229,-71.503483
767,-181.111115,-181.111115,-66.991003
768,-305.666656,-305.666670,-112.917249
769,-250.444443,-250.444443,-78.995088
770,-241.333328,-241.333334,-83.839612
771,-235.222214,-235.222220,-57.390002
772,-272.444458,-272.444448,-118.213963
773,-299.555542,-299.555557,-74.621641
774,-268.444427,-268.444444,-76.454564
775,-318.777802,-318.777776,-87.689816
776,-171.555557,-171.555555,-107.635598
777,-267.444458,-267.444447,-85.268086
778,-231.888885,-231.888887,-92.916296
779,-200.333328,-200.333334,-98.059437
780,-257.111115,-257.111106,-81.629096
781,-238.888885,-238.888891,-93.135786
782,-181.222214,-181.222220,-101.181001
783,-226.333344,-226.333330,-65.263636
784,-195.666656,-195.666664,-107.361912
785,-159.888885,-159.888889,-91.985939
786,-231.111115,-231.111111,-87.800255
787,-265.444458,-265.444444,-88.801932
788,-218.333344,-218.333334,-90.096766
789,-254.333344,-254.333339,-80.572664
790,-158.888885,-158.888888,-77.732597
791,-184.666656,-184.666668,-97.234268
792,-179.777771,-179.777775,-87.682380
793,-177.999985,-177.999996,-101.043648
794,-236.777771,-236.777776,-109.012380
795,-269.000000,-269.000005,-80.852372
796,-218.999985,-219.000000,-92.398548
797,-183.444443,-183.444441,-67.073398
798,-220.111099,-220.111112,-116.363406
799,-202.111130,-202.111115,-137.403834
800,-195.222229,-195.222223,-71.237234
801,-217.777771,-217.777778,-55.192829
802,-235.222229,-235.222221,-78.746051
803,-194.666656,-194.666670,-82.226995
804,-209.666656,-209.666667,-99.365661
805,-226.333328,-226.333330,-72.082130
806,-261.555573,-261.555559,-102.046005
807,-184.111130,-184.111109,-75.291586
808,-256.333313,-256.333334,-84.457182
809,-268.777771,-268.777773,-79.852499
810,-223.666656,-223.666668,-93.531309
811,-238.222229,-238.222220,-68.186119
812,-228.444458,-228.444447,-121.725441
813,-268.111115,-268.111109,-113.794143
814,-171.555557,-171.555552,-77.449020
815,-132.444443,-132.444444,-74.370122
816,-194.888901,-194.888889,-92.724466
817,-210.555557,-210.555555,-82.471763
818,-174.000000,-173.999996,-69.557492
819,-187.222229,-187.222223,-84.123194
820,-252.444443,-252.444439,-69.961415
821,-194.222229,-194.222223,-103.335383
822,-223.777771,-223.777773,-89.758952
823,-249.000000,-249.000000,-65.967103
824,-162.777771,-162.777781,-72.489796
825,-204.777771,-204.777777,-71.078190
826,-256.222229,-256.222222,-77.735549
827,-212.222229,-212.222223,-121.022915
828,-256.888885,-256.888889,-81.071054
829,-187.777771,-187.777779,-75.987178
830,-226.888885,-226.888885,-91.820106
831,-230.333328,-230.333336,-89.989419
832,-243.111099,-243.111109,-64.012088
833,-214.333313,-214.333330,-87.394140
834,-250.444443,-250.444446,-92.100063
835,-223.333344,-223.333333,-76.540896
836,-174.333328,-174.333329,-87.929784
837,-229.111115,-229.111110,-101.753682
838,-252.555542,-252.555553,-68.344300
839,-235.444427,-235.444444,-91.392247
840,-255.888885,-255.888886,-83.267465
841,-194.555557,-194.555556,-92.331045
842,-184.666672,-184.666667,-86.342798
843,-177.666656,-177.666666,-101.480673
844,-200.777786,-200.777780,-79.969786
845,-157.333328,-157.333335,-78.278956
846,-173.666672,-173.666668,-70.255265
847,-264.888885,-264.888885,-81.744233
848,-205.000000,-205.000004,-71.393793
849,-206.333328,-206.333338,-71.759118
850,-170.666672,-170.666670,-64.822795
851,-145.222229,-145.222222,-88.640612
852,-176.444443,-176.444446,-64.791966
853,-191.888885,-191.888889,-90.037971
854,-272.888916,-272.888888,-110.009347
855,-200.666672,-200.666670,-97.994886
856,-156.222214,-156.222224,-89.164938
857,-225.444458,-225.444445,-122.548656
858,-216.666687,-216.666668,-72.592346
859,-272.555542,-272.555553,-89.951321
860,-225.888885,-225.888885,-104.084537
861,-167.888885,-167.888889,-74.474577
862,-155.111115,-155.111110,-68.667849
863,-206.444458,-206.444449,-84.827765
864,-227.444458,-227.444445,-80.633119
865,-197.222229,-197.222223,-101.648526
866,-182.666656,-182.666662,-79.701610
867,-209.555557,-209.555557,-96.921571
868,-194.888885,-194.888889,-74.634196
869,-221.000000,-220.999997,-103.500936
870,-224.222214,-224.222219,-88.173364
871,-228.666656,-228.666666,-94.163181
872,-212.555557,-212.555560,-74.817213
873,-164.888885,-164.888889,-85.453465
874,-237.666672,-237.666666,-96.312942
875,-186.444427,-186.444446,-75.882593
876,-229.444443,-229.444447,-73.716871
877,-160.555557,-160.555553,-80.141400
878,-215.111099,-215.111108,-122.316318
879,-186.333344,-186.333334,-92.655658
880,-226.777786,-226.777778,-79.283112
881,-189.000000,-188.999999,-78.675130
882,-147.333344,-147.333334,-72.242819
883,-165.111115,-165.111112,-58.311051
884,-255.333344,-255.333332,-82.674817
885,-135.444458,-135.444445,-113.946663
886,-176.555542,-176.555557,-100.062253
887,-223.777786,-223.777780,-98.962819
888,-148.111115,-148.111111,-60.779224
889,-178.111115,-178.111109,-87.942950
890,-175.777786,-175.777780,-89.109678
891,-108.444443,-108.444445,-61.426338
892,-187.888885,-187.888891,-88.779575
893,-220.222229,-220.222225,-84.318597
894,-147.555557,-147.555558,-88.127451
895,-121.111107,-121.111111,-78.359619
896,-221.777771,-221.777775,-104.955514
897,-193.777786,-193.777780,-88.411247
898,-201.444443,-201.444445,-101.881263
899,-241.888901,-241.888895,-109.598385
900,-156.333313,-156.333330,-87.569166
901,-192.111115,-192.111112,-104.181583
902,-136.777771,-136.777780,-52.876343
903,-161.888885,-161.888888,-86.581794
904,-214.666672,-214.666666,-87.739462
905,-155.000015,-155.000000,-54.376604
906,-207.888901,-207.888891,-97.357766
907,-172.111115,-172.111109,-97.727200
908,-134.888885,-134.888889,-80.815490
909,-150.777771,-150.777779,-113.228751
910,-187.444458,-187.444446,-93.149874
911,-216.888885,-216.888888,-108.565462
912,-168.111099,-168.111111,-96.396945
913,-227.222229,-227.222224,-74.626782
914,-192.333328,-192.333334,-72.263527
915,-129.777771,-129.777778,-89.454060
916,-214.666672,-214.666668,-74.874967
917,-249.333328,-249.333331,-69.711802
918,-153.111115,-153.111110,-84.960134
919,-224.555557,-224.555554,-77.166092
920,-191.777771,-191.777782,-112.114444
921,-183.666656,-183.666666,-80.014682
922,-189.333313,-189.333334,-97.364772
923,-321.333344,-321.333338,-84.883569
924,-199.333328,-199.333331,-76.234506
925,-171.000000,-170.999999,-122.474672
926,-202.222229,-202.222223,-93.040610
927,-186.000000,-185.999996,-82.373902
928,-198.222214,-198.222221,-87.859129
929,-146.222229,-146.222221,-112.333299
930,-170.555542,-170.555557,-109.518759
931,-222.222229,-222.222224,-77.791561
932,-199.333344,-199.333336,-82.599227
933,-176.444458,-176.444446,-91.326097
934,-264.888885,-264.888887,-90.150844
935,-222.555557,-222.555560,-107.533139
936,-192.222214,-192.222220,-73.426234
937,-126.999992,-126.999999,-74.195471
938,-184.555557,-184.555553,-106.221383
939,-195.666656,-195.666670,-55.396358
940,-172.000000,-172.000001,-91.769542
941,-286.222198,-286.222225,-92.742052
942,-218.333328,-218.333335,-87.180803
943,-238.000000,-237.999999,-105.063096
944,-144.555557,-144.555555,-85.587756
945,-168.555557,-168.555559,-107.299468
946,-223.555573,-223.555555,-106.661732
947,-147.666672,-147.666667,-91.052857
948,-216.111115,-216.111108,-106.972275
949,-145.111115,-145.111112,-92.602287
950,-255.888885,-255.888888,-111.180703
951,-130.777771,-130.777778,-94.460622
952,-157.888885,-157.888889,-80.345023
953,-186.444458,-186.444442,-81.777714
954,-224.888885,-224.888885,-83.619355
955,-164.444443,-164.444443,-107.858973
956,-204.000000,-204.000003,-67.525176
957,-189.444443,-189.444443,-99.545067
958,-185.333344,-185.333336,-92.072008
959,-261.000000,-260.999997,-86.410609
960,-213.666656,-213.666670,-77.767984
961,-128.555557,-128.555555,-133.381754
962,-181.333344,-181.333336,-70.160532
963,-148.000000,-147.999999,-70.112767
964,-147.444443,-147.444443,-82.112020
965,-237.222214,-237.222223,-72.003566
966,-203.222229,-203.222224,-100.816581
967,-192.777771,-192.777780,-67.083705
968,-158.333344,-158.333332,-73.214780
969,-175.888885,-175.888892,-94.855809
970,-144.888885,-144.888887,-65.007214
971,-119.111107,-119.111112,-71.398772
972,-183.222244,-183.222223,-78.011690
973,-163.666656,-163.666667,-70.712137
974,-128.222229,-128.222223,-64.553235
975,-116.222221,-116.222225,-82.257331
976,-226.777771,-226.777782,-68.095946
977,-276.333313,-276.333331,-71.617107
978,-151.111115,-151.111112,-73.140548
979,-161.888885,-161.888886,-90.864188
980,-214.555573,-214.555557,-98.804494
981,-175.888885,-175.888888,-73.688907
982,-202.444443,-202.444446,-82.850815
983,-163.000000,-163.000004,-103.082966
984,-241.444427,-241.444444,-87.012990
985,-161.222229,-161.222219,-88.445191
986,-194.111115,-194.111115,-109.898516
987,-196.888901,-196.888891,-112.286301
988,-174.777771,-174.777777,-83.701799
989,-128.999985,-128.999999,-87.506258
990,-187.777771,-187.777776,-76.873995
991,-171.111099,-171.111111,-101.920523
992,-196.111115,-196.111112,-121.971012
993,-148.777771,-148.777777,-100.358764
994,-165.222214,-165.222222,-65.518556
995,-205.333344,-205.333337,-104.269594
996,-129.444443,-129.444444,-71.584653
997,-208.222229,-208.222221,-89.398934
998,-134.444443,-134.444442,-88.462426
999,-234.444443,-234.444445,-97.763112
1000,-193.555573,-193.555559,-70.199135
1001,-235.333328,-235.333333,-67.044200
1002,-191.222229,-191.222225,-87.299593
1003,-178.777771,-178.777777,-103.102310
1004,-264.333344,-264.333337,-94.524609
1005,-198.555557,-198.555552,-78.627037
1006,-182.222229,-182.222224,-83.527537
1007,-245.555557,-245.555558,-93.654184
1008,-193.888885,-193.888888,-62.330561
1009,-201.666656,-201.666668,-94.936251
1010,-198.444458,-198.444443,-130.237028
1011,-165.555557,-165.555555,-93.561359
1012,-151.444443,-151.444446,-100.898001
1013,-163.111115,-163.111113,-108.899460
1014,-135.666672,-135.666668,-102.158342
1015,-201.444443,-201.444443,-79.033885
1016,-281.222229,-281.222221,-98.703156
1017,-176.666656,-176.666669,-83.069193
1018,-200.444458,-200.444451,-97.818611
1019,-232.555557,-232.555555,-100.666567
1020,-216.444427,-216.444445,-94.306200
1021,-214.555542,-214.555554,-81.294449
1022,-203.111115,-203.111115,-117.797652
1023,-170.777771,-170.777775,-86.773538
1024,-290.333313,-290.333332,-92.817861
1025,-278.333344,-278.333331,-96.516935
1026,-165.555557,-165.555557,-71.339112
1027,-238.111115,-238.111114,-63.940479
1028,-194.555557,-194.555552,-104.372427
1029,-225.222229,-225.222222,-100.522460
1030,-135.888885,-135.888887,-86.919244
1031,-193.111115,-193.111110,-118.610464
1032,-175.111130,-175.111114,-55.712490
1033,-165.222229,-165.222223,-89.378120
1034,-166.888885,-166.888887,-79.700843
1035,-231.666672,-231.666662,-77.301358
1036,-280.777771,-280.777773,-93.236328
1037,-172.222214,-172.222218,-99.434950
1038,-171.666656,-171.666665,-111.904955
1039,-216.666687,-216.666670,-111.238465
1040,-200.000000,-199.999997,-89.425240
1041,-214.888885,-214.888882,-96.182659
1042,-204.111115,-204.111115,-115.957990
1043,-221.555542,-221.555554,-70.235036
1044,-247.666656,-247.666662,-94.861811
1045,-158.333328,-158.333334,-74.010464
1046,-261.111115,-261.111114,-101.005949
1047,-174.666672,-174.666666,-56.507155
1048,-217.666656,-217.666664,-84.078271
1049,-148.555542,-148.555556,-86.520941
1050,-211.111115,-211.111114,-66.603675
1051,-245.666656,-245.666663,-85.009975
1052,-145.777771,-145.777780,-90.308151
1053,-196.333328,-196.333332,-91.103460
1054,-168.777771,-168.777775,-78.183947
1055,-220.333313,-220.333330,-74.926246
1056,-203.555573,-203.555555,-87.002858
1057,-138.888885,-138.888890,-87.619938
1058,-193.555557,-193.555555,-82.573109
1059,-220.888901,-220.888889,-120.345718
1060,-143.666656,-143.666665,-95.562448
1061,-198.000015,-198.000003,-78.208792
1062,-200.888870,-200.888887,-115.371395
1063,-197.555542,-197.555553,-74.579312
1064,-165.111115,-165.111113,-75.691587
1065,-187.444443,-187.444442,-85.605833
1066,-349.555542,-349.555557,-65.350477
1067,-163.444443,-163.444445,-83.347108
1068,-206.888885,-206.888888,-91.784795
1069,-192.777771,-192.777781,-82.614153
1070,-288.222229,-288.222223,-96.308958
1071,-197.999985,-198.000002,-81.229716
1072,-262.222229,-262.222224,-85.017406
1073,-224.222229,-224.222225,-86.584769
1074,-195.333328,-195.333329,-71.664338
1075,-184.111115,-184.111109,-90.314244
1076,-193.666672,-193.666668,-110.118713
1077,-130.666672,-130.666668,-72.157528
1078,-271.444458,-271.444445,-103.922353
1079,-194.444443,-194.444442,-74.291226
1080,-260.333313,-260.333332,-105.834380
1081,-178.222229,-178.222223,-94.859237
1082,-150.666672,-150.666665,-103.860156
1083,-190.222214,-190.222221,-85.782561
1084,-306.000000,-305.999992,-89.037513
1085,-173.666672,-173.666664,-91.711339
1086,-219.888901,-219.888891,-99.463247
1087,-255.666672,-255.666664,-84.313624
1088,-142.777771,-142.777777,-94.013044
1089,-254.555542,-254.555556,-79.006619
1090,-214.666656,-214.666663,-68.839203
1091,-172.888885,-172.888886,-90.502660
1092,-140.333344,-140.333333,-72.836528
1093,-176.444443,-176.444443,-100.197181
1094,-246.444427,-246.444444,-104.762359
1095,-231.999985,-231.999996,-101.109737
1096,-174.222229,-174.222222,-77.797189
1097,-167.333344,-167.333334,-102.434160
1098,-161.888885,-161.888889,-93.269321
1099,-303.888885,-303.888890,-109.240967
1100,-175.666656,-175.666667,-95.035394
1101,-179.333344,-179.333331,-73.774151
1102,-237.444443,-237.444440,-111.231546
1103,-248.000000,-248.000000,-116.723685
1104,-172.666656,-172.666663,-100.461342
1105,-192.777771,-192.777779,-103.279154
1106,-224.666656,-224.666663,-82.672365
1107,-175.222214,-175.222220,-66.947531
1108,-175.333328,-175.333332,-75.333462
1109,-209.777771,-209.777780,-97.489691
1110,-218.888901,-218.888886,-55.517734
1111,-256.555542,-256.555559,-101.969866
1112,-167.555542,-167.555556,-72.458905
1113,-212.111099,-212.111113,-81.780972
1114,-175.000000,-175.000000,-103.955270
1115,-219.444443,-219.444447,-90.449183
1116,-171.000000,-171.000001,-103.479214
1117,-194.000000,-194.000000,-92.925102
1118,-160.666656,-160.666667,-88.586289
1119,-128.333344,-128.333334,-127.625231
1120,-211.666656,-211.666664,-72.321075
1121,-176.888885,-176.888886,-97.746183
1122,-188.333328,-188.333333,-92.864920
1123,-152.222229,-152.222222,-95.033535
1124,-241.666672,-241.666666,-108.124767
1125,-214.000000,-214.000000,-105.487636
1126,-168.555542,-168.555553,-89.273368
1127,-190.444443,-190.444443,-102.356918
1128,-213.888901,-213.888887,-89.847838
1129,-209.777771,-209.777778,-119.937970
1130,-201.222229,-201.222228,-114.327081
1131,-237.888885,-237.888885,-100.063496
1132,-197.222214,-197.222222,-69.808315
1133,-197.666656,-197.666670,-99.902115
1134,-220.777771,-220.777779,-98.694457
1135,-176.777771,-176.777777,-77.064261
1136,-177.666656,-177.666666,-87.366209
1137,-182.666672,-182.666664,-93.610648
1138,-248.222229,-248.222225,-96.685606
1139,-226.444458,-226.444445,-95.722743
1140,-143.666672,-143.666667,-66.552796
1141,-243.000015,-242.999999,-81.925132
1142,-211.777771,-211.777779,-81.235378
1143,-166.777771,-166.777775,-83.489997
1144,-156.333344,-156.333337,-85.511374
1145,-207.777771,-207.777775,-89.205901
1146,-187.666672,-187.666668,-57.496119
1147,-247.777771,-247.777775,-88.775568
1148,-181.111115,-181.111109,-81.484352
1149,-215.111115,-215.111113,-91.783341
1150,-226.444458,-226.444447,-87.941926
1151,-215.333328,-215.333333,-106.625213
1152,-201.444443,-201.444447,-90.771590
1153,-250.777771,-250.777779,-70.820236
1154,-230.444458,-230.444450,-90.115023
1155,-221.222214,-221.222218,-105.061773
1156,-325.444427,-325.444446,-94.678107
1157,-165.555557,-165.555551,-101.031873
1158,-141.777771,-141.777777,-102.842970
1159,-269.888885,-269.888887,-91.602787
1160,-186.222214,-186.222225,-90.207051
1161,-153.444458,-153.444445,-87.366112
1162,-254.555557,-254.555555,-93.153317
1163,-215.888901,-215.888892,-88.167430
1164,-172.222229,-172.222223,-80.924240
1165,-151.444443,-151.444443,-70.697722
1166,-192.444443,-192.444448,-74.726673
1167,-235.000000,-235.000004,-112.019793
1168,-206.111115,-206.111114,-68.725343
1169,-214.666656,-214.666669,-112.298022
1170,-246.000000,-246.000000,-86.743665
1171,-146.555557,-146.555555,-91.024810
1172,-201.333328,-201.333337,-107.726309
1173,-216.222229,-216.222225,-74.651064
1174,-164.555557,-164.555556,-85.874205
1175,-189.888885,-189.888886,-84.306255
1176,-213.666672,-213.666668,-85.483500
1177,-212.555557,-212.555557,-106.063320
1178,-171.333344,-171.333332,-73.839415
1179,-226.555542,-226.555553,-100.656107
1180,-216.111115,-216.111112,-113.989094
1181,-215.222214,-215.222221,-82.622095
1182,-135.000000,-135.000000,-80.878323
1183,-169.000000,-169.000000,-120.988118
1184,-185.111115,-185.111114,-97.436823
1185,-259.222229,-259.222225,-119.555109
1186,-164.666672,-164.666667,-104.668675
1187,-203.777786,-203.777776,-83.930778
1188,-221.555557,-221.555554,-101.909591
1189,-190.333344,-190.333333,-132.092848
1190,-225.444443,-225.444446,-114.615741
1191,-233.111115,-233.111107,-91.797634
1192,-187.000000,-187.000000,-75.022790
1193,-177.333328,-177.333334,-78.678268
1194,-178.222214,-178.222221,-92.322098
1195,-174.000000,-174.000001,-133.384929
1196,-144.333344,-144.333333,-84.104123
1197,-240.222214,-240.222219,-91.602082
1198,-213.333328,-213.333338,-115.239218
1199,-165.111115,-165.111110,-85.384623
1200,-188.111115,-188.111110,-99.996579
1201,-220.333344,-220.333337,-76.837800
1202,-156.888885,-156.888886,-85.612959
1203,-251.333313,-251.333328,-84.082199
1204,-205.777771,-205.777778,-96.184113
1205,-241.333313,-241.333331,-120.935538
1206,-300.888885,-300.888887,-76.131322
1207,-192.555542,-192.555555,-89.689860
1208,-132.666672,-132.666668,-106.907824
1209,-158.666656,-158.666667,-111.201807
1210,-188.555557,-188.555554,-108.441849
1211,-201.777786,-201.777781,-89.994938
1212,-226.666656,-226.666665,-89.111870
1213,-153.111115,-153.111109,-73.727179
1214,-174.333328,-174.333336,-131.185166
1215,-172.111099,-172.111111,-86.855098
1216,-170.666672,-170.666671,-98.638275
1217,-177.333344,-177.333331,-107.168570
1218,-183.444443,-183.444446,-66.582693
1219,-246.555557,-246.555552,-108.254305
1220,-131.777771,-131.777778,-114.844428
1221,-193.000000,-192.999998,-102.336795
1222,-198.222229,-198.222219,-78.131167
1223,-231.333344,-231.333337,-80.351024
1224,-212.111115,-212.111112,-114.628718
1225,-201.333328,-201.333332,-113.446001
1226,-229.111115,-229.111111,-104.357012
1227,-201.222229,-201.222226,-74.764256
1228,-161.888885,-161.888890,-87.278790
1229,-191.222229,-191.222222,-87.103820
1230,-211.777786,-211.777777,-87.569538
1231,-201.111115,-201.111111,-95.639328
1232,-214.777786,-214.777784,-117.054117
1233,-191.333344,-191.333333,-84.520509
1234,-207.222229,-207.222221,-101.767505
1235,-250.666672,-250.666670,-92.308298
1236,-162.444443,-162.444444,-71.004649
1237,-188.333344,-188.333334,-81.342327
1238,-185.222229,-185.222224,-76.501051
1239,-168.555542,-168.555554,-107.360729
1240,-91.666664,-91.666666,-91.106395
1241,-159.111115,-159.111110,-107.414914
1242,-221.333328,-221.333334,-152.176222
1243,-320.555542,-320.555552,-118.660890
1244,-183.777771,-183.777778,-103.292062
1245,-206.444443,-206.444442,-113.308347
1246,-267.222229,-267.222223,-102.417029
1247,-258.666687,-258.666673,-100.300532
1248,-275.888916,-275.888891,-80.063388
1249,-224.111115,-224.111109,-99.225442
1250,-195.111115,-195.111113,-83.037637
1251,-263.888885,-263.888884,-94.534858
1252,-112.555557,-112.555555,-84.628577
1253,-172.000000,-171.999998,-123.118415
1254,-134.222229,-134.222224,-80.953825
1255,-202.333344,-202.333334,-82.216688
1256,-185.555557,-185.555553,-72.298461
1257,-229.555557,-229.555556,-104.016428
1258,-216.111099,-216.111108,-80.018117
1259,-354.000031,-354.000010,-86.867450
1260,-203.000000,-203.000002,-100.950228
1261,-239.333344,-239.333337,-102.180577
1262,-197.444443,-197.444442,-107.418383
1263,-150.222229,-150.222223,-103.746932
1264,-138.555557,-138.555553,-126.788280
1265,-252.444427,-252.444440,-112.773938
1266,-353.111084,-353.111111,-78.154114
1267,-242.555557,-242.555557,-81.635483
1268,-215.555542,-215.555557,-82.020559
1269,-251.333328,-251.333338,-85.966516
1270,-223.000000,-223.000002,-67.555628
1271,-215.000000,-215.000004,-80.637714
1272,-153.111115,-153.111110,-84.894318
1273,-146.333328,-146.333334,-87.746977
1274,-212.444443,-212.444448,-80.399654
1275,-181.000015,-181.000002,-60.695023
1276,-172.000000,-171.999999,-117.789052
1277,-151.777771,-151.777777,-86.771302
1278,-221.222229,-221.222219,-75.477502
1279,-210.666656,-210.666664,-91.637578
1280,-228.888885,-228.888887,-65.931536
1281,-224.888885,-224.888885,-103.739382
1282,-155.888885,-155.888891,-99.872394
1283,-280.000031,-279.999997,-123.066883
1284,-170.000015,-170.000002,-97.916598
1285,-138.111115,-138.111111,-82.254199
1286,-233.777771,-233.777780,-82.246261
1287,-242.000015,-242.000000,-102.411541
1288,-184.000000,-183.999999,-97.484295
1289,-180.333344,-180.333334,-106.894047
1290,-245.777786,-245.777776,-76.412273
1291,-211.777771,-211.777782,-69.013257
1292,-219.444443,-219.444440,-117.075652
1293,-204.888885,-204.888885,-102.241862
1294,-214.000000,-214.000004,-76.829090
1295,-195.666656,-195.666664,-76.447275
1296,-269.888885,-269.888887,-92.371526
1297,-218.111115,-218.111110,-110.387632
1298,-213.222229,-213.222222,-116.466314
1299,-332.222229,-332.222227,-101.945155
1300,-237.888885,-237.888887,-90.937893
1301,-201.000015,-201.000000,-67.057026
1302,-170.777771,-170.777779,-124.072511
1303,-160.666656,-160.666668,-85.071136
1304,-151.333344,-151.333334,-99.059895
1305,-185.888885,-185.888889,-74.503833
1306,-324.222229,-324.222223,-95.234297
1307,-143.666672,-143.666664,-120.715718
1308,-267.444427,-267.444446,-110.324908
1309,-203.555557,-203.555553,-77.025944
1310,-226.111115,-226.111113,-91.312536
1311,-216.111115,-216.111112,-132.005466
1312,-155.111115,-155.111115,-95.518692
1313,-195.222229,-195.222222,-83.082423
1314,-176.666687,-176.666667,-79.974503
1315,-170.777771,-170.777777,-105.811119
1316,-183.333328,-183.333332,-104.487662
1317,-156.666656,-156.666661,-98.432844
1318,-182.111115,-182.111111,-86.513153
1319,-156.777786,-156.777779,-113.219423
1320,-243.444443,-243.444442,-91.984883
1321,-323.555573,-323.555557,-97.901661
1322,-169.555542,-169.555554,-88.103473
1323,-203.888885,-203.888886,-73.915089
1324,-256.333344,-256.333336,-112.029435
1325,-205.111099,-205.111108,-75.047889
1326,-276.666656,-276.666665,-95.448345
1327,-279.111115,-279.111117,-104.716409
1328,-249.777786,-249.777780,-109.369662
1329,-298.888885,-298.888890,-77.558161
1330,-178.444458,-178.444449,-78.635278
1331,-255.222214,-255.222219,-125.828829
1332,-179.666672,-179.666669,-99.907304
1333,-197.666672,-197.666664,-104.841980
1334,-224.444443,-224.444443,-108.478628
1335,-162.222229,-162.222220,-115.974632
1336,-185.444443,-185.444447,-79.516355
1337,-244.666656,-244.666664,-97.964830
1338,-115.888893,-115.888891,-76.672891
1339,-325.222229,-325.222225,-111.482342
1340,-278.222229,-278.222227,-85.599613
1341,-169.111115,-169.111112,-90.205663
1342,-177.333344,-177.333331,-94.738179
1343,-216.111115,-216.111114,-103.849942
1344,-274.222229,-274.222221,-100.960136
1345,-249.000000,-249.000002,-90.838177
1346,-319.666656,-319.666664,-114.905331
