episode,reward,r_acc,r_action
655,-295.516785,-238.444441,-57.072333
656,-324.444122,-246.333336,-78.110774
657,-269.679169,-220.333332,-49.345826
658,-277.806946,-199.777779,-78.029158
659,-365.307312,-287.555557,-77.751733
660,-204.518433,-145.222221,-59.296211
661,-241.431610,-179.777778,-61.653833
662,-276.776855,-221.222222,-55.554611
663,-249.380264,-168.333336,-81.046932
664,-373.348541,-316.555555,-56.792968
665,-322.198517,-247.666670,-74.531848
666,-320.342499,-256.777780,-63.564718
667,-342.460876,-250.000000,-92.460884
668,-295.572968,-215.111115,-80.461844
669,-362.412323,-290.444440,-71.967860
670,-369.789215,-290.666672,-79.122539
671,-294.826141,-227.444441,-67.381688
672,-250.725647,-190.777775,-59.947866
673,-320.711334,-264.444447,-56.266885
674,-362.141937,-265.888889,-96.253020
675,-358.569550,-251.222218,-107.347312
676,-344.611237,-298.666668,-45.944575
677,-342.738678,-252.555557,-90.183127
678,-429.461761,-353.333335,-76.128438
679,-272.405914,-213.333331,-59.072566
680,-312.997284,-235.333333,-77.663947
681,-269.252014,-213.111112,-56.140911
682,-409.879517,-323.888885,-85.990643
683,-222.681534,-169.666666,-53.014878
684,-291.731476,-227.555552,-64.175935
685,-279.318390,-195.444443,-83.873943
686,-301.035858,-245.555552,-55.480314
687,-328.052185,-254.666668,-73.385527
688,-312.191254,-219.555555,-92.635689
689,-280.076782,-203.444446,-76.632344
690,-323.110016,-262.555552,-60.554473
691,-293.765656,-200.333330,-93.432321
692,-261.939392,-201.666666,-60.272744
693,-295.053680,-226.666662,-68.387014
694,-338.743683,-283.777782,-54.965908
695,-312.500580,-247.333335,-65.167244
696,-417.574066,-318.444445,-99.129638
697,-294.402405,-209.222225,-85.180198
698,-313.524384,-241.111111,-72.413296
699,-276.482422,-213.666668,-62.815746
700,-223.900864,-161.333329,-62.567535
701,-341.387329,-260.111113,-81.276209
702,-310.290283,-245.000000,-65.290305
703,-383.730072,-321.000000,-62.730110
704,-381.087738,-257.111111,-123.976650
705,-338.072327,-252.333338,-85.738992
706,-341.948730,-267.555555,-74.393178
707,-361.000671,-287.666670,-73.334006
708,-341.936310,-238.444443,-103.491894
709,-315.026733,-248.555552,-66.471177
710,-440.280212,-361.222218,-79.057977
711,-318.136292,-228.555558,-89.580734
712,-312.289246,-226.222221,-86.067019
713,-264.694244,-186.888887,-77.805356
714,-347.803680,-295.000000,-52.803675
715,-257.441315,-191.666663,-65.774648
716,-338.461884,-262.666666,-75.795224
717,-406.904175,-324.111111,-82.793054
718,-337.957550,-278.666672,-59.290884
719,-240.312439,-163.222223,-77.090199
720,-315.496765,-223.333337,-92.163414
721,-307.045502,-231.000000,-76.045487
722,-359.016144,-266.111107,-92.905043
723,-308.818970,-218.888891,-89.930069
724,-485.590210,-376.888889,-108.701348
725,-359.566742,-289.111112,-70.455635
726,-310.635620,-233.555559,-77.080077
727,-403.165253,-326.444448,-76.720798
728,-305.446198,-243.111115,-62.335067
729,-328.905182,-251.444443,-77.460751
730,-298.977753,-220.777776,-78.199977
731,-276.911591,-210.666668,-66.244940
732,-368.077301,-302.444445,-65.632846
733,-337.665131,-263.999997,-73.665104
734,-424.103455,-329.888892,-94.214558
735,-276.620667,-204.333329,-72.287342
736,-357.263641,-278.999992,-78.263655
737,-337.436523,-268.888890,-68.547636
738,-398.369385,-316.222225,-82.147162
739,-394.099640,-311.999997,-82.099657
740,-291.645325,-231.555560,-60.089787
741,-307.424744,-242.333336,-65.091390
742,-288.585114,-191.111111,-97.473989
743,-304.737396,-234.555552,-70.181851
744,-273.713623,-204.222222,-69.491408
745,-297.646118,-231.666668,-65.979461
746,-269.877350,-182.444446,-87.432901
747,-248.436340,-161.777777,-86.658554
748,-300.257690,-234.222218,-66.035452
749,-274.698547,-209.555553,-65.142988
750,-419.064087,-338.555563,-80.508558
751,-251.162445,-204.111108,-47.051325
752,-289.611115,-227.111108,-62.499993
753,-277.978546,-221.222221,-56.756335
754,-334.579712,-270.222221,-64.357490
755,-258.970947,-195.888885,-63.082058
756,-272.293701,-200.888888,-71.404791
757,-280.280914,-211.999995,-68.280921
758,-280.236511,-208.000000,-72.236498
759,-258.753937,-189.555555,-69.198373
760,-215.541824,-167.777780,-47.764047
761,-261.645966,-198.000003,-63.645941
762,-256.996613,-204.777781,-52.218812
763,-364.999115,-285.111107,-79.887989
764,-258.748962,-203.111111,-55.637814
765,-313.599609,-241.777777,-71.821846
766,-242.270828,-173.111113,-69.159701
767,-346.842255,-239.666669,-107.175577
768,-331.470184,-274.111111,-57.359073
769,-330.225830,-270.000003,-60.225842
770,-257.378479,-192.666665,-64.711829
771,-269.071899,-182.777775,-86.294116
772,-286.736877,-224.666667,-62.070202
773,-331.206329,-251.111110,-80.095222
774,-288.252625,-228.666667,-59.585953
775,-344.453217,-242.555552,-101.897644
776,-251.892014,-182.555555,-69.336453
777,-244.702362,-196.444448,-48.257908
778,-321.834625,-261.333338,-60.501276
779,-218.812424,-171.777774,-47.034666
780,-321.791840,-258.555555,-63.236297
781,-348.223267,-269.222225,-79.001034
782,-189.292480,-128.555557,-60.736935
783,-239.647812,-190.222219,-49.425602
784,-239.236084,-175.555553,-63.680520
785,-249.013916,-185.111109,-63.902798
786,-321.746002,-241.888887,-79.857138
787,-293.123199,-232.555549,-60.567654
788,-328.410645,-240.777773,-87.632851
789,-329.692017,-255.888884,-73.803143
790,-341.672028,-281.222221,-60.449835
791,-279.306732,-214.888887,-64.417856
792,-334.741547,-272.333337,-62.408201
793,-310.184845,-227.888889,-82.295971
794,-263.501892,-210.888892,-52.613006
795,-272.783661,-197.444444,-75.339201
796,-299.152374,-203.555555,-95.596821
797,-259.663116,-209.555555,-50.107561
798,-306.122009,-205.111113,-101.010898
799,-335.420410,-243.444443,-91.975966
800,-286.974487,-228.777775,-58.196691
801,-199.549881,-151.444446,-48.105434
802,-267.554535,-193.888889,-73.665645
803,-255.300537,-190.222220,-65.078313
804,-219.803131,-168.777777,-51.025368
805,-228.378998,-172.999998,-55.378998
806,-184.843781,-125.444444,-59.399348
807,-291.380188,-233.444448,-57.935738
808,-297.397522,-219.222225,-78.175318
809,-237.492081,-178.666665,-58.825422
810,-271.875366,-216.444445,-55.430924
811,-311.588104,-239.888891,-71.699214
812,-308.018188,-238.666664,-69.351537
813,-218.728958,-166.777780,-51.951187
814,-296.079559,-228.111115,-67.968453
815,-259.762482,-184.888891,-74.873582
816,-255.337860,-191.000000,-64.337860
817,-206.057327,-159.666666,-46.390668
818,-235.929138,-179.333334,-56.595799
819,-318.348969,-252.444452,-65.904530
820,-214.700180,-155.111111,-59.589069
821,-292.818176,-220.999998,-71.818197
822,-384.369873,-310.444439,-73.925436
823,-257.721832,-205.000000,-52.721831
824,-290.070099,-245.888894,-44.181204
825,-290.964142,-226.555557,-64.408578
826,-350.078644,-265.666670,-84.411976
827,-296.245911,-232.444447,-63.801472
828,-214.031387,-166.444447,-47.586945
829,-301.638367,-244.222219,-57.416147
830,-259.678375,-188.888891,-70.789470
831,-322.399872,-262.222224,-60.177639
832,-285.242645,-224.999997,-60.242624
833,-304.380249,-224.111111,-80.269128
834,-288.637115,-225.555559,-63.081562
835,-386.603760,-338.111110,-48.492637
836,-218.604538,-169.888886,-48.715639
837,-284.434723,-213.333332,-71.101412
838,-401.019318,-331.555555,-69.463790
839,-280.929230,-221.000000,-59.929257
840,-376.237579,-316.444454,-59.793140
841,-325.868073,-264.666664,-61.201419
842,-305.252502,-238.111109,-67.141409
843,-297.071198,-224.999997,-72.071181
844,-296.113098,-223.777781,-72.335316
845,-308.982452,-257.777783,-51.204677
846,-307.653473,-261.444448,-46.209021
847,-239.519348,-159.666666,-79.852670
848,-236.599991,-185.111113,-51.488883
849,-217.300964,-165.666667,-51.634296
850,-249.124756,-190.444439,-58.680326
851,-269.052094,-173.888890,-95.163186
852,-239.584213,-178.222218,-61.362006
853,-256.894928,-218.555561,-38.339365
854,-255.548416,-203.444444,-52.103970
855,-214.741272,-156.555557,-58.185710
856,-235.916718,-169.555554,-66.361164
857,-244.161087,-169.666669,-74.494420
858,-270.901093,-199.222223,-71.678858
859,-337.752106,-271.333335,-66.418773
860,-265.189911,-221.444441,-43.745469
861,-294.641205,-197.333332,-97.307887
862,-251.878662,-166.777778,-85.100875
863,-248.089798,-165.333331,-82.756467
864,-215.777237,-153.111111,-62.666122
865,-260.966400,-185.222224,-75.744182
866,-258.050842,-204.222219,-53.828607
867,-260.402374,-213.222218,-47.180146
868,-219.503006,-127.222222,-92.280787
869,-274.536652,-202.555558,-71.981116
870,-277.635712,-228.999996,-48.635718
871,-245.118927,-182.444445,-62.674491
872,-215.779572,-166.666667,-49.112904
873,-238.456879,-179.000002,-59.456874
874,-238.746765,-180.777778,-57.968987
875,-190.673370,-129.777777,-60.895595
876,-257.055145,-197.333330,-59.721822
877,-317.408508,-261.777777,-55.630739
878,-263.726166,-190.888886,-72.837270
879,-218.540344,-147.444446,-71.095890
880,-228.229614,-141.333335,-86.896288
881,-274.948883,-217.111111,-57.837770
882,-144.835052,-87.444444,-57.390617
883,-292.140594,-214.888892,-77.251699
884,-294.752411,-244.222219,-50.530212
885,-266.006958,-198.111112,-67.895845
886,-268.672180,-210.999997,-57.672175
887,-261.797302,-196.999997,-64.797284
888,-215.116760,-149.444443,-65.672331
889,-244.326309,-195.555554,-48.770763
890,-252.914749,-191.555553,-61.359200
891,-356.449707,-279.444441,-77.005273
892,-335.879181,-265.666672,-70.212507
893,-256.512604,-196.333332,-60.179255
894,-318.255402,-262.222229,-56.033183
895,-242.929016,-179.555558,-63.373449
896,-331.696167,-270.777782,-60.918374
897,-246.155411,-190.999996,-55.155412
898,-312.203064,-251.444440,-60.758613
899,-212.085144,-158.444448,-53.640711
900,-359.730865,-305.222218,-54.508642
901,-355.010254,-290.777780,-64.232492
902,-212.754379,-144.666667,-68.087710
903,-236.932007,-174.777777,-62.154246
904,-185.938141,-125.111110,-60.827012
905,-241.619354,-167.111111,-74.508249
906,-221.313980,-159.000000,-62.313974
907,-214.227020,-157.555554,-56.671466
908,-274.488983,-213.888892,-60.600107
909,-256.155579,-208.555559,-47.600030
910,-304.529480,-224.666667,-79.862801
911,-237.111191,-181.444443,-55.666745
912,-271.008026,-218.222223,-52.785807
913,-288.319946,-231.444445,-56.875499
914,-211.463730,-161.777778,-49.685945
915,-328.415436,-259.666665,-68.748790
916,-272.472870,-196.888895,-75.583962
917,-268.318085,-215.666667,-52.651401
918,-217.284805,-162.000000,-55.284796
919,-369.703552,-296.222227,-73.481328
920,-212.783844,-156.555558,-56.228281
921,-260.756805,-199.111113,-61.645690
922,-295.003448,-237.333335,-57.670109
923,-245.148438,-190.444443,-54.703985
924,-294.652283,-216.333338,-78.318943
925,-196.195282,-141.666667,-54.528614
926,-294.407013,-218.777778,-75.629205
927,-188.230545,-135.888890,-52.341662
928,-362.160492,-289.888891,-72.271606
929,-225.829056,-162.222221,-63.606841
930,-303.273071,-245.444447,-57.828636
931,-299.472656,-235.888887,-63.583755
932,-373.488159,-316.777779,-56.710365
933,-267.109467,-188.111109,-78.998339
934,-208.937088,-141.555557,-67.381532
935,-327.743286,-255.333331,-72.409941
936,-308.215027,-236.333334,-71.881685
937,-225.024551,-167.777774,-57.246782
938,-280.262299,-202.999994,-77.262297
939,-307.286346,-256.222223,-51.064139
940,-251.425293,-201.555557,-49.869732
941,-314.808105,-270.777781,-44.030328
942,-220.541763,-179.222218,-41.319545
943,-262.154449,-204.666668,-57.487788
944,-328.408142,-242.888891,-85.519258
945,-239.001511,-187.444445,-51.557072
946,-201.903336,-117.888889,-84.014435
947,-256.753387,-203.222224,-53.531153
948,-187.256516,-128.333333,-58.923178
949,-226.392593,-173.777781,-52.614802
950,-247.797913,-195.222219,-52.575701
951,-188.691696,-127.888889,-60.802796
952,-282.363739,-230.444443,-51.919311
953,-245.400970,-180.888889,-64.512075
954,-205.172180,-137.222223,-67.949962
955,-197.019119,-149.888885,-47.130242
956,-278.214050,-223.666669,-54.547392
957,-345.384125,-269.666662,-75.717465
958,-166.472763,-116.888887,-49.583869
959,-214.748627,-161.444444,-53.304172
960,-234.049210,-176.222221,-57.826991
961,-278.266846,-229.000002,-49.266850
962,-291.723175,-225.444439,-66.278747
963,-225.303207,-168.666667,-56.636544
964,-250.947800,-175.222225,-75.725575
965,-304.696350,-236.666670,-68.029674
966,-277.608307,-197.555556,-80.052769
967,-289.328827,-230.888889,-58.439932
968,-204.118439,-141.888886,-62.229546
969,-277.111145,-207.777774,-69.333355
970,-233.507828,-183.333335,-50.174499
971,-221.621872,-158.555556,-63.066316
972,-262.159332,-194.444446,-67.714896
973,-254.847031,-184.888890,-69.958161
974,-316.126068,-237.666672,-78.459417
975,-213.468216,-168.222224,-45.246006
976,-221.476883,-158.444445,-63.032437
977,-201.785965,-138.000001,-63.785963
978,-227.567673,-163.999999,-63.567682
979,-323.839355,-263.555555,-60.283796
980,-218.863388,-163.444444,-55.418951
981,-247.362701,-181.444444,-65.918271
982,-240.675125,-183.888891,-56.786237
983,-267.601379,-206.555560,-61.045832
984,-246.626480,-187.666665,-58.959816
985,-265.432465,-198.555552,-66.876912
986,-413.319275,-324.111103,-89.208157
987,-318.567780,-244.222219,-74.345549
988,-173.499039,-123.888890,-49.610141
989,-321.013977,-251.222226,-69.791732
990,-268.985687,-200.888885,-68.096811
991,-256.479340,-182.666668,-73.812660
992,-284.011688,-232.888892,-51.122793
993,-193.047195,-145.666667,-47.380516
994,-287.429871,-210.555557,-76.874302
995,-303.518768,-233.222219,-70.296537
996,-408.122894,-331.666664,-76.456242
997,-232.324295,-185.111110,-47.213174
998,-279.883575,-228.777779,-51.105797
999,-271.789154,-210.000006,-61.789150
1000,-274.001556,-209.666669,-64.334899
1001,-259.630493,-193.555555,-66.074943
1002,-350.273926,-292.666670,-57.607250
1003,-181.294693,-139.555557,-41.739122
1004,-286.207611,-226.888888,-59.318716
1005,-322.999390,-267.777781,-55.221605
1006,-349.833099,-277.333336,-72.499738
1007,-212.908783,-167.888889,-45.019886
1008,-324.852356,-234.777781,-90.074564
1009,-334.774139,-286.222225,-48.551921
1010,-310.072601,-252.666666,-57.405941
1011,-347.483856,-293.222222,-54.261627
1012,-302.846954,-241.555557,-61.291384
1013,-216.537323,-139.222221,-77.315098
1014,-262.350067,-188.333336,-74.016737
1015,-238.385986,-175.888890,-62.497108
1016,-312.961853,-267.000004,-45.961850
1017,-173.657166,-114.777775,-58.879407
1018,-286.990479,-235.555553,-51.434909
1019,-327.335815,-259.888887,-67.446933
1020,-207.183334,-146.888889,-60.294466
1021,-233.978439,-182.666670,-51.311760
1022,-275.179260,-229.999996,-45.179280
1023,-298.055511,-231.222219,-66.833308
1024,-330.062408,-278.000002,-52.062428
1025,-295.707672,-253.111114,-42.596573
1026,-307.227875,-231.333334,-75.894529
1027,-485.245972,-403.222225,-82.023745
1028,-243.886917,-193.888891,-49.998027
1029,-241.748047,-213.000000,-28.748049
1030,-203.516296,-153.000000,-50.516294
1031,-357.377136,-316.111108,-41.266010
1032,-265.348145,-222.111114,-43.237018
1033,-291.925903,-226.333329,-65.592593
1034,-243.228867,-179.555555,-63.673319
1035,-461.463531,-417.777775,-43.685756
1036,-356.118378,-280.333336,-75.785041
1037,-322.358093,-272.222219,-50.135883
1038,-308.275635,-227.888892,-80.386750
1039,-282.196503,-238.333335,-43.863176
1040,-411.666565,-351.888893,-59.777665
1041,-266.018402,-211.333335,-54.685072
1042,-290.158905,-248.111111,-42.047791
1043,-233.806274,-177.444440,-56.361819
1044,-234.111877,-171.222225,-62.889650
1045,-262.708588,-201.222221,-61.486360
1046,-211.435715,-179.555554,-31.880157
1047,-227.594971,-177.888888,-49.706085
1048,-277.882812,-228.000001,-49.882818
1049,-266.869690,-184.888885,-81.980798
1050,-211.905991,-148.333332,-63.572676
1051,-331.241333,-246.000002,-85.241326
1052,-280.153900,-199.666666,-80.487214
1053,-247.331207,-173.222219,-74.108992
1054,-273.892761,-191.333333,-82.559417
1055,-293.666046,-213.666665,-79.999385
1056,-252.134018,-179.999997,-72.134034
1057,-289.237030,-247.000005,-42.237032
1058,-245.483139,-198.555555,-46.927591
1059,-188.982239,-143.333333,-45.648895
1060,-228.491974,-174.888888,-53.603077
1061,-287.307770,-214.222221,-73.085524
1062,-308.453217,-259.555559,-48.897689
1063,-290.225952,-240.555557,-49.670402
1064,-271.469604,-203.444448,-68.025144
1065,-227.331909,-167.555554,-59.776337
1066,-230.341248,-180.888886,-49.452360
1067,-332.501740,-270.777777,-61.723978
1068,-279.207214,-225.555553,-53.651659
1069,-299.754211,-235.222219,-64.531999
1070,-363.228241,-318.222224,-45.006011
1071,-225.286209,-163.111111,-62.175114
1072,-277.307159,-206.999999,-70.307158
1073,-224.806427,-151.888891,-72.917524
1074,-290.659973,-225.111113,-65.548844
1075,-285.903748,-236.444448,-49.459309
1076,-273.630249,-223.222220,-50.408017
1077,-191.462479,-126.555555,-64.906921
1078,-252.652939,-198.888888,-53.764043
1079,-230.356445,-187.222220,-43.134222
1080,-266.175995,-214.222218,-51.953763
1081,-254.678162,-207.111113,-47.567053
1082,-297.702972,-219.999996,-77.702972
1083,-297.773468,-227.777774,-69.995686
1084,-283.136444,-227.555551,-55.580899
1085,-273.505280,-212.999999,-60.505273
1086,-302.427948,-232.222221,-70.205746
1087,-306.419250,-244.999996,-61.419269
1088,-298.110718,-233.000001,-65.110722
1089,-320.553711,-241.444441,-79.109280
1090,-342.646820,-288.888890,-53.757916
1091,-351.221649,-282.444448,-68.777196
1092,-350.024811,-309.333334,-40.691466
1093,-243.850983,-180.777777,-63.073205
1094,-180.452972,-134.888887,-45.564086
1095,-273.799866,-218.000004,-55.799862
1096,-291.770905,-223.999999,-67.770922
1097,-287.820068,-220.777778,-67.042301
1098,-251.945374,-194.333332,-57.612049
1099,-317.518585,-238.444447,-79.074134
1100,-204.031738,-118.111110,-85.920648
1101,-417.356873,-329.222218,-88.134643
1102,-381.154999,-306.999994,-74.155026
1103,-240.271042,-183.999997,-56.271036
1104,-271.557953,-215.888886,-55.669048
1105,-242.499969,-189.444448,-53.055517
1106,-347.331390,-283.888887,-63.442486
1107,-303.093994,-243.555552,-59.538448
1108,-287.474335,-233.222224,-54.252104
1109,-316.700256,-250.444443,-66.255821
1110,-328.373627,-241.111113,-87.262518
1111,-364.248444,-306.333340,-57.915135
1112,-307.971893,-239.444445,-68.527423
1113,-395.410828,-294.666668,-100.744142
1114,-236.735931,-169.555556,-67.180382
1115,-313.283875,-263.222222,-50.061642
1116,-356.247131,-299.222223,-57.024945
1117,-368.710205,-270.222223,-98.487989
1118,-304.999084,-235.111113,-69.887989
1119,-274.533630,-224.111108,-50.422503
1120,-282.211121,-228.555561,-53.655568
1121,-308.600800,-230.555552,-78.045263
1122,-225.817276,-178.777777,-47.039509
1123,-259.178802,-200.555558,-58.623270
1124,-306.676147,-227.111115,-79.565041
1125,-242.978531,-187.888890,-55.089641
1126,-272.137939,-207.444443,-64.693474
1127,-225.869507,-156.555554,-69.313949
1128,-275.083649,-200.222220,-74.861420
1129,-208.276245,-153.222224,-55.054016
1130,-317.260712,-230.666668,-86.594044
1131,-345.914093,-277.999992,-67.914099
1132,-251.811813,-185.333333,-66.478475
1133,-314.583771,-248.333336,-66.250418
1134,-375.527069,-295.444444,-80.082618
1135,-344.608429,-288.777777,-55.830651
1136,-255.251907,-184.555556,-70.696341
1137,-248.098663,-167.111112,-80.987557
1138,-244.799545,-170.000001,-74.799538
1139,-304.155975,-223.888886,-80.267067
1140,-303.667633,-241.777776,-61.889854
1141,-248.618668,-184.777780,-63.840897
1142,-311.046722,-245.666668,-65.380055
1143,-266.577362,-212.444441,-54.132911
1144,-339.056335,-266.111111,-72.945208
1145,-370.572144,-290.999995,-79.572143
1146,-339.480347,-261.333334,-78.147017
1147,-341.010223,-268.777781,-72.232438
1148,-282.529877,-221.222223,-61.307645
1149,-248.532242,-180.999999,-67.532251
1150,-283.696686,-231.666662,-52.030007
1151,-251.022568,-214.000001,-37.022567
1152,-332.536072,-270.555557,-61.980504
1153,-232.425690,-159.000000,-73.425680
1154,-337.382721,-236.555564,-100.827161
1155,-244.562729,-184.888889,-59.673845
1156,-303.993988,-239.555552,-64.438435
1157,-276.802155,-225.111104,-51.691045
1158,-264.416351,-209.444445,-54.971888
1159,-296.383575,-228.666666,-67.716924
1160,-253.953979,-170.888892,-83.065085
1161,-300.613922,-234.666662,-65.947250
1162,-293.566162,-215.555554,-78.010628
1163,-314.114044,-241.777781,-72.336266
1164,-300.469971,-236.333334,-64.136632
1165,-197.549362,-141.888888,-55.660481
1166,-259.363098,-198.222219,-61.140887
1167,-240.934555,-183.777776,-57.156772
1168,-268.918762,-210.777777,-58.140982
1169,-237.818466,-195.111112,-42.707357
1170,-245.886444,-174.999997,-70.886453
1171,-316.306061,-245.111111,-71.194957
1172,-208.777374,-139.444443,-69.332938
1173,-262.659393,-219.000002,-43.659390
1174,-188.973816,-135.666665,-53.307144
1175,-266.928101,-215.333335,-51.594754
1176,-255.789932,-202.333332,-53.456598
1177,-259.399780,-181.555559,-77.844224
1178,-334.848480,-260.999995,-73.848469
1179,-272.444763,-226.444445,-46.000332
1180,-288.991058,-225.999998,-62.991062
1181,-313.415558,-259.444445,-53.971131
1182,-267.653748,-209.333336,-58.320404
1183,-245.509979,-197.333333,-48.176643
1184,-329.564880,-271.111113,-58.453766
1185,-300.014496,-234.333331,-65.681159
1186,-329.817596,-256.777780,-73.039834
1187,-249.155167,-179.666667,-69.488502
1188,-278.272156,-216.888893,-61.383261
1189,-209.615128,-158.333334,-51.281800
1190,-383.894135,-313.777775,-70.116343
1191,-261.756042,-197.222225,-64.533835
1192,-203.113663,-154.888887,-48.224766
1193,-276.038605,-220.444445,-55.594163
1194,-283.728180,-202.888888,-80.839293
1195,-280.131409,-206.777775,-73.353616
1196,-292.215576,-236.444445,-55.771138
1197,-277.611389,-222.555555,-55.055825
1198,-354.610748,-267.333334,-87.277420
1199,-340.011871,-264.888888,-75.122993
1200,-279.292603,-216.333330,-62.959267
1201,-171.183929,-136.333336,-34.850600
1202,-282.123138,-202.999996,-79.123140
1203,-347.175110,-287.444447,-59.730680
1204,-314.382385,-220.666666,-93.715700
1205,-228.833099,-177.777778,-51.055332
1206,-276.337494,-212.000001,-64.337478
1207,-302.779297,-249.111109,-53.668168
1208,-232.294296,-180.777776,-51.516517
1209,-178.118011,-132.999999,-45.118016
1210,-293.562012,-232.222223,-61.339787
1211,-336.266571,-274.444450,-61.822142
1212,-414.755737,-331.444447,-83.311293
1213,-279.597961,-230.666669,-48.931287
1214,-305.065430,-243.555561,-61.509877
1215,-301.462555,-261.666670,-39.795885
1216,-259.644409,-195.666671,-63.977743
1217,-292.265259,-240.666671,-51.598583
1218,-310.032288,-253.111110,-56.921173
1219,-239.691284,-164.999995,-74.691296
1220,-313.945557,-259.222226,-54.723356
1221,-274.449677,-224.222222,-50.227447
1222,-422.914856,-347.000003,-75.914841
1223,-335.548370,-267.222218,-68.326155
1224,-304.613281,-249.555559,-55.057727
1225,-280.685028,-193.555554,-87.129489
1226,-220.346512,-154.111113,-66.235397
1227,-258.612854,-194.444444,-64.168410
1228,-391.048187,-321.333325,-69.714872
1229,-234.881836,-164.111111,-70.770729
1230,-238.628738,-186.888892,-51.739844
1231,-261.376251,-205.000001,-56.376231
1232,-278.055267,-214.666672,-63.388607
1233,-268.142731,-207.333333,-60.809412
1234,-241.610580,-184.333334,-57.277250
1235,-259.147034,-193.555555,-65.591473
1236,-288.609680,-201.999998,-86.609670
1237,-337.530487,-264.555553,-72.974943
1238,-262.402130,-204.333332,-58.068801
1239,-220.879547,-160.888892,-59.990650
1240,-294.250244,-231.111108,-63.139111
1241,-221.535492,-161.111110,-60.424389
1242,-220.523239,-164.444444,-56.078780
1243,-272.798004,-218.555559,-54.242437
1244,-263.429382,-213.666665,-49.762718
1245,-243.371353,-195.888889,-47.482470
1246,-204.450851,-154.000004,-50.450850
1247,-294.821564,-248.888887,-45.932663
1248,-264.663177,-205.111114,-59.552048
1249,-241.801239,-192.777781,-49.023459
1250,-269.603088,-209.444447,-60.158657
1251,-309.793182,-249.111111,-60.682060
1252,-260.814270,-183.222224,-77.592040
1253,-317.016815,-258.777775,-58.239046
1254,-276.828552,-203.888891,-72.939671
1255,-238.717041,-159.888888,-78.828147
1256,-273.775330,-213.222226,-60.553084
1257,-253.598572,-197.555555,-56.043008
1258,-276.958008,-225.555553,-51.402444
1259,-254.982635,-205.111108,-49.871540
1260,-355.486115,-276.333336,-79.152794
1261,-177.950378,-130.666668,-47.283708
1262,-272.243225,-199.222224,-73.020996
1263,-261.146027,-202.444445,-58.701566
1264,-206.676392,-155.333333,-51.343067
1265,-323.735474,-259.333328,-64.402135
1266,-196.773773,-143.666666,-53.107092
1267,-198.639328,-145.888890,-52.750427
1268,-204.049667,-132.999998,-71.049652
1269,-208.146561,-147.111111,-61.035457
1270,-245.944977,-180.222222,-65.722754
1271,-186.205215,-126.777777,-59.427445
1272,-303.959229,-241.555551,-62.403669
1273,-268.720276,-212.111112,-56.609161
1274,-272.873383,-209.000000,-63.873371
1275,-298.874695,-228.888896,-69.985791
1276,-317.181854,-237.888891,-79.292948
1277,-208.227753,-141.666667,-66.561097
1278,-217.509628,-159.444445,-58.065197
1279,-254.852890,-185.333334,-69.519547
1280,-302.276764,-243.888886,-58.387887
1281,-229.341431,-163.888889,-65.452548
1282,-205.498642,-137.333334,-68.165299
1283,-287.561096,-207.444441,-80.116661
1284,-217.847275,-160.888889,-56.958375
1285,-252.304199,-183.111115,-69.193086
1286,-223.722778,-154.000002,-69.722768
1287,-273.159424,-213.888890,-59.270549
1288,-297.108337,-231.666663,-65.441668
1289,-224.039276,-158.444446,-65.594834
1290,-305.260132,-240.444447,-64.815654
1291,-217.227966,-162.888889,-54.339069
1292,-212.368759,-155.111115,-57.257630
1293,-347.464569,-272.222225,-75.242348
1294,-225.434708,-158.111111,-67.323598
1295,-269.198242,-197.222223,-71.976013
1296,-178.659088,-123.555557,-55.103518
1297,-241.412476,-182.222224,-59.190256
1298,-361.239136,-297.888887,-63.350255
1299,-252.582825,-185.888893,-66.693924
1300,-282.871277,-218.333329,-64.537956
1301,-279.778137,-210.111109,-69.667024
1302,-224.800888,-170.222224,-54.578674
1303,-257.175171,-207.111111,-50.064068
1304,-285.172821,-224.111107,-61.061716
1305,-240.371048,-201.777781,-38.593271
1306,-250.650787,-177.333334,-73.317458
1307,-210.736572,-144.444442,-66.292130
1308,-276.014252,-213.111107,-62.903122
1309,-243.768234,-177.777777,-65.990454
1310,-291.146301,-223.444448,-67.701869
1311,-202.203293,-134.222222,-67.981074
1312,-243.744827,-189.444440,-54.300373
1313,-313.041016,-254.111111,-58.929899
1314,-198.191803,-145.777778,-52.414027
1315,-358.310791,-289.444443,-68.866338
1316,-258.945831,-186.999999,-71.945823
1317,-273.680267,-196.555552,-77.124708
1318,-285.809540,-234.666665,-51.142866
1319,-263.105377,-197.999998,-65.105378
1320,-270.760742,-201.777781,-68.982974
1321,-237.520950,-168.444443,-69.076500
1322,-352.989868,-289.222226,-63.767648
1323,-241.866425,-172.666667,-69.199757
1324,-275.921326,-219.333333,-56.587997
1325,-316.390137,-256.222220,-60.167927
1326,-399.372437,-335.222221,-64.150216
1327,-242.912125,-199.777781,-43.134356
1328,-267.512909,-200.777776,-66.735145
1329,-294.401184,-229.555556,-64.845646
1330,-282.354492,-233.222219,-49.132255
1331,-248.189133,-169.111112,-79.078016
1332,-278.282013,-231.333334,-46.948676
1333,-247.311127,-173.000001,-74.311127
1334,-226.848618,-179.555560,-47.293050
1335,-311.472931,-245.000001,-66.472931
1336,-246.288925,-191.444443,-54.844496
