episode,reward,r_acc,r_action
667,-276.288971,-206.000000,-70.288957
668,-287.439178,-199.555555,-87.883621
669,-294.783783,-237.999996,-56.783776
670,-265.828339,-198.555555,-67.272776
671,-285.892822,-212.777775,-73.115048
672,-282.343933,-222.222221,-60.121706
673,-211.611786,-144.111111,-67.500688
674,-300.241882,-237.666667,-62.575230
675,-232.452438,-180.999997,-51.452449
676,-238.236450,-181.555553,-56.680906
677,-313.514771,-234.666664,-78.848089
678,-221.353134,-171.222223,-50.130904
679,-344.305054,-269.666664,-74.638395
680,-330.004150,-254.222222,-75.781929
681,-288.987396,-239.222220,-49.765201
682,-237.204025,-181.111113,-56.092910
683,-343.398285,-276.777777,-66.620502
684,-312.272430,-262.222223,-50.050207
685,-277.490448,-194.444443,-83.045998
686,-266.308380,-204.666664,-61.641702
687,-279.548004,-232.666666,-46.881353
688,-234.583954,-161.444445,-73.139517
689,-351.882294,-276.444439,-75.437868
690,-234.336655,-169.444442,-64.892211
691,-271.020294,-196.111109,-74.909206
692,-227.631119,-153.777780,-73.853347
693,-263.719421,-205.000002,-58.719396
694,-261.559021,-178.555555,-83.003457
695,-346.650238,-299.555557,-47.094694
696,-258.529083,-181.666668,-76.862405
697,-317.184692,-253.000004,-64.184697
698,-234.874466,-182.333335,-52.541125
699,-252.564240,-197.000000,-55.564234
700,-301.097870,-238.222227,-62.875635
701,-359.435089,-288.333334,-71.101773
702,-490.024841,-404.222216,-85.802637
703,-266.047119,-185.555555,-80.491553
704,-252.082977,-202.666670,-49.416312
705,-264.004120,-215.333334,-48.670776
706,-204.797913,-155.888890,-48.909019
707,-260.492950,-195.222221,-65.270726
708,-242.153839,-170.444443,-71.709386
709,-281.102539,-233.333330,-47.769203
710,-305.902222,-252.000002,-53.902216
711,-280.484039,-212.333333,-68.150706
712,-264.946259,-199.000001,-65.946238
713,-263.497803,-205.000004,-58.497794
714,-318.901855,-254.444445,-64.457396
715,-217.266342,-153.666668,-63.599681
716,-296.787506,-231.666668,-65.120853
717,-223.627792,-169.666665,-53.961138
718,-353.231537,-293.444444,-59.787106
719,-282.236115,-215.222223,-67.013897
720,-263.055664,-212.444445,-50.611230
721,-313.377075,-252.888887,-60.488202
722,-289.661743,-212.555553,-77.106201
723,-298.085022,-231.111109,-66.973909
724,-269.166595,-204.444444,-64.722151
725,-276.396484,-228.555553,-47.840942
726,-278.351379,-210.777775,-67.573606
727,-262.360168,-170.222222,-92.137930
728,-253.501083,-196.111115,-57.389973
729,-251.303360,-177.888886,-73.414482
730,-269.243103,-194.222223,-75.020886
731,-283.405334,-212.777778,-70.627564
732,-273.824951,-207.222224,-66.602724
733,-288.691620,-217.888885,-70.802746
734,-292.768494,-238.666668,-54.101813
735,-309.541168,-244.555557,-64.985613
736,-293.276703,-223.333336,-69.943366
737,-320.746979,-252.888891,-67.858085
738,-309.449158,-245.222219,-64.226934
739,-299.168182,-232.888887,-66.279279
740,-244.464081,-196.777777,-47.686301
741,-271.139374,-197.444445,-73.694940
742,-272.649811,-223.333332,-49.316479
743,-234.952591,-167.111108,-67.841488
744,-255.446121,-188.000001,-67.446119
745,-258.381592,-189.888889,-68.492702
746,-332.923523,-266.555559,-66.367962
747,-321.778564,-256.888894,-64.889645
748,-344.775818,-272.777775,-71.998063
749,-252.407242,-195.888886,-56.518360
750,-312.270050,-253.777777,-58.492274
751,-234.704208,-186.333335,-48.370879
752,-254.883698,-192.222222,-62.661484
753,-261.313477,-207.111111,-54.202367
754,-324.552032,-247.111111,-77.440949
755,-314.261261,-244.333330,-69.927946
756,-267.795959,-189.000001,-78.795976
757,-249.918259,-178.999998,-70.918269
758,-270.422668,-219.555557,-50.867093
759,-344.310120,-274.333332,-69.976787
760,-230.201538,-176.333334,-53.868215
761,-205.167953,-149.666667,-55.501287
762,-287.587463,-235.111107,-52.476353
763,-320.814087,-259.555558,-61.258529
764,-257.538269,-200.555559,-56.982730
765,-286.305573,-229.333330,-56.972242
766,-235.943726,-172.777779,-63.165951
767,-251.443405,-168.666665,-82.776729
768,-225.619095,-168.777775,-56.841328
769,-276.905853,-206.777780,-70.128075
770,-260.975494,-193.222220,-67.753284
771,-193.323257,-144.333333,-48.989908
772,-260.277771,-202.777780,-57.499987
773,-304.694214,-239.444439,-65.249780
774,-304.430511,-251.333338,-53.097178
775,-222.890854,-154.555555,-68.335300
776,-364.754089,-301.666670,-63.087442
777,-284.413605,-214.666671,-69.746941
778,-289.065430,-239.444447,-49.621016
779,-270.404907,-201.222224,-69.182695
780,-218.539017,-170.111112,-48.427893
781,-380.805664,-319.000000,-61.805674
782,-270.867035,-224.000007,-46.867029
783,-330.602417,-267.111113,-63.491303
784,-325.815643,-269.000004,-56.815643
785,-318.272491,-273.111115,-45.161383
786,-239.532272,-182.888888,-56.643391
787,-277.350891,-211.777776,-65.573134
788,-169.802612,-121.999999,-47.802595
789,-255.632370,-189.111113,-66.521251
790,-283.021332,-218.888886,-64.132448
791,-270.009552,-208.888885,-61.120676
792,-292.943146,-241.555552,-51.387596
793,-266.785980,-194.000005,-72.785973
794,-199.935501,-155.777776,-44.157726
795,-283.884521,-201.666669,-82.217846
796,-233.151306,-163.555557,-69.595746
797,-237.537781,-173.222223,-64.315572
798,-266.010345,-200.888893,-65.121444
799,-265.317017,-213.777777,-51.539251
800,-305.770081,-252.111116,-53.658962
801,-302.543304,-259.777777,-42.765536
802,-397.554901,-327.888884,-69.666024
803,-434.723602,-371.111113,-63.612493
804,-251.643768,-204.222222,-47.421557
805,-317.786957,-250.777778,-67.009161
806,-327.905762,-264.555559,-63.350207
807,-226.915222,-169.333331,-57.581892
808,-301.126465,-224.888887,-76.237590
809,-306.147400,-250.888885,-55.258530
810,-317.091156,-242.111114,-74.980032
811,-382.706268,-317.555557,-65.150733
812,-265.962067,-209.111112,-56.850938
813,-258.205353,-210.222225,-47.983139
814,-340.015839,-284.888885,-55.126940
815,-268.421570,-206.555556,-61.866031
816,-232.634048,-183.555555,-49.078492
817,-274.482117,-214.777779,-59.704360
818,-328.720428,-270.888885,-57.831564
819,-243.235580,-155.444444,-87.791136
820,-333.502655,-266.888888,-66.613776
821,-349.451050,-296.444443,-53.006597
822,-384.568695,-325.888897,-58.679809
823,-312.082886,-254.999998,-57.082885
824,-325.297241,-286.666671,-38.630562
825,-339.036499,-293.666664,-45.369834
826,-317.426910,-274.555555,-42.871367
827,-274.047882,-209.333330,-64.714547
828,-313.335510,-251.111114,-62.224406
829,-320.115295,-243.777779,-76.337521
830,-316.029755,-264.444447,-51.585301
831,-271.319275,-211.888884,-59.430382
832,-258.790710,-212.222221,-46.568491
833,-239.622635,-174.666666,-64.955981
834,-281.622375,-227.333334,-54.289029
835,-222.874039,-162.333333,-60.540723
836,-347.281769,-278.666664,-68.615096
837,-296.006287,-233.777781,-62.228510
838,-338.926361,-293.666668,-45.259713
839,-276.683533,-206.111109,-70.572401
840,-287.556732,-229.111109,-58.445639
841,-255.057297,-199.111109,-55.946188
842,-286.275146,-195.111112,-91.164047
843,-238.715195,-169.333333,-69.381864
844,-278.342743,-205.333329,-73.009408
845,-267.406128,-188.888889,-78.517233
846,-210.382446,-154.555555,-55.826885
847,-240.635117,-179.000000,-61.635119
848,-308.453094,-256.555553,-51.897523
849,-292.343323,-219.444448,-72.898889
850,-338.551788,-274.111115,-64.440677
851,-334.107208,-272.444437,-61.662744
852,-255.413040,-171.555552,-83.857495
853,-263.963287,-197.111111,-66.852182
854,-259.845947,-190.777777,-69.068186
855,-289.873749,-227.555555,-62.318198
856,-338.795593,-283.000000,-55.795587
857,-298.788971,-232.555555,-66.233418
858,-262.227814,-201.888889,-60.338907
859,-334.041046,-284.888885,-49.152153
860,-304.573944,-251.111109,-53.462817
861,-304.655823,-263.222220,-41.433589
862,-277.839264,-196.666666,-81.172615
863,-216.987350,-155.111109,-61.876255
864,-255.420593,-196.555559,-58.865048
865,-247.058563,-162.555556,-84.503006
866,-337.787994,-249.111107,-88.676899
867,-214.164261,-140.888888,-73.275377
868,-310.205597,-221.888893,-88.316721
869,-309.243988,-249.666666,-59.577301
870,-364.532990,-281.333333,-83.199636
871,-312.570160,-243.666669,-68.903507
872,-302.155151,-224.222223,-77.932924
873,-272.222076,-215.222223,-56.999838
874,-248.157745,-190.333330,-57.824401
875,-283.826172,-194.555554,-89.270606
876,-280.157562,-200.222223,-79.935340
877,-240.109085,-181.000002,-59.109083
878,-260.735992,-191.888889,-68.847092
879,-290.912048,-238.333334,-52.578720
880,-244.709946,-183.222220,-61.487718
881,-249.130692,-189.444445,-59.686234
882,-302.594727,-234.444445,-68.150300
883,-286.573303,-214.666672,-71.906626
884,-263.235168,-214.666669,-48.568501
885,-238.665405,-181.222223,-57.443177
886,-235.541077,-174.666668,-60.874401
887,-248.752686,-159.666666,-89.086021
888,-250.751114,-198.333334,-52.417782
889,-273.191193,-214.111109,-59.080094
890,-266.877747,-187.333329,-79.544394
891,-294.740112,-254.888892,-39.851222
892,-220.796265,-178.777777,-42.018493
893,-347.733826,-257.555555,-90.178276
894,-274.362244,-222.888884,-51.473380
895,-297.848633,-219.000000,-78.848636
896,-248.119461,-196.333333,-51.786139
897,-270.291901,-209.666666,-60.625242
898,-272.174591,-202.555553,-69.619037
899,-286.670288,-204.555556,-82.114712
900,-383.650269,-311.111113,-72.539163
901,-334.043579,-250.333338,-83.710251
902,-304.257324,-224.333336,-79.923999
903,-208.550995,-157.777777,-50.773230
904,-257.656494,-188.444447,-69.212057
905,-211.703186,-152.888888,-58.814294
906,-255.568878,-196.666667,-58.902204
907,-245.550827,-182.444444,-63.106387
908,-280.474792,-243.666674,-36.808117
909,-201.496964,-149.222225,-52.274743
910,-186.118149,-130.111111,-56.007050
911,-245.667542,-189.000003,-56.667535
912,-233.145233,-175.666670,-57.478557
913,-217.761429,-160.666666,-57.094769
914,-220.547791,-141.555556,-78.992235
915,-290.525665,-234.666666,-55.858995
916,-231.227066,-162.555553,-68.671522
917,-221.640778,-170.333334,-51.307425
918,-300.358154,-242.333337,-58.024804
919,-414.718109,-347.333335,-67.384749
920,-263.478455,-203.333336,-60.145118
921,-286.082367,-188.777776,-97.304588
922,-215.979965,-158.333334,-57.646622
923,-195.187592,-137.333336,-57.854257
924,-309.990662,-245.777775,-64.212903
925,-241.804153,-170.444445,-71.359711
926,-359.174652,-311.555557,-47.619106
927,-290.815491,-239.111114,-51.704386
928,-266.323151,-195.666668,-70.656474
929,-361.781738,-309.000002,-52.781740
930,-301.166199,-235.222219,-65.943994
931,-277.908630,-203.444443,-74.464178
932,-245.804123,-201.111109,-44.693017
933,-263.584320,-193.333330,-70.250973
934,-278.203644,-221.444444,-56.759219
935,-291.237610,-220.888887,-70.348725
936,-247.376358,-182.222221,-65.154146
937,-245.667740,-193.222219,-52.445519
938,-259.220856,-200.000000,-59.220845
939,-203.055069,-144.444445,-58.610619
940,-192.531174,-151.999998,-40.531176
941,-269.524475,-213.333333,-56.191165
942,-260.319122,-203.000003,-57.319121
943,-306.388428,-245.000002,-61.388445
944,-255.838425,-182.777774,-73.060640
945,-247.308441,-180.666666,-66.641776
946,-263.309265,-189.888885,-73.420399
947,-277.269104,-230.444450,-46.824654
948,-320.988373,-241.222227,-79.766148
949,-331.242645,-249.999996,-81.242664
950,-259.524017,-196.000000,-63.524015
951,-261.784241,-196.888890,-64.895334
952,-265.257141,-210.888888,-54.368259
953,-338.825745,-276.222223,-62.603540
954,-282.980225,-191.888890,-91.091334
955,-268.394806,-215.444443,-52.950372
956,-207.121277,-147.888891,-59.232389
957,-234.171097,-190.222222,-43.948879
958,-241.399063,-189.888888,-51.510188
959,-177.716019,-126.444446,-51.271568
960,-289.653015,-240.333335,-49.319684
961,-245.514679,-188.222223,-57.292448
962,-237.825241,-161.666664,-76.158569
963,-291.564789,-221.888887,-69.675925
964,-267.245453,-173.111114,-94.134344
965,-277.592438,-203.888887,-73.703533
966,-358.447784,-281.666668,-76.781111
967,-249.075958,-187.000004,-62.075953
968,-337.828064,-279.777784,-58.050269
969,-274.161072,-223.444442,-50.716611
970,-350.006042,-272.777778,-77.228264
971,-307.147705,-259.777779,-47.369926
972,-280.024170,-198.666666,-81.357529
973,-321.087891,-236.888888,-84.199031
974,-274.014801,-229.666668,-44.348142
975,-275.442749,-181.666669,-93.776098
976,-232.734436,-179.444447,-53.289985
977,-269.351013,-190.777778,-78.573255
978,-359.535248,-267.666663,-91.868597
979,-218.639191,-170.666670,-47.972508
980,-255.163208,-184.555556,-70.607649
981,-309.867188,-237.333340,-72.533857
982,-293.048218,-223.888887,-69.159326
983,-248.125687,-193.999998,-54.125688
984,-210.226440,-148.777777,-61.448656
985,-274.042419,-213.111108,-60.931310
986,-344.808746,-287.333330,-57.475398
987,-271.703186,-194.555552,-77.147629
988,-265.918823,-204.666668,-61.252153
989,-259.146851,-163.333331,-95.813521
990,-283.181152,-208.999995,-74.181159
991,-308.332520,-197.666664,-110.665882
992,-223.486740,-168.444448,-55.042303
993,-216.038177,-154.222221,-61.815966
994,-288.791046,-204.555552,-84.235524
995,-244.971100,-185.333339,-59.637761
996,-247.931137,-178.777779,-69.153361
997,-275.074493,-212.888893,-62.185599
998,-317.822021,-233.666662,-84.155360
999,-261.492798,-164.333334,-97.159456
1000,-233.199799,-168.666665,-64.533141
1001,-268.363647,-223.666669,-44.696997
1002,-276.800903,-219.333334,-57.467569
1003,-329.254333,-258.777775,-70.476538
1004,-302.040863,-237.222220,-64.818641
1005,-241.739929,-169.000002,-72.739935
1006,-248.134171,-169.555557,-78.578625
1007,-248.937119,-182.999999,-65.937122
1008,-232.008209,-169.222225,-62.785977
1009,-243.013077,-194.888887,-48.124197
1010,-198.632187,-142.666666,-55.965510
1011,-288.719391,-232.555553,-56.163844
1012,-254.990143,-177.777777,-77.212385
1013,-270.631531,-207.222221,-63.409299
1014,-186.211899,-132.111111,-54.100778
1015,-257.458191,-180.444442,-77.013757
1016,-237.235443,-170.222225,-67.013224
1017,-259.521484,-199.444447,-60.077039
1018,-302.794556,-260.777778,-42.016788
1019,-264.528931,-171.333337,-93.195603
1020,-270.306519,-179.222225,-91.084310
1021,-285.046509,-227.333337,-57.713159
1022,-262.683502,-194.222219,-68.461265
1023,-247.329529,-186.555557,-60.773966
1024,-330.477722,-247.333338,-83.144374
1025,-274.804352,-203.888889,-70.915453
1026,-256.693878,-193.555556,-63.138307
1027,-309.559357,-226.222219,-83.337150
1028,-243.817474,-183.333330,-60.484127
1029,-255.296082,-214.333332,-40.962758
1030,-272.891815,-212.777775,-60.114053
1031,-296.962799,-224.666670,-72.296147
1032,-282.170410,-208.777782,-73.392612
1033,-214.449036,-161.333331,-53.115698
1034,-229.916824,-170.333334,-59.583505
1035,-253.526825,-188.000001,-65.526821
1036,-219.983200,-177.666669,-42.316540
1037,-335.831726,-292.666665,-43.165049
1038,-283.849854,-210.777775,-73.072078
1039,-288.063477,-218.666672,-69.396794
1040,-324.706238,-249.222219,-75.484024
1041,-323.569519,-269.888891,-53.680635
1042,-283.390564,-209.444442,-73.946125
1043,-233.948059,-175.777777,-58.170298
1044,-307.190002,-224.666666,-82.523332
1045,-276.771790,-207.999996,-68.771802
1046,-323.914215,-235.777780,-88.136429
1047,-287.270935,-213.555552,-73.715370
1048,-309.132233,-236.222221,-72.909989
1049,-227.851074,-172.777777,-55.073287
1050,-324.955444,-246.111107,-78.844347
1051,-212.836182,-148.222219,-64.613952
1052,-267.256561,-205.444443,-61.812109
1053,-274.618317,-200.888886,-73.729432
1054,-243.337845,-179.555557,-63.782292
1055,-301.357880,-224.333338,-77.024535
1056,-304.045502,-219.777777,-84.267712
1057,-268.250366,-203.000000,-65.250371
1058,-262.152191,-186.333336,-75.818848
1059,-306.587738,-238.444439,-68.143286
1060,-246.180511,-185.999997,-60.180500
1061,-296.076294,-229.444447,-66.631841
1062,-262.532288,-187.666664,-74.865643
1063,-260.960968,-215.888888,-45.072093
1064,-331.891235,-246.222225,-85.669006
1065,-324.491791,-266.444443,-58.047344
1066,-311.577515,-243.333336,-68.244195
1067,-275.687256,-224.555557,-51.131691
1068,-350.863861,-282.111116,-68.752729
1069,-350.947113,-293.666669,-57.280435
1070,-301.295074,-227.666665,-73.628422
1071,-317.370697,-249.888893,-67.481806
1072,-273.113312,-226.888893,-46.224416
1073,-302.172791,-217.666670,-84.506141
1074,-289.991089,-226.000006,-63.991079
1075,-263.160950,-194.444447,-68.716513
1076,-268.641632,-203.000002,-65.641629
1077,-262.615143,-209.333336,-53.281787
1078,-315.335388,-243.666671,-71.668716
1079,-307.837769,-249.333334,-58.504435
1080,-228.378952,-160.000001,-68.378935
1081,-336.105499,-278.888888,-57.216622
1082,-339.163971,-271.555561,-67.608416
1083,-304.838440,-234.666672,-70.171751
1084,-277.919769,-232.111103,-45.808687
1085,-382.931366,-336.666665,-46.264710
1086,-344.109680,-268.333331,-75.776347
1087,-294.764282,-242.666669,-52.097595
1088,-217.866257,-158.777777,-59.088476
1089,-330.147522,-266.666664,-63.480847
1090,-302.832703,-267.555557,-35.277138
1091,-308.877228,-239.777781,-69.099434
1092,-258.998474,-194.777775,-64.220692
1093,-249.700119,-178.777775,-70.922350
1094,-228.708420,-176.111106,-52.597309
1095,-319.185120,-259.444443,-59.740690
1096,-315.622925,-262.333336,-53.289595
1097,-467.128723,-392.555550,-74.573143
1098,-326.848816,-254.444448,-72.404366
1099,-271.169373,-226.444445,-44.724931
1100,-297.535950,-237.555553,-59.980406
1101,-318.629791,-232.222218,-86.407577
1102,-330.844177,-263.888879,-66.955316
1103,-311.499298,-247.111111,-64.388171
1104,-262.417877,-206.333332,-56.084555
1105,-344.551178,-264.555556,-79.995604
1106,-244.146912,-178.000000,-66.146907
1107,-310.496338,-261.777777,-48.718575
1108,-307.273560,-227.222222,-80.051334
1109,-285.749725,-229.555557,-56.194185
1110,-292.109497,-228.333335,-63.776170
1111,-300.088318,-229.444443,-70.643880
1112,-348.672852,-279.000000,-69.672853
1113,-306.691193,-231.777777,-74.913400
1114,-354.194977,-287.333326,-66.861650
1115,-289.631744,-242.222221,-47.409535
1116,-322.861816,-250.222225,-72.639586
1117,-229.830246,-164.222223,-65.608024
1118,-244.951462,-163.666665,-81.284796
1119,-196.226501,-136.111109,-60.115407
1120,-287.478699,-210.666666,-76.812031
1121,-298.035919,-231.666668,-66.369242
1122,-196.671127,-141.222220,-55.448921
1123,-188.702530,-135.444446,-53.258076
1124,-292.117859,-231.666674,-60.451202
1125,-284.103149,-219.000000,-65.103143
1126,-193.520935,-126.888891,-66.632045
1127,-248.098251,-183.555552,-64.542692
1128,-312.774933,-242.333332,-70.441620
1129,-270.494293,-214.666667,-55.827608
1130,-236.452286,-173.555557,-62.896724
1131,-234.713562,-188.444445,-46.269126
1132,-290.949921,-231.888887,-59.061020
1133,-347.888947,-286.888885,-61.000062
1134,-281.191162,-200.999998,-80.191175
1135,-306.776154,-245.555554,-61.220604
1136,-237.380478,-185.111113,-52.269374
1137,-266.010040,-192.555555,-73.454453
1138,-244.190536,-186.555557,-57.634998
1139,-346.061615,-285.111116,-60.950532
1140,-251.390686,-175.111116,-76.279567
1141,-237.442337,-179.000001,-58.442338
1142,-170.434586,-107.444444,-62.990141
1143,-295.529724,-235.777781,-59.751954
1144,-203.868576,-150.666663,-53.201910
1145,-298.236298,-247.111112,-51.125208
1146,-257.776550,-193.999997,-63.776543
1147,-321.353729,-247.666668,-73.687071
1148,-264.874115,-198.555557,-66.318559
1149,-241.924713,-188.111111,-53.813604
1150,-248.629532,-203.888893,-44.740637
1151,-344.334045,-277.333334,-67.000736
1152,-219.634689,-168.222224,-51.412470
1153,-269.423676,-221.222223,-48.201439
1154,-248.374359,-193.444446,-54.929913
1155,-277.209747,-221.333340,-55.876394
1156,-265.558899,-196.888887,-68.670027
1157,-328.873901,-264.999997,-63.873886
1158,-332.260345,-266.111107,-66.149219
1159,-285.077484,-221.888892,-63.188590
1160,-324.284180,-262.555561,-61.728619
1161,-248.038773,-191.222224,-56.816539
1162,-214.266586,-155.666662,-58.599928
1163,-222.451385,-147.444441,-75.006942
1164,-205.520813,-147.000000,-58.520809
1165,-336.084381,-283.111115,-52.973256
1166,-208.547943,-171.999998,-36.547930
1167,-296.067352,-220.222224,-75.845113
1168,-305.850769,-249.333334,-56.517421
1169,-196.971359,-145.333333,-51.638016
1170,-261.197723,-204.333329,-56.864393
1171,-227.262848,-169.777776,-57.485065
1172,-331.850555,-259.111115,-72.739465
1173,-283.947784,-211.222221,-72.725553
1174,-342.284332,-282.999998,-59.284318
1175,-255.268677,-183.333337,-71.935337
1176,-232.123398,-183.444445,-48.678964
1177,-296.436005,-244.999998,-51.436019
1178,-320.540039,-257.555560,-62.984489
1179,-223.472839,-179.111109,-44.361723
1180,-334.972809,-274.666666,-60.306147
1181,-286.856537,-210.444440,-76.412080
1182,-319.849640,-268.333329,-51.516308
1183,-321.157288,-246.111116,-75.046172
1184,-328.093445,-248.000000,-80.093434
1185,-226.062515,-165.000001,-61.062538
1186,-274.501099,-211.777782,-62.723317
1187,-300.580200,-262.333336,-38.246869
1188,-262.981079,-198.999999,-63.981094
1189,-336.618530,-272.000000,-64.618526
1190,-247.193542,-184.333334,-62.860204
1191,-325.994415,-244.666667,-81.327737
1192,-203.132538,-134.999997,-68.132543
1193,-286.080811,-215.888890,-70.191918
1194,-341.972839,-276.444448,-65.528374
1195,-203.574310,-148.111111,-55.463201
1196,-263.859772,-211.444444,-52.415310
1197,-219.056335,-162.555552,-56.500772
1198,-278.232178,-223.777777,-54.454412
1199,-306.809662,-260.555552,-46.254093
1200,-193.793793,-148.333335,-45.460456
1201,-295.753448,-221.333331,-74.420107
1202,-262.130219,-202.444444,-59.685768
1203,-244.260681,-186.333335,-57.927351
1204,-253.118835,-177.222219,-75.896620
1205,-292.390594,-220.777780,-71.612816
1206,-251.930771,-165.555561,-86.375205
1207,-223.655182,-155.666666,-67.988525
1208,-203.074509,-155.000001,-48.074507
1209,-280.240204,-205.777784,-74.462412
1210,-328.281158,-238.666662,-89.614515
1211,-213.855606,-161.222220,-52.633385
1212,-254.688919,-185.999999,-68.688912
1213,-319.921387,-273.333331,-46.588040
1214,-236.666031,-181.666667,-54.999369
1215,-251.029861,-183.111108,-67.918749
1216,-253.084808,-180.888887,-72.195907
1217,-260.390259,-202.555556,-57.834692
1218,-298.381531,-222.111112,-76.270428
1219,-366.347504,-308.444443,-57.903087
1220,-213.184982,-156.666667,-56.518325
1221,-273.751556,-201.333335,-72.418220
1222,-350.665222,-290.222220,-60.443000
1223,-337.650024,-265.111108,-72.538900
1224,-227.742096,-145.444447,-82.297642
1225,-303.516418,-244.666664,-58.849766
1226,-293.099945,-219.000001,-74.099932
1227,-244.676132,-177.111111,-67.565020
1228,-226.668549,-167.666666,-59.001889
1229,-211.167435,-158.555557,-52.611876
1230,-310.145966,-262.222219,-47.923734
1231,-267.054718,-213.333333,-53.721398
1232,-294.503326,-232.666667,-61.836645
1233,-307.144073,-232.111112,-75.032960
1234,-270.378265,-210.666668,-59.711607
1235,-222.119324,-148.222226,-73.897081
1236,-299.430450,-233.111114,-66.319317
1237,-212.873123,-154.666667,-58.206446
1238,-308.069061,-250.000002,-58.069040
1239,-257.285492,-190.777778,-66.507701
1240,-198.918472,-147.888891,-51.029582
1241,-271.828857,-190.111111,-81.717745
1242,-331.065674,-271.666664,-59.399019
1243,-278.050781,-207.555560,-70.495224
1244,-279.363678,-181.888891,-97.474775
1245,-329.633118,-272.555553,-57.077578
1246,-248.324966,-201.111114,-47.213845
1247,-246.058853,-172.777777,-73.281077
1248,-287.164398,-229.888893,-57.275508
1249,-263.731506,-192.222221,-71.509283
1250,-264.592712,-191.777782,-72.814949
1251,-276.909424,-229.333328,-47.576107
1252,-280.892761,-215.555559,-65.337207
1253,-282.944458,-213.888889,-69.055557
1254,-360.479248,-299.555564,-60.923689
1255,-234.911194,-164.777778,-70.133424
1256,-210.070923,-153.111110,-56.959811
1257,-283.805786,-219.000001,-64.805774
1258,-274.880920,-217.333334,-57.547595
1259,-273.870300,-226.111111,-47.759175
1260,-282.946259,-212.444440,-70.501813
1261,-252.679916,-185.777775,-66.902142
1262,-250.666656,-199.222223,-51.444427
1263,-217.601028,-152.777776,-64.823258
1264,-286.555908,-241.111113,-45.444798
1265,-261.818756,-207.222224,-54.596526
1266,-231.117691,-168.777779,-62.339914
1267,-298.079895,-237.666669,-60.413228
1268,-269.975342,-183.666665,-86.308684
1269,-255.164780,-184.222222,-70.942568
1270,-197.656616,-129.777778,-67.878826
1271,-271.877899,-198.222221,-73.655684
1272,-198.884766,-140.555557,-58.329204
1273,-289.443146,-223.222221,-66.220922
1274,-250.747055,-179.444441,-71.302609
1275,-278.616364,-227.777780,-50.838596
1276,-307.129730,-231.333334,-75.796401
1277,-296.483582,-227.666664,-68.816907
1278,-300.932251,-240.222222,-60.710034
1279,-255.592712,-183.444448,-72.148265
1280,-310.545532,-252.222231,-58.323295
1281,-318.791626,-228.222228,-90.569414
1282,-320.997162,-263.333326,-57.663836
1283,-219.486679,-145.222221,-74.264468
1284,-359.142853,-264.666667,-94.476179
1285,-257.111176,-179.555554,-77.555641
1286,-331.494934,-229.222223,-102.272737
1287,-302.245392,-242.000008,-60.245385
1288,-305.787903,-226.555553,-79.232347
1289,-270.216949,-219.666664,-50.550277
1290,-279.966339,-215.777778,-64.188576
1291,-351.877228,-264.444444,-87.432774
1292,-383.607819,-321.666670,-61.941161
1293,-203.451538,-136.111112,-67.340422
1294,-244.973877,-174.333335,-70.640539
1295,-333.229126,-251.444445,-81.784671
1296,-348.081573,-266.000002,-82.081556
1297,-363.709808,-289.888891,-73.820917
1298,-220.963379,-162.555557,-58.407831
1299,-209.381393,-165.444444,-43.936959
1300,-294.706940,-232.777778,-61.929149
1301,-230.995834,-167.333336,-63.662506
1302,-313.026611,-235.444440,-77.582180
1303,-233.167526,-165.999999,-67.167527
1304,-248.305664,-172.333334,-75.972337
1305,-167.994553,-113.777778,-54.216779
1306,-295.952667,-227.111107,-68.841559
1307,-245.212097,-191.666667,-53.545427
1308,-250.561478,-205.222223,-45.339254
1309,-309.749084,-245.777779,-63.971300
1310,-218.387848,-139.222221,-79.165622
1311,-280.821991,-177.777780,-103.044208
1312,-240.355057,-181.444444,-58.910616
1313,-190.101318,-126.777778,-63.323542
1314,-269.242401,-214.777779,-54.464618
1315,-292.296204,-228.333335,-63.962867
1316,-240.577805,-171.222226,-69.355572
1317,-332.905640,-255.555555,-77.350089
1318,-291.136505,-236.444447,-54.692062
1319,-289.442169,-216.888886,-72.553299
1320,-248.249741,-171.111108,-77.138634
1321,-291.159119,-232.777779,-58.381352
1322,-227.958664,-164.999998,-62.958662
1323,-294.523315,-241.222226,-53.301081
1324,-250.813660,-189.111109,-61.702555
1325,-256.068939,-189.111112,-66.957830
1326,-211.678665,-154.999998,-56.678666
1327,-245.443802,-188.444446,-56.999357
1328,-233.221344,-178.222221,-54.999122
1329,-234.978683,-175.333333,-59.645345
1330,-312.252350,-232.333333,-79.919018
1331,-193.032135,-131.000002,-62.032138
1332,-253.531631,-197.111112,-56.420536
1333,-286.292542,-207.666666,-78.625875
1334,-254.059174,-200.222227,-53.836945
1335,-204.829773,-125.333334,-79.496442
1336,-288.595886,-217.444441,-71.151465
1337,-278.876373,-214.777780,-64.098584
1338,-234.130829,-172.444445,-61.686386
1339,-216.181473,-134.555556,-81.625923
1340,-248.912720,-195.000002,-53.912713
1341,-297.432556,-210.000001,-87.432557
1342,-312.172913,-228.555559,-83.617327
1343,-197.777008,-145.444444,-52.332566
1344,-246.145981,-189.333333,-56.812656
1345,-301.598083,-223.777779,-77.820303
1346,-216.704681,-141.666666,-75.038015
1347,-226.393570,-171.666668,-54.726899
