episode,reward,r_acc,r_action
124,-1992.777832,-1992.777771,-88.264859
125,-2465.889160,-2465.888901,-75.078200
126,-2454.111328,-2454.111069,-64.544607
127,-2439.777832,-2439.777802,-85.069951
128,-2714.778076,-2714.777771,-119.924224
129,-2669.666748,-2669.666718,-89.810958
130,-2427.111084,-2427.111115,-100.941781
131,-2232.333496,-2232.333366,-107.999488
132,-2580.111084,-2580.111084,-98.232240
133,-2510.111084,-2510.111130,-136.098675
134,-2432.888916,-2432.888901,-109.196861
135,-2271.888916,-2271.888870,-89.647145
136,-2358.666504,-2358.666672,-120.186425
137,-1968.333374,-1968.333344,-92.775579
138,-1969.333252,-1969.333328,-90.167413
139,-2959.444580,-2959.444435,-139.588445
140,-2702.888916,-2702.888947,-147.043745
141,-2394.222168,-2394.222198,-111.989770
142,-2200.777832,-2200.777832,-103.289084
143,-2674.555664,-2674.555603,-112.129290
144,-2551.111328,-2551.111145,-110.907800
145,-2462.333496,-2462.333359,-113.574471
146,-2188.110840,-2188.111107,-106.204465
147,-2128.222168,-2128.222244,-92.910180
148,-2635.222412,-2635.222252,-104.460864
149,-2318.111328,-2318.111145,-136.246707
150,-3213.888916,-3213.888901,-77.873898
151,-2491.555664,-2491.555542,-120.209941
152,-2589.111084,-2589.111115,-109.942421
153,-2909.111328,-2909.111122,-112.819147
154,-2596.222168,-2596.222229,-69.152416
155,-2614.444336,-2614.444443,-91.790219
156,-2225.888916,-2225.888935,-134.886628
157,-2775.333252,-2775.333344,-94.336270
158,-2006.000000,-2006.000015,-117.182716
159,-2349.888916,-2349.888916,-110.909876
160,-2814.222168,-2814.222260,-96.304889
161,-2102.111084,-2102.111076,-114.321110
162,-2450.777832,-2450.777802,-120.440055
163,-2121.555664,-2121.555588,-89.434767
164,-2440.555420,-2440.555542,-77.857169
165,-1890.444336,-1890.444443,-138.270499
166,-1977.222168,-1977.222191,-120.269305
167,-1829.111084,-1829.111107,-91.417435
168,-1880.222168,-1880.222191,-138.993083
169,-1985.555664,-1985.555511,-97.507169
170,-2322.444336,-2322.444397,-89.438015
171,-2274.555664,-2274.555573,-104.649616
172,-2175.333252,-2175.333290,-104.218018
173,-2362.222168,-2362.222229,-117.922556
174,-2165.000000,-2164.999985,-138.900375
175,-2165.444336,-2165.444412,-91.254255
176,-1976.555542,-1976.555557,-79.385290
177,-2915.111084,-2915.111115,-76.038254
178,-2511.000000,-2511.000046,-101.502322
179,-1761.222290,-1761.222244,-105.294131
180,-2035.555542,-2035.555573,-80.369097
181,-2126.666748,-2126.666718,-96.008228
182,-1667.555420,-1667.555557,-85.518038
183,-1761.444336,-1761.444427,-111.998396
184,-1922.111084,-1922.111099,-101.777233
185,-2277.222168,-2277.222214,-88.955656
186,-1989.666748,-1989.666672,-97.121323
187,-1713.888916,-1713.888901,-122.534248
188,-1481.666748,-1481.666687,-88.000071
189,-1758.777832,-1758.777802,-92.976052
190,-2329.333496,-2329.333328,-133.190322
191,-2238.000000,-2238.000000,-124.782599
192,-1854.444458,-1854.444450,-127.681491
193,-1873.222168,-1873.222221,-97.749165
194,-1705.666748,-1705.666687,-52.936764
195,-2153.777832,-2153.777786,-124.319849
196,-2253.111084,-2253.111115,-129.642513
197,-1907.444458,-1907.444412,-98.658974
198,-2142.222168,-2142.222206,-100.166796
199,-1670.333252,-1670.333313,-102.005134
200,-1853.666626,-1853.666702,-108.859064
201,-1843.888916,-1843.888916,-88.819981
202,-2417.777832,-2417.777733,-113.221556
203,-1843.444336,-1843.444420,-123.294914
204,-1689.444458,-1689.444420,-96.221271
205,-2063.444336,-2063.444458,-74.990643
206,-1943.222168,-1943.222206,-94.414885
207,-1643.666626,-1643.666672,-76.682384
208,-1744.222290,-1744.222214,-69.537462
209,-2091.000000,-2091.000000,-102.214424
210,-1698.333252,-1698.333328,-77.419214
211,-1647.222168,-1647.222237,-93.897159
212,-1776.000000,-1776.000031,-78.770736
213,-2155.000000,-2155.000008,-97.756375
214,-1979.444580,-1979.444458,-75.447343
215,-1954.444580,-1954.444450,-98.414019
216,-1536.222168,-1536.222229,-73.040065
217,-2140.666504,-2140.666611,-100.989233
218,-1606.111084,-1606.111145,-94.199900
219,-2106.777832,-2106.777779,-92.103819
220,-2043.333374,-2043.333344,-73.630297
221,-1741.111084,-1741.111099,-112.779383
222,-1478.111206,-1478.111122,-121.202437
223,-1947.222168,-1947.222229,-73.311081
224,-1604.000000,-1604.000015,-108.088886
225,-1848.888794,-1848.888870,-80.918754
226,-1640.000000,-1640.000000,-95.167040
227,-1478.333374,-1478.333359,-108.000404
228,-1779.888916,-1779.888901,-107.875086
229,-1590.666748,-1590.666687,-130.444368
230,-1658.000000,-1658.000008,-150.975086
231,-1859.333252,-1859.333344,-106.928039
232,-1723.666626,-1723.666672,-104.575921
233,-1742.333374,-1742.333321,-129.102650
234,-1963.333374,-1963.333321,-119.729339
235,-1461.111084,-1461.111111,-99.943553
236,-1899.111084,-1899.111092,-107.089858
237,-1828.444336,-1828.444405,-97.876619
238,-1973.222168,-1973.222244,-125.781415
239,-1545.000122,-1545.000000,-91.416946
240,-1808.888916,-1808.888863,-74.980160
241,-1830.222168,-1830.222214,-103.886293
242,-1749.222168,-1749.222244,-84.739672
243,-1903.444458,-1903.444458,-105.330130
244,-1678.333252,-1678.333321,-94.973564
245,-1647.444580,-1647.444481,-133.235187
246,-1705.444458,-1705.444466,-98.685494
247,-1527.000000,-1527.000000,-106.210858
248,-1891.111084,-1891.111107,-118.030306
249,-1679.444458,-1679.444473,-100.784254
250,-1549.444458,-1549.444443,-88.424389
251,-1629.888916,-1629.888901,-99.365134
252,-1702.888916,-1702.888885,-96.497213
253,-1637.222168,-1637.222214,-95.304550
254,-1983.888916,-1983.888863,-123.157985
255,-1728.222168,-1728.222237,-110.818340
256,-1883.555664,-1883.555588,-93.981248
257,-1921.777832,-1921.777756,-117.596457
258,-2207.888916,-2207.888893,-75.659316
259,-1938.666748,-1938.666649,-97.111570
260,-2030.444336,-2030.444435,-131.937160
261,-1321.666626,-1321.666656,-111.596420
262,-1906.666504,-1906.666645,-106.949756
263,-1257.888916,-1257.888885,-100.736596
264,-1557.222168,-1557.222191,-124.804406
265,-1512.777832,-1512.777802,-135.431678
266,-1618.666504,-1618.666649,-95.209388
267,-1604.666748,-1604.666641,-96.238034
268,-1831.888916,-1831.888916,-73.286002
269,-1355.777710,-1355.777779,-99.032247
270,-1310.333374,-1310.333328,-131.628506
271,-1504.555542,-1504.555550,-133.873135
272,-1337.444580,-1337.444443,-71.680708
273,-1458.555420,-1458.555542,-128.384220
274,-1419.777832,-1419.777802,-101.093213
275,-1341.888794,-1341.888870,-109.820761
276,-1623.000000,-1623.000015,-94.843503
277,-1443.444458,-1443.444427,-108.166564
278,-1627.333252,-1627.333328,-107.231099
279,-1591.555664,-1591.555557,-98.554866
280,-1510.777710,-1510.777771,-106.897923
281,-1935.777710,-1935.777756,-147.271569
282,-1767.444458,-1767.444443,-116.112574
283,-2171.333496,-2171.333374,-101.433655
284,-2146.222168,-2146.222191,-59.809208
285,-1417.999878,-1417.999962,-98.475694
286,-1771.000000,-1770.999969,-97.904211
287,-1722.222290,-1722.222244,-104.909025
288,-1355.888916,-1355.888878,-95.885863
289,-1582.555542,-1582.555542,-97.229676
290,-2155.333496,-2155.333359,-101.634076
291,-1825.555664,-1825.555557,-110.657154
292,-1740.555542,-1740.555519,-127.523228
293,-1890.222168,-1890.222214,-96.633811
294,-1770.444458,-1770.444427,-101.618798
295,-1920.333374,-1920.333344,-135.836793
296,-2180.888916,-2180.888874,-152.960366
297,-1743.444336,-1743.444450,-94.219680
298,-1914.000000,-1914.000015,-100.703016
299,-1793.000000,-1792.999992,-104.535911
300,-1245.000000,-1245.000000,-93.525826
301,-1459.555664,-1459.555527,-96.097780
302,-1451.000000,-1451.000015,-89.481817
303,-1551.444458,-1551.444427,-99.758490
304,-1408.222290,-1408.222214,-85.186276
305,-1808.777832,-1808.777771,-120.580642
306,-1792.222168,-1792.222191,-120.145593
307,-1673.555542,-1673.555557,-122.992165
308,-1323.777710,-1323.777782,-87.885934
309,-1586.111084,-1586.111115,-73.456019
310,-1353.444336,-1353.444427,-107.692194
311,-1695.888916,-1695.888916,-149.880558
312,-1800.111084,-1800.111084,-94.498403
313,-1602.000000,-1602.000015,-119.633356
314,-1566.777710,-1566.777771,-168.007097
315,-1471.333374,-1471.333313,-94.882022
316,-1699.888916,-1699.888863,-105.111612
317,-1586.777832,-1586.777805,-100.671580
318,-1510.444336,-1510.444447,-121.202964
319,-1433.333374,-1433.333359,-94.875303
320,-1512.000000,-1512.000015,-92.347080
321,-1262.222168,-1262.222248,-86.431105
322,-1198.111084,-1198.111115,-112.646293
323,-1165.222168,-1165.222214,-97.500389
324,-993.888916,-993.888874,-108.771346
325,-1471.000000,-1471.000023,-133.510829
326,-1433.555542,-1433.555534,-106.678611
327,-1189.000000,-1188.999985,-97.898038
328,-1258.000000,-1258.000000,-122.566814
329,-1193.111084,-1193.111134,-168.267470
330,-1134.888916,-1134.888885,-88.109159
331,-1108.888916,-1108.888885,-122.867713
332,-1235.666626,-1235.666641,-105.399916
333,-1073.000000,-1073.000008,-85.624869
334,-1095.111084,-1095.111118,-95.177387
335,-1350.666748,-1350.666672,-96.526262
336,-1274.000000,-1273.999985,-138.648343
337,-1517.888916,-1517.888889,-108.147282
338,-1360.555542,-1360.555557,-120.934486
339,-1401.222290,-1401.222214,-117.178010
340,-890.555542,-890.555557,-124.604573
341,-1066.111084,-1066.111103,-113.956607
342,-1402.666626,-1402.666679,-128.553946
343,-1210.444458,-1210.444466,-89.084851
344,-1147.777832,-1147.777794,-119.415092
345,-1458.111084,-1458.111099,-120.804125
346,-1253.222168,-1253.222214,-125.581924
347,-1332.000000,-1332.000000,-80.131909
348,-845.000000,-844.999989,-78.035394
349,-978.222168,-978.222210,-80.303149
350,-910.444458,-910.444443,-114.441094
351,-1174.111084,-1174.111115,-124.295170
352,-1370.888916,-1370.888878,-96.233877
353,-1228.444458,-1228.444450,-146.632091
354,-1091.222168,-1091.222252,-140.150172
355,-1171.555542,-1171.555550,-133.868711
356,-1167.000000,-1167.000000,-120.449518
357,-1247.111206,-1247.111122,-106.067123
358,-1281.222168,-1281.222206,-121.774840
359,-1146.777832,-1146.777802,-126.780972
360,-1460.777710,-1460.777775,-82.987741
361,-1300.888916,-1300.888889,-113.133187
362,-1189.333252,-1189.333336,-100.398828
363,-1292.777832,-1292.777786,-99.679100
364,-1303.444336,-1303.444443,-99.289031
365,-1450.888794,-1450.888882,-103.603072
366,-1264.555542,-1264.555573,-115.235286
367,-1743.444580,-1743.444443,-117.923531
368,-1615.666626,-1615.666672,-129.613579
369,-1653.888916,-1653.888885,-101.977489
370,-1125.666748,-1125.666695,-103.065912
371,-1095.111206,-1095.111122,-105.827470
372,-1359.888916,-1359.888908,-124.076658
373,-1400.555664,-1400.555599,-104.207363
374,-1282.777710,-1282.777756,-147.508448
375,-1072.222168,-1072.222218,-103.716327
376,-1468.666626,-1468.666672,-105.343264
377,-1029.000000,-1028.999989,-108.506021
378,-1470.444458,-1470.444427,-119.661306
379,-1555.444458,-1555.444443,-142.261006
380,-1092.888916,-1092.888893,-113.614889
381,-1145.000000,-1144.999973,-83.755468
382,-1016.555542,-1016.555542,-118.758522
383,-1091.000000,-1091.000004,-100.060141
384,-814.888855,-814.888901,-106.289926
385,-1109.777832,-1109.777798,-97.708515
386,-970.000000,-970.000011,-104.684169
387,-1109.333374,-1109.333332,-136.701833
388,-1214.000000,-1214.000015,-166.455380
389,-1051.666626,-1051.666649,-95.731425
390,-1185.555420,-1185.555515,-114.585842
391,-1283.888916,-1283.888903,-130.033836
392,-1222.444458,-1222.444456,-120.554782
393,-792.777710,-792.777760,-137.159199
394,-996.222229,-996.222221,-105.659952
395,-877.777771,-877.777777,-123.878008
396,-1327.444458,-1327.444454,-156.022669
397,-982.444397,-982.444435,-107.007881
398,-1187.444458,-1187.444458,-92.247516
399,-1121.666626,-1121.666672,-115.378727
400,-1017.444458,-1017.444435,-81.057903
401,-733.111084,-733.111126,-93.209653
402,-757.000000,-757.000000,-105.534558
403,-893.777710,-893.777758,-136.578345
404,-868.111084,-868.111119,-91.362906
405,-896.999939,-896.999992,-97.281224
406,-1161.111084,-1161.111101,-110.167280
407,-872.333252,-872.333335,-93.310987
408,-822.777771,-822.777771,-98.721235
409,-624.000000,-623.999996,-90.836445
410,-1207.555542,-1207.555531,-100.535721
411,-843.222229,-843.222238,-108.162090
412,-1163.222290,-1163.222242,-124.519626
413,-900.444458,-900.444452,-142.175893
414,-999.111084,-999.111115,-77.976893
415,-675.222229,-675.222221,-103.228838
416,-897.000000,-897.000008,-118.492629
417,-719.555542,-719.555571,-108.174205
418,-1201.888916,-1201.888901,-134.956906
419,-936.444397,-936.444431,-100.152239
420,-1028.000000,-1028.000004,-131.135267
421,-718.888855,-718.888882,-102.329398
422,-515.666626,-515.666662,-107.587324
423,-944.777771,-944.777782,-86.670087
424,-969.555542,-969.555548,-139.245416
425,-1165.777832,-1165.777784,-124.529545
426,-848.222229,-848.222221,-116.432892
427,-728.222290,-728.222233,-106.668411
428,-963.333374,-963.333340,-118.597767
429,-631.888916,-631.888897,-104.226551
430,-760.111084,-760.111116,-91.152945
431,-833.888916,-833.888875,-124.015956
432,-620.000000,-619.999997,-92.712214
433,-1004.333252,-1004.333323,-117.118592
434,-971.222168,-971.222208,-101.817796
435,-664.222168,-664.222229,-148.001110
436,-970.444458,-970.444448,-120.220071
437,-632.777771,-632.777779,-104.574679
438,-813.888916,-813.888893,-99.208752
439,-727.333313,-727.333324,-122.362645
440,-755.555542,-755.555553,-83.015772
441,-710.777771,-710.777765,-119.067482
442,-683.555542,-683.555567,-118.455188
443,-741.444458,-741.444457,-121.541468
444,-912.333374,-912.333330,-100.634717
445,-801.000000,-801.000013,-92.434030
446,-557.777771,-557.777779,-90.964966
447,-683.111084,-683.111107,-132.732780
448,-580.666687,-580.666679,-126.473112
449,-667.222229,-667.222238,-157.015887
450,-718.111084,-718.111111,-117.399137
451,-628.333374,-628.333338,-161.541442
452,-724.555603,-724.555557,-162.404719
453,-916.777710,-916.777778,-144.058706
454,-571.444458,-571.444448,-114.914133
455,-741.333313,-741.333326,-105.033039
456,-523.666687,-523.666664,-93.951287
457,-664.222229,-664.222225,-86.356683
458,-777.444458,-777.444469,-109.403080
459,-740.666626,-740.666663,-144.085839
460,-698.111084,-698.111118,-115.641415
461,-447.777771,-447.777779,-107.407452
462,-715.222229,-715.222221,-140.342093
463,-601.888916,-601.888895,-88.929991
464,-425.333344,-425.333331,-104.305349
465,-498.333374,-498.333332,-90.419769
466,-632.666687,-632.666658,-118.368821
467,-588.555542,-588.555542,-114.634131
468,-437.000000,-436.999999,-92.902249
469,-698.000000,-697.999999,-116.686100
470,-478.000000,-478.000004,-99.391199
471,-343.444427,-343.444437,-113.558388
472,-513.444458,-513.444435,-105.836355
473,-524.777771,-524.777767,-103.489695
474,-725.777710,-725.777772,-136.488857
475,-675.555542,-675.555546,-119.009532
476,-412.444427,-412.444441,-108.875450
477,-740.555542,-740.555557,-131.936800
478,-515.777771,-515.777781,-75.173939
479,-484.777771,-484.777781,-96.302845
480,-453.222198,-453.222210,-104.543939
481,-419.222229,-419.222219,-123.471887
482,-304.777771,-304.777775,-98.384490
483,-393.999969,-393.999994,-121.760058
484,-490.777771,-490.777784,-109.564806
485,-333.111115,-333.111107,-75.308922
486,-502.888885,-502.888893,-124.067806
487,-335.666656,-335.666668,-135.777196
488,-382.555542,-382.555550,-128.098425
489,-497.000000,-496.999999,-118.954236
490,-507.888885,-507.888889,-118.056298
491,-395.000000,-395.000000,-109.920802
492,-292.333344,-292.333330,-110.250641
493,-460.111145,-460.111111,-132.717415
494,-424.333344,-424.333334,-90.181199
495,-699.666626,-699.666662,-166.291924
496,-293.555573,-293.555557,-83.217691
497,-233.888885,-233.888887,-114.241726
498,-334.666687,-334.666669,-118.292548
499,-423.555542,-423.555552,-106.656615
500,-434.666656,-434.666669,-102.425277
501,-350.666656,-350.666670,-77.735783
502,-288.333313,-288.333332,-116.240315
503,-229.555557,-229.555553,-93.253233
504,-312.222229,-312.222217,-96.998972
505,-389.777771,-389.777779,-122.178118
506,-313.444458,-313.444441,-77.633956
507,-257.111084,-257.111106,-81.024420
508,-363.666656,-363.666673,-91.062384
509,-264.555542,-264.555557,-90.539791
510,-602.111084,-602.111101,-107.380846
511,-329.666656,-329.666660,-106.545553
512,-351.222198,-351.222217,-88.536346
513,-300.111115,-300.111109,-112.063979
514,-250.888885,-250.888890,-90.134247
515,-257.000000,-257.000000,-85.332218
516,-334.666656,-334.666664,-110.379066
517,-238.111115,-238.111111,-101.875980
518,-398.444427,-398.444436,-127.433052
519,-347.000000,-347.000004,-92.449552
520,-369.555542,-369.555559,-101.686287
521,-339.555573,-339.555562,-122.212469
522,-368.333313,-368.333332,-130.920294
523,-256.555573,-256.555553,-95.695428
524,-414.222229,-414.222222,-127.068740
525,-219.111099,-219.111111,-131.955977
526,-301.666656,-301.666664,-126.420332
527,-325.777771,-325.777785,-77.105052
528,-273.000000,-272.999997,-106.809492
529,-228.444443,-228.444445,-102.996002
530,-320.222229,-320.222223,-112.022643
531,-355.555542,-355.555558,-84.848245
532,-371.666656,-371.666667,-91.932225
533,-396.222229,-396.222231,-136.150467
534,-304.222229,-304.222226,-119.111059
535,-217.222229,-217.222219,-99.838222
536,-302.111115,-302.111105,-104.829050
537,-259.222229,-259.222222,-111.897527
538,-223.222229,-223.222224,-84.065741
539,-312.666656,-312.666668,-111.375172
540,-281.000000,-281.000000,-95.676860
541,-223.444458,-223.444447,-107.425821
542,-275.222260,-275.222229,-70.887551
543,-336.666687,-336.666665,-92.711189
544,-224.777771,-224.777779,-102.619205
545,-199.222229,-199.222223,-95.790264
546,-206.444443,-206.444448,-107.604234
547,-309.777771,-309.777781,-74.244714
548,-211.111115,-211.111115,-92.483070
549,-233.777771,-233.777777,-83.146539
550,-162.333328,-162.333335,-84.591219
551,-215.444458,-215.444448,-107.531137
552,-275.000000,-274.999997,-76.915650
553,-210.666687,-210.666668,-92.355061
554,-259.555542,-259.555554,-88.183057
555,-291.222229,-291.222218,-117.302143
556,-337.777771,-337.777779,-106.278305
557,-324.777771,-324.777773,-105.527744
558,-294.444427,-294.444441,-98.991036
559,-209.444443,-209.444439,-113.332700
560,-246.000000,-246.000002,-100.022202
561,-250.666672,-250.666672,-78.791279
562,-236.888885,-236.888889,-92.938929
563,-333.888885,-333.888885,-97.858621
564,-216.333344,-216.333336,-127.538031
565,-266.111115,-266.111110,-117.067083
566,-219.000015,-218.999996,-113.720552
567,-358.222229,-358.222219,-70.264063
568,-246.000000,-246.000002,-102.604018
569,-281.333344,-281.333332,-91.966964
570,-265.000000,-265.000002,-115.234954
571,-243.000000,-243.000001,-74.465328
572,-224.555573,-224.555552,-100.971469
573,-295.666656,-295.666664,-84.009800
574,-270.444458,-270.444442,-94.400348
575,-182.111115,-182.111110,-102.634251
576,-266.333344,-266.333337,-135.543281
577,-289.333313,-289.333340,-115.050029
578,-207.000000,-206.999997,-95.063224
579,-210.888885,-210.888890,-88.521267
580,-271.777771,-271.777774,-117.813718
581,-286.222229,-286.222212,-122.929019
582,-198.222229,-198.222221,-98.824425
583,-237.777786,-237.777779,-112.768989
584,-191.222229,-191.222221,-110.048423
585,-244.888885,-244.888885,-93.886558
586,-269.333344,-269.333337,-75.324496
587,-200.111115,-200.111113,-108.947697
588,-267.333344,-267.333338,-83.077522
589,-296.666687,-296.666663,-115.424095
590,-193.555557,-193.555555,-106.774977
591,-182.888885,-182.888887,-105.605706
592,-253.111115,-253.111113,-74.920367
593,-208.222229,-208.222221,-86.002972
594,-221.444443,-221.444443,-94.150351
595,-252.000000,-251.999999,-85.771732
596,-253.444458,-253.444443,-106.159362
597,-204.000000,-204.000004,-90.340762
598,-194.222229,-194.222222,-69.620267
599,-240.222229,-240.222223,-75.343419
600,-205.222229,-205.222227,-84.194788
601,-293.222198,-293.222227,-76.900999
602,-203.777771,-203.777781,-96.376462
603,-227.555557,-227.555553,-80.157477
604,-275.666656,-275.666664,-116.428664
605,-336.222229,-336.222215,-96.219826
606,-314.444458,-314.444448,-105.563356
607,-285.444458,-285.444443,-91.246285
608,-248.000000,-248.000002,-115.989164
609,-395.111084,-395.111104,-113.678798
610,-357.777771,-357.777775,-93.635390
611,-437.777771,-437.777784,-126.379196
612,-212.888901,-212.888890,-83.364330
613,-300.777771,-300.777775,-60.664520
614,-184.000000,-183.999998,-102.670194
615,-382.000000,-382.000000,-115.048192
616,-216.000000,-215.999999,-102.898119
617,-279.333344,-279.333339,-81.963651
618,-248.111115,-248.111111,-99.869167
619,-299.111115,-299.111116,-109.461494
620,-273.333313,-273.333331,-103.354459
621,-281.000000,-280.999996,-89.634311
622,-245.000000,-244.999998,-65.240743
623,-236.111115,-236.111109,-94.820601
624,-261.222229,-261.222221,-103.902760
625,-268.333344,-268.333335,-95.082284
626,-264.333344,-264.333340,-96.076663
627,-354.000000,-353.999998,-83.278325
628,-254.666672,-254.666664,-83.690507
629,-302.000000,-301.999997,-110.863731
630,-287.111115,-287.111111,-121.456795
631,-258.666656,-258.666661,-87.683090
632,-206.333344,-206.333337,-90.895364
633,-257.666656,-257.666662,-88.681202
634,-270.444458,-270.444449,-97.775969
635,-232.666656,-232.666668,-86.727623
636,-343.666687,-343.666662,-92.135904
637,-300.333344,-300.333330,-131.115110
638,-332.222198,-332.222219,-114.566326
639,-213.888885,-213.888889,-106.874042
640,-191.333328,-191.333332,-99.726503
641,-237.555557,-237.555553,-73.680710
642,-318.444458,-318.444450,-110.538724
643,-286.444458,-286.444447,-97.768678
644,-230.111115,-230.111114,-117.397554
645,-343.111115,-343.111114,-93.104303
646,-308.000000,-308.000000,-99.477463
647,-362.888885,-362.888895,-86.017191
648,-323.222229,-323.222214,-106.544942
649,-340.666687,-340.666664,-97.816126
650,-224.111115,-224.111109,-79.035587
651,-188.777771,-188.777779,-100.449540
652,-267.222229,-267.222221,-93.439143
653,-345.555542,-345.555556,-108.760962
654,-357.222229,-357.222219,-126.560436
655,-263.222229,-263.222226,-128.391686
656,-332.777802,-332.777772,-97.124728
657,-391.444458,-391.444445,-75.495968
658,-395.444458,-395.444444,-84.512401
