episode,reward,r_acc,r_action
124,-2294.920898,-2232.888870,-62.031903
125,-2207.568848,-2158.444458,-49.124254
126,-1793.067627,-1727.999985,-65.067536
127,-2083.726318,-2020.555542,-63.170943
128,-2181.524414,-2104.333298,-77.191039
129,-1875.060791,-1818.444443,-56.616344
130,-1992.302368,-1938.222214,-54.080153
131,-1637.519165,-1590.555580,-46.963564
132,-1928.781250,-1884.777786,-44.003458
133,-1880.282959,-1840.000008,-40.282891
134,-1433.856323,-1385.333328,-48.523081
135,-1805.546021,-1740.444443,-65.101617
136,-1985.193359,-1919.444443,-65.748839
137,-1995.374390,-1959.888916,-35.485504
138,-1790.405640,-1721.444427,-68.961206
139,-2201.560547,-2147.444443,-54.116144
140,-1760.073120,-1702.111130,-57.962056
141,-2063.348633,-1995.777802,-67.570657
142,-2671.674805,-2621.000031,-50.674780
143,-2351.027588,-2292.777771,-58.249621
144,-1990.166260,-1933.888916,-56.277227
145,-2150.065674,-2095.222198,-54.843438
146,-2256.390137,-2195.666687,-60.723575
147,-1911.628296,-1859.111099,-52.517242
148,-1797.348511,-1752.666656,-44.681783
149,-2366.141113,-2322.666641,-43.474447
150,-1913.307373,-1858.333344,-54.974118
151,-1697.610596,-1628.666672,-68.943930
152,-1794.654175,-1749.222183,-45.431937
153,-1927.919678,-1867.777756,-60.141923
154,-1523.674072,-1458.777786,-64.896277
155,-2181.931396,-2127.666656,-54.264719
156,-2311.600098,-2256.111168,-55.489039
157,-2054.680908,-2002.999969,-51.681136
158,-2018.356812,-1979.555527,-38.801335
159,-2287.289795,-2237.999985,-49.290007
160,-1902.844727,-1846.111115,-56.733492
161,-2063.469238,-2010.666656,-52.802567
162,-2259.180664,-2208.555634,-50.624838
163,-2471.956299,-2417.555557,-54.400791
164,-2409.004150,-2357.111092,-51.893096
165,-1810.999756,-1758.777802,-52.221853
166,-1881.047852,-1824.333313,-56.714528
167,-1884.303589,-1844.777786,-39.525764
168,-2333.488037,-2271.333313,-62.154674
169,-2155.938965,-2115.666656,-40.272358
170,-2008.376953,-1958.555573,-49.821279
171,-2096.559082,-2037.888916,-58.670162
172,-1922.297729,-1884.777771,-37.519968
173,-2265.738037,-2218.444427,-47.293605
174,-2211.679688,-2151.333374,-60.346468
175,-2102.272705,-2049.555557,-52.717200
176,-2080.842285,-2043.333313,-37.508885
177,-1694.034302,-1635.111115,-58.923211
178,-2608.988281,-2565.888885,-43.099507
179,-2040.145386,-1974.666649,-65.478669
180,-1853.496094,-1809.555573,-43.940550
181,-1876.679077,-1822.999985,-53.679052
182,-1969.590210,-1898.666687,-70.923584
183,-1781.422119,-1716.444443,-64.977582
184,-1877.038086,-1828.999977,-48.038146
185,-2669.264404,-2605.111084,-64.153240
186,-2236.640625,-2196.555573,-40.085101
187,-2125.724121,-2072.999954,-52.724244
188,-1848.760376,-1801.111099,-47.649201
189,-1597.929199,-1549.222229,-48.706957
190,-1308.517700,-1262.222198,-46.295404
191,-2048.893555,-2003.888901,-45.004680
192,-1892.733032,-1823.000015,-69.733029
193,-1516.400391,-1479.111122,-37.289296
194,-2499.312256,-2443.888855,-55.423488
195,-2464.989746,-2408.222198,-56.767612
196,-1691.349976,-1634.777748,-56.572227
197,-1983.320679,-1933.111145,-50.209608
198,-1844.725830,-1797.666672,-47.059061
199,-2179.018311,-2129.333282,-49.684996
200,-1931.744873,-1869.777771,-61.967040
201,-1716.132690,-1657.111122,-59.021490
202,-2079.491699,-2015.666672,-63.825124
203,-1744.228760,-1686.888878,-57.339884
204,-2257.842773,-2202.333313,-55.509594
205,-2307.673828,-2253.111145,-54.562725
206,-2106.148926,-2058.222244,-47.926662
207,-2127.651367,-2075.111069,-52.540358
208,-2029.217651,-1976.777824,-52.439828
209,-2168.336182,-2104.000031,-64.336309
210,-2307.944092,-2246.444489,-61.499784
211,-2362.343018,-2317.555573,-44.787490
212,-1897.239746,-1855.555573,-41.684051
213,-2090.312256,-2031.000000,-59.312162
214,-2010.448853,-1956.555557,-53.893208
215,-2141.327881,-2082.444412,-58.883501
216,-2065.067139,-2012.666672,-52.400304
217,-2601.501709,-2560.999985,-40.501776
218,-2358.962646,-2302.555588,-56.407192
219,-2528.442627,-2468.777756,-59.665006
220,-1617.123779,-1551.000000,-66.123858
221,-1819.616211,-1762.222260,-57.393890
222,-2016.076660,-1955.666656,-60.410069
223,-1603.821411,-1542.222229,-61.599138
224,-1528.685303,-1484.666641,-44.018745
225,-2312.051514,-2256.888931,-55.162575
226,-2271.190918,-2218.000015,-53.190670
227,-1627.840332,-1576.777794,-51.062479
228,-1672.217041,-1624.777786,-47.439212
229,-1885.687012,-1823.777779,-61.909326
230,-1486.472046,-1445.333344,-41.138721
231,-2252.400391,-2197.666672,-54.733847
232,-1820.810669,-1766.999969,-53.810553
233,-1704.451050,-1637.666672,-66.784463
234,-1478.218506,-1426.333344,-51.885171
235,-1850.982666,-1800.888916,-50.093800
236,-1441.864014,-1399.777771,-42.086245
237,-1183.700073,-1134.555534,-49.144555
238,-1429.938721,-1389.888885,-40.049875
239,-2140.921631,-2073.222198,-67.699441
240,-1836.163696,-1782.888916,-53.274841
241,-1622.813110,-1578.888855,-43.924194
242,-1977.414673,-1922.999969,-54.414714
243,-2290.542969,-2244.333298,-46.209605
244,-1551.534424,-1490.888901,-60.645534
245,-1715.942139,-1658.999962,-56.942321
246,-1942.357666,-1871.888901,-70.468847
247,-1582.959839,-1531.000000,-51.959897
248,-1851.167847,-1794.888916,-56.279132
249,-1442.032959,-1399.111107,-42.921890
250,-1491.394897,-1431.777756,-59.617161
251,-1433.054443,-1378.666672,-54.387787
252,-1723.233398,-1666.666702,-56.566614
253,-1479.644043,-1429.333328,-50.310711
254,-1599.990967,-1533.777802,-66.213201
255,-1541.782471,-1476.111115,-65.671442
256,-2122.519531,-2054.333328,-68.186076
257,-1851.205933,-1800.111130,-51.094797
258,-1828.840576,-1762.888908,-65.951709
259,-1762.283447,-1705.888855,-56.394654
260,-1382.976807,-1333.333313,-49.643531
261,-1797.798096,-1751.666641,-46.131396
262,-1473.378540,-1410.111130,-63.267389
263,-1581.724121,-1521.111084,-60.613108
264,-1322.094360,-1266.333313,-55.761116
265,-1341.668701,-1280.555550,-61.113054
266,-1650.405640,-1587.666672,-62.738983
267,-1563.497192,-1507.111099,-56.386088
268,-1704.044678,-1664.444412,-39.600273
269,-1429.397339,-1364.111115,-65.286204
270,-1389.283081,-1342.444443,-46.838710
271,-1983.004028,-1940.222221,-42.781839
272,-1517.338379,-1464.222229,-53.116196
273,-1311.813721,-1252.555588,-59.258101
274,-1407.284424,-1349.444458,-57.840014
275,-1468.868896,-1414.333328,-54.535593
276,-1509.026733,-1460.111130,-48.915635
277,-1882.955444,-1838.222214,-44.733305
278,-1777.660400,-1715.777771,-61.882731
279,-1917.899658,-1873.222214,-44.677412
280,-1526.904053,-1474.555557,-52.348588
281,-1230.519775,-1174.222252,-56.297547
282,-1851.684570,-1807.666672,-44.017926
283,-1444.537842,-1393.444427,-51.093339
284,-1135.344604,-1087.555550,-47.789056
285,-1282.854858,-1234.555550,-48.299321
286,-1457.164551,-1408.777771,-48.386801
287,-1454.271851,-1397.000015,-57.271930
288,-1291.984497,-1243.444443,-48.540070
289,-1384.195190,-1313.222198,-70.972953
290,-1375.399292,-1325.777756,-49.621527
291,-1145.284912,-1088.666672,-56.618230
292,-1167.548462,-1115.444443,-52.103982
293,-1329.775879,-1269.222244,-60.553755
294,-1421.067017,-1361.111115,-59.955835
295,-1325.781006,-1269.333336,-56.447559
296,-1397.501953,-1343.333328,-54.168670
297,-1154.974365,-1087.333336,-67.640987
298,-1946.115601,-1879.666672,-66.449048
299,-1839.711060,-1786.666672,-53.044405
300,-1640.847534,-1592.111099,-48.736482
301,-1419.054077,-1377.444466,-41.609604
302,-1200.249390,-1157.444458,-42.804972
303,-1528.175293,-1474.333328,-53.841937
304,-1658.324097,-1602.333336,-55.990697
305,-1311.943359,-1253.222229,-58.721087
306,-1212.578979,-1144.444443,-68.134504
307,-1275.919922,-1233.444427,-42.475493
308,-1115.139893,-1065.999992,-49.139851
309,-1185.289062,-1109.777794,-75.511261
310,-1377.139648,-1321.777771,-55.361883
311,-1447.962646,-1389.000008,-58.962596
312,-1275.105957,-1223.444427,-51.661576
313,-1342.706909,-1287.888885,-54.818078
314,-1693.171387,-1650.999985,-42.171497
315,-1401.059692,-1323.777763,-77.281972
316,-1674.206177,-1631.555527,-42.650676
317,-1121.955688,-1060.777763,-61.177941
318,-1223.974243,-1162.777794,-61.196403
319,-1427.261841,-1368.888901,-58.372914
320,-1816.166626,-1753.777779,-62.388781
321,-1462.198120,-1409.000015,-53.198157
322,-1209.448730,-1148.666679,-60.782084
323,-1990.946533,-1941.666672,-49.279777
324,-2026.802979,-1983.000046,-43.802929
325,-1385.524902,-1329.222252,-56.302629
326,-1631.685425,-1572.444427,-59.240980
327,-1810.003906,-1776.777748,-33.226097
328,-1700.166504,-1639.111099,-61.055445
329,-1528.947510,-1479.555534,-49.391898
330,-1609.732788,-1551.666656,-58.066120
331,-1862.259766,-1805.444489,-56.815101
332,-1441.777710,-1385.666702,-56.111056
333,-1495.108032,-1440.000015,-55.108030
334,-1485.812378,-1436.888885,-48.923455
335,-1494.989258,-1448.666649,-46.322711
336,-1580.626343,-1527.222214,-53.404258
337,-1508.663452,-1454.888908,-53.774585
338,-1762.341309,-1701.111084,-61.230175
339,-1214.329102,-1160.333336,-53.995898
340,-1323.148926,-1284.111107,-39.037710
341,-1431.291870,-1377.000008,-54.291822
342,-1774.072876,-1727.333282,-46.739712
343,-1895.716064,-1835.111076,-60.604966
344,-1338.690063,-1293.555542,-45.134498
345,-1563.701050,-1511.999977,-51.701109
346,-1249.596069,-1184.000004,-65.596081
347,-1420.780884,-1372.888901,-47.891986
348,-1376.707397,-1317.444443,-59.262928
349,-1546.656982,-1482.555542,-64.101572
350,-1731.301025,-1667.999985,-63.301176
351,-1870.985596,-1817.666687,-53.318991
352,-1413.217285,-1352.111115,-61.106170
353,-1660.852783,-1596.111115,-64.741806
354,-1491.457275,-1440.333344,-51.124013
355,-1468.909180,-1418.888893,-50.020230
356,-1479.374878,-1412.222229,-67.152663
357,-1702.929688,-1656.888893,-46.040607
358,-1672.199585,-1620.666656,-51.532932
359,-1756.040527,-1713.666656,-42.373831
360,-1566.104492,-1506.444443,-59.660002
361,-1598.693970,-1532.111107,-66.582782
362,-1756.854004,-1701.333359,-55.520605
363,-1377.495850,-1308.888885,-68.606969
364,-1378.933472,-1322.333344,-56.600217
365,-1688.191772,-1624.888893,-63.302811
366,-1464.548096,-1412.333344,-52.214715
367,-991.923645,-923.222240,-68.701378
368,-1358.295654,-1300.000015,-58.295669
369,-1395.377197,-1339.888901,-55.488289
370,-1305.716064,-1266.222229,-39.493893
371,-1286.786987,-1244.555565,-42.231471
372,-1367.549438,-1311.000008,-56.549495
373,-1399.849121,-1349.888885,-49.960218
374,-1195.168091,-1134.444450,-60.723700
375,-1719.764771,-1665.222214,-54.542487
376,-1492.926880,-1446.333313,-46.593479
377,-1295.956177,-1232.999992,-62.956273
378,-1189.565552,-1137.000023,-52.565483
379,-1206.368896,-1153.333328,-53.035602
380,-1643.794312,-1580.333298,-63.461088
381,-1205.270020,-1149.666641,-55.603406
382,-968.488892,-914.222221,-54.266703
383,-1241.754517,-1178.000000,-63.754628
384,-1210.057983,-1139.666672,-70.391316
385,-1293.825195,-1219.555569,-74.269505
386,-1050.265991,-1003.777771,-46.488153
387,-1213.140747,-1159.222229,-53.918431
388,-1118.809448,-1068.333344,-50.475998
389,-1139.817627,-1090.777794,-49.039906
390,-1158.115723,-1118.888893,-39.226883
391,-1142.262451,-1083.000008,-59.262367
392,-1242.130371,-1184.777771,-57.352538
393,-1422.856812,-1354.888901,-67.967911
394,-1092.928711,-1032.666656,-60.262041
395,-1149.799805,-1097.666672,-52.133169
396,-1350.294067,-1285.999996,-64.294070
397,-1542.938965,-1488.444443,-54.494553
398,-983.686523,-936.666656,-47.019841
399,-927.027222,-874.444454,-52.582810
400,-1128.848633,-1078.333336,-50.515376
401,-1023.637573,-969.444431,-54.193170
402,-913.712891,-866.777748,-46.935080
403,-1297.007080,-1243.777779,-53.229201
404,-905.827881,-847.888893,-57.939005
405,-1067.494385,-1016.666664,-50.827723
406,-594.950989,-534.111109,-60.839922
407,-799.773560,-728.222214,-71.551364
408,-882.259888,-823.333336,-58.926522
409,-839.354553,-794.333328,-45.021240
410,-852.744629,-803.333344,-49.411276
411,-1004.529480,-955.777779,-48.751724
412,-883.915771,-835.000008,-48.915722
413,-1044.252808,-979.111103,-65.141705
414,-759.167664,-696.666668,-62.501014
415,-775.072876,-728.555550,-46.517330
416,-785.438416,-746.555540,-38.882857
417,-1185.474731,-1130.111122,-55.363585
418,-923.811951,-838.555553,-85.256472
419,-1109.803589,-1039.555538,-70.248025
420,-996.278748,-943.777771,-52.500967
421,-687.348694,-617.777767,-69.570872
422,-840.733276,-790.777782,-49.955543
423,-753.518188,-696.222206,-57.296013
424,-916.843262,-869.222206,-47.621072
425,-834.752869,-775.555550,-59.197269
426,-731.235352,-679.444458,-51.790910
427,-701.979126,-654.222221,-47.756932
428,-658.860535,-597.444429,-61.416098
429,-981.909790,-916.444443,-65.465396
430,-808.864868,-752.000004,-56.864819
431,-867.933777,-802.000011,-65.933747
432,-818.587402,-766.888881,-51.698560
433,-859.351807,-788.222217,-71.129548
434,-549.136414,-479.222216,-69.914157
435,-931.533142,-869.888889,-61.644217
436,-940.639893,-871.555552,-69.084302
437,-796.778748,-738.888880,-57.889911
438,-563.569153,-492.888895,-70.680206
439,-933.119385,-879.222219,-53.897096
440,-471.246399,-395.000008,-76.246411
441,-753.238037,-702.333326,-50.904745
442,-614.490479,-540.111107,-74.379406
443,-651.917969,-593.777771,-58.140228
444,-650.036255,-583.444454,-66.591796
445,-642.571472,-591.555550,-51.015914
446,-649.819641,-583.111107,-66.708562
447,-452.557587,-401.444448,-51.113150
448,-675.306641,-623.555563,-51.751038
449,-487.242798,-440.666670,-46.576125
450,-828.795227,-765.888882,-62.906369
451,-768.773071,-704.555559,-64.217545
452,-488.145081,-422.333334,-65.811738
453,-671.782471,-589.444456,-82.338015
454,-586.692810,-529.888893,-56.803935
455,-430.057709,-360.333332,-69.724420
456,-567.462036,-499.666668,-67.795340
457,-691.003052,-640.666672,-50.336395
458,-592.280090,-534.333332,-57.946776
459,-605.360107,-555.666664,-49.693448
460,-456.355957,-387.777773,-68.578163
461,-513.313599,-446.222231,-67.091347
462,-365.699066,-304.222225,-61.476826
463,-595.235474,-531.555550,-63.679904
464,-486.649719,-435.111118,-51.538587
465,-537.762146,-468.000004,-69.762124
466,-428.013977,-351.444448,-76.569511
467,-591.506348,-527.333325,-64.173012
468,-500.388794,-442.666662,-57.722120
469,-486.028107,-432.444454,-53.583644
470,-474.296295,-408.666672,-65.629624
471,-634.613708,-563.111120,-71.502573
472,-561.870728,-484.999993,-76.870788
473,-339.945801,-259.888891,-80.056915
474,-500.783203,-430.555547,-70.227682
475,-428.736420,-373.999996,-54.736446
476,-418.584442,-343.666671,-74.917765
477,-481.019104,-417.000002,-64.019105
478,-408.842529,-348.999994,-59.842539
479,-372.678040,-309.999997,-62.678041
480,-473.145416,-402.333345,-70.812045
481,-278.166351,-229.888887,-48.277457
482,-351.536011,-286.000006,-65.536001
483,-380.600647,-314.777779,-65.822894
484,-298.468597,-242.444441,-56.024149
485,-424.562714,-350.888882,-73.673844
486,-237.672699,-190.444441,-47.228254
487,-412.337769,-351.777771,-60.560028
488,-513.212158,-437.555559,-75.656617
489,-285.686066,-215.333334,-70.352735
490,-337.318390,-273.000004,-64.318366
491,-379.020905,-314.777775,-64.243153
492,-282.144196,-221.333334,-60.810861
493,-408.897156,-348.555565,-60.341605
494,-356.934509,-294.444443,-62.490090
495,-437.585938,-362.999996,-74.585950
496,-316.266541,-229.666668,-86.599884
497,-401.072601,-323.222223,-77.850359
498,-349.661072,-269.999999,-79.661062
499,-331.725677,-259.222225,-72.503456
500,-318.615631,-243.666664,-74.948942
501,-328.528778,-246.000002,-82.528780
502,-535.563171,-480.444443,-55.118763
503,-278.589661,-223.555554,-55.034110
504,-272.501770,-208.666666,-63.835114
505,-262.447815,-196.444442,-66.003383
506,-406.452423,-325.777773,-80.674655
507,-393.567902,-328.444447,-65.123474
508,-384.892853,-331.222221,-53.670637
509,-322.957886,-254.555554,-68.402342
510,-287.985474,-229.888895,-58.096561
511,-274.398315,-211.555555,-62.842758
512,-261.901642,-196.000005,-65.901665
513,-292.130402,-229.333334,-62.797073
514,-314.058807,-258.777780,-55.281020
515,-291.429138,-201.666664,-89.762459
516,-288.147247,-214.777779,-73.369467
517,-259.176971,-206.222219,-52.954742
518,-266.293884,-208.444450,-57.849433
519,-271.254211,-207.444446,-63.809754
520,-353.862061,-284.111109,-69.750934
521,-298.429474,-233.999998,-64.429458
522,-387.024292,-294.111113,-92.913198
523,-381.120178,-305.333333,-75.786843
524,-314.730530,-229.666670,-85.063869
525,-317.823120,-263.000002,-54.823144
526,-301.179626,-232.555554,-68.624043
527,-407.192230,-329.555559,-77.636685
528,-436.811340,-365.888891,-70.922440
529,-294.681763,-217.444443,-77.237320
530,-299.135284,-230.888888,-68.246403
531,-378.809875,-314.555559,-64.254349
532,-288.193115,-212.000002,-76.193118
533,-386.124512,-321.111118,-65.013387
534,-376.179657,-290.333330,-85.846346
535,-287.093689,-217.444441,-69.649242
536,-306.718567,-252.444445,-54.274112
537,-373.600677,-307.666668,-65.934028
538,-415.719055,-343.555554,-72.163527
539,-289.396393,-230.444439,-58.951943
540,-405.104187,-328.666665,-76.437506
541,-336.324066,-244.666668,-91.657421
542,-230.434311,-152.666667,-77.767641
543,-285.176147,-224.555554,-60.620581
544,-350.965088,-274.333330,-76.631755
545,-297.741302,-223.666665,-74.074620
546,-297.266052,-230.555555,-66.710511
547,-396.092316,-304.777779,-91.314537
548,-270.623383,-207.666667,-62.956704
549,-310.758026,-232.555555,-78.202481
550,-272.861603,-215.333333,-57.528272
551,-268.067474,-197.777775,-70.289700
552,-327.211304,-266.555556,-60.655743
553,-307.263123,-243.555557,-63.707563
554,-380.692963,-297.444448,-83.248539
555,-305.734741,-259.333330,-46.401409
556,-305.985901,-253.666670,-52.319234
557,-322.319641,-228.666664,-93.652985
558,-282.381775,-202.444441,-79.937332
559,-250.460434,-181.999997,-68.460429
560,-376.848053,-302.111109,-74.736925
561,-269.455505,-198.222220,-71.233285
562,-357.273285,-252.555557,-104.717758
563,-420.221497,-330.444441,-89.777082
564,-309.662994,-244.444445,-65.218544
565,-328.147278,-238.444447,-89.702835
566,-323.480042,-237.000004,-86.480044
567,-300.054535,-231.666670,-68.387850
568,-393.683563,-325.555554,-68.127986
569,-309.738678,-231.666668,-78.072008
570,-387.880615,-299.444448,-88.436139
571,-344.322571,-252.222221,-92.100352
572,-321.952881,-240.888891,-81.063993
573,-289.921326,-228.777777,-61.143554
574,-272.380890,-211.777777,-60.603106
575,-432.402283,-352.444446,-79.957864
576,-303.475372,-234.666666,-68.808690
577,-278.208252,-223.333334,-54.874907
578,-310.818542,-244.999999,-65.818557
579,-286.361908,-194.888890,-91.473029
580,-337.936920,-265.111111,-72.825822
581,-325.739563,-238.666668,-87.072902
582,-352.880157,-278.777777,-74.102375
583,-270.965302,-189.555553,-81.409767
584,-340.722839,-283.333328,-57.389497
585,-308.158356,-255.333332,-52.825011
586,-311.911011,-244.999996,-66.911006
587,-289.935669,-230.555561,-59.380114
588,-392.971893,-335.333331,-57.638561
589,-337.865570,-256.444449,-81.421114
590,-393.355347,-319.333338,-74.022025
591,-332.947144,-249.666665,-83.280477
592,-263.201324,-197.111114,-66.090197
593,-313.292786,-244.111115,-69.181673
594,-322.626465,-251.888892,-70.737587
595,-315.890656,-239.444438,-76.446210
596,-400.558868,-302.333338,-98.225537
597,-303.480164,-253.111108,-50.369066
598,-247.160400,-201.555555,-45.604856
599,-354.424438,-263.222222,-91.202230
600,-360.554291,-292.222218,-68.332057
601,-455.317474,-388.888893,-66.428569
602,-350.140076,-287.000004,-63.140064
603,-325.342804,-262.666670,-62.676120
604,-362.203918,-275.444443,-86.759487
605,-347.599243,-272.444449,-75.154779
606,-363.663208,-289.999996,-73.663219
607,-368.464691,-298.777779,-69.686918
608,-328.886902,-234.444445,-94.442433
609,-313.751343,-238.111115,-75.640217
610,-291.243164,-230.111109,-61.132039
611,-338.992889,-278.222225,-60.770679
612,-412.757111,-345.888892,-66.868228
613,-374.100281,-302.444448,-71.655831
614,-401.315643,-328.888882,-72.426764
615,-304.025909,-237.777776,-66.248139
616,-361.335266,-262.777781,-98.557489
617,-507.606842,-418.777775,-88.829076
618,-347.031372,-257.333334,-89.698014
619,-312.803284,-218.555554,-94.247729
620,-396.662750,-288.555555,-108.107181
621,-360.338959,-298.111109,-62.227851
622,-436.825531,-357.888895,-78.936667
623,-390.434357,-310.666664,-79.767708
624,-297.161713,-244.222223,-52.939481
625,-435.640533,-347.888887,-87.751667
626,-383.938782,-307.555555,-76.383224
627,-412.252533,-348.555553,-63.696961
628,-462.834229,-358.111109,-104.723089
629,-423.697662,-344.555561,-79.142124
630,-318.390900,-243.333335,-75.057564
631,-362.682556,-284.222223,-78.460307
632,-385.173615,-306.000004,-79.173612
633,-355.111755,-292.666674,-62.445112
634,-430.073578,-347.333334,-82.740266
635,-389.040253,-311.888885,-77.151353
636,-309.831207,-231.333332,-78.497876
637,-351.944550,-262.555559,-89.388993
638,-449.700989,-354.555556,-95.145413
639,-328.499359,-255.333331,-73.166028
640,-326.615448,-235.555553,-91.059886
641,-450.353424,-363.777779,-86.575623
642,-454.598816,-371.111118,-83.487688
643,-371.782166,-299.000002,-72.782160
644,-298.285797,-214.333331,-83.952454
645,-354.483337,-257.777779,-96.705560
646,-409.377777,-351.555553,-57.822239
647,-346.504517,-281.666660,-64.837872
648,-397.364563,-334.000000,-63.364592
649,-314.194397,-244.222219,-69.972165
650,-447.122406,-365.444450,-81.677954
651,-350.713379,-280.999998,-69.713375
652,-454.052490,-360.444444,-93.608041
653,-418.111053,-344.111107,-73.999972
654,-358.806000,-277.555555,-81.250450
655,-388.744171,-312.888893,-75.855271
656,-267.222168,-192.111111,-75.111065
657,-444.243561,-373.222225,-71.021330
658,-369.362396,-293.111107,-76.251303
